u_a,v_real,v_ref,u_delta,delta_d,px,py,theta1,cte,cte_real,epsi,vx,vy,kappa,beta
0.2000,1.2605,1.5000,-0.2317,-0.2265,30.7748,-7.9431,0.0000,-0.0180,-0.0180,-0.1351,0.0000,0.0000,-0.1389,-0.0555
0.1137,1.4423,1.5000,-0.2233,-0.1484,30.8650,-8.0294,0.0000,-0.0405,-0.0405,-0.0452,0.0000,0.0000,-0.0901,-0.0360
0.1986,1.3302,1.5000,-0.2149,-0.1484,30.9613,-8.1235,0.0000,-0.0562,-0.0562,-0.0650,0.0000,0.0000,-0.0901,-0.0360
0.2000,1.2492,1.5000,-0.2065,-0.1484,31.0571,-8.2319,0.0000,-0.0835,-0.0835,-0.0854,0.0000,0.0000,-0.0901,-0.0360
0.1999,1.3439,1.5000,-0.1981,-0.1484,31.1466,-8.3470,0.0000,-0.1199,-0.1199,-0.1054,0.0000,0.0000,-0.0901,-0.0360
0.1054,1.4502,1.5000,-0.2065,-0.2394,31.2486,-8.4522,0.0000,-0.1399,-0.1399,-0.0579,0.0000,0.0000,-0.1470,-0.0587
0.0713,1.4642,1.5000,-0.1982,-0.2394,31.3411,-8.5660,0.0000,-0.1639,-0.1639,-0.0754,0.0000,0.0000,-0.1470,-0.0587
0.0642,1.4583,1.5000,-0.1898,-0.2394,31.4271,-8.6712,0.0000,-0.1857,-0.1857,-0.0931,0.0000,0.0000,-0.1470,-0.0587
0.0548,1.4648,1.5000,-0.1816,-0.2394,31.5152,-8.7799,0.0000,-0.2088,-0.2088,-0.1118,0.0000,0.0000,-0.1470,-0.0587
0.1647,1.3563,1.5000,-0.1732,-0.2394,31.5882,-8.8987,0.0000,-0.2494,-0.2494,-0.1306,0.0000,0.0000,-0.1470,-0.0587
0.1979,1.3959,1.5000,-0.1648,-0.2221,31.6654,-9.0031,0.0000,-0.2687,-0.2687,-0.0832,0.0000,0.0000,-0.1360,-0.0544
0.1848,1.4015,1.5000,-0.1564,-0.2221,31.7414,-9.1130,0.0000,-0.2923,-0.2923,-0.0997,0.0000,0.0000,-0.1360,-0.0544
0.2000,1.2961,1.5000,-0.1480,-0.2221,31.8141,-9.2413,0.0000,-0.3312,-0.3312,-0.1168,0.0000,0.0000,-0.1360,-0.0544
0.2000,1.3347,1.5000,-0.1396,-0.2221,31.8993,-9.3554,0.0000,-0.3513,-0.3513,-0.1322,0.0000,0.0000,-0.1360,-0.0544
0.1629,1.4149,1.5000,-0.1312,-0.1766,31.9866,-9.4748,0.0000,-0.3633,-0.3633,-0.0356,0.0000,0.0000,-0.1075,-0.0430
0.1449,1.4149,1.5000,-0.1228,-0.1766,32.0804,-9.5874,0.0000,-0.3599,-0.3599,-0.0486,0.0000,0.0000,-0.1075,-0.0430
0.1519,1.4149,1.5000,-0.1144,-0.1766,32.1494,-9.7188,0.0000,-0.3876,-0.3876,-0.0611,0.0000,0.0000,-0.1075,-0.0430
0.0734,1.4691,1.5000,-0.1061,-0.1766,32.2358,-9.8400,0.0000,-0.3953,-0.3953,-0.0736,0.0000,0.0000,-0.1075,-0.0430
0.0440,1.4815,1.5000,-0.0977,-0.1696,32.3268,-9.9646,0.0000,-0.3936,-0.3936,-0.0218,0.0000,0.0000,-0.1032,-0.0412
0.0454,1.4752,1.5000,-0.0893,-0.1696,32.3881,-10.0895,0.0000,-0.4152,-0.4152,-0.0330,0.0000,0.0000,-0.1032,-0.0412
-0.0146,1.5296,1.5000,-0.0809,-0.1696,32.4658,-10.2161,0.0000,-0.4244,-0.4244,-0.0430,0.0000,0.0000,-0.1032,-0.0412
0.0206,1.4745,1.5000,-0.0725,-0.1696,32.5350,-10.3491,0.0000,-0.4442,-0.4442,-0.0517,0.0000,0.0000,-0.1032,-0.0412
0.0343,1.4745,1.5000,-0.0809,-0.2030,32.6115,-10.4777,0.0000,-0.4601,-0.4601,-0.0940,0.0000,0.0000,-0.1240,-0.0496
0.0451,1.4745,1.5000,-0.0725,-0.2030,32.6948,-10.6030,0.0000,-0.4688,-0.4688,-0.0994,0.0000,0.0000,-0.1240,-0.0496
0.0348,1.4845,1.5000,-0.0641,-0.2030,32.7600,-10.7328,0.0000,-0.4947,-0.4947,-0.1062,0.0000,0.0000,-0.1240,-0.0496
0.0186,1.4915,1.5000,-0.0557,-0.1166,32.8242,-10.8641,0.0000,-0.5078,-0.5078,0.1109,0.0000,0.0000,-0.0706,-0.0282
0.0605,1.4429,1.5000,-0.0473,-0.1166,32.8958,-10.9998,0.0000,-0.4975,-0.4975,0.1055,0.0000,0.0000,-0.0706,-0.0282
0.0630,1.4532,1.5000,-0.0436,-0.1166,32.9617,-11.1253,0.0000,-0.4885,-0.4885,0.1003,0.0000,0.0000,-0.0706,-0.0282
-0.0067,1.5223,1.5000,-0.0423,-0.1166,33.0280,-11.2464,0.0000,-0.4772,-0.4772,0.0955,0.0000,0.0000,-0.0706,-0.0282
0.0974,1.4065,1.5000,-0.0378,-0.1036,33.1108,-11.3669,0.0000,-0.4468,-0.4468,0.1218,0.0000,0.0000,-0.0626,-0.0250
0.1598,1.3692,1.5000,-0.0462,-0.1036,33.1885,-11.4775,0.0000,-0.4170,-0.4170,0.1188,0.0000,0.0000,-0.0626,-0.0250
0.0962,1.4485,1.5000,-0.0507,-0.1036,33.2519,-11.5908,0.0000,-0.4014,-0.4014,0.1116,0.0000,0.0000,-0.0626,-0.0250
0.2000,1.2873,1.5000,-0.0511,-0.1036,33.3225,-11.7086,0.0000,-0.3808,-0.3808,0.1082,0.0000,0.0000,-0.0626,-0.0250
0.2000,1.2873,1.5000,-0.0595,-0.1270,33.3671,-11.8250,0.0000,-0.3817,-0.3817,0.1286,0.0000,0.0000,-0.0769,-0.0308
0.1994,1.3607,1.5000,-0.0679,-0.1270,33.4299,-11.9329,0.0000,-0.3615,-0.3615,0.1243,0.0000,0.0000,-0.0769,-0.0308
0.2000,1.2396,1.5000,-0.0763,-0.1270,33.4989,-12.0518,0.0000,-0.3394,-0.3394,0.1186,0.0000,0.0000,-0.0769,-0.0308
0.2000,1.2366,1.5000,-0.0847,-0.1270,33.5572,-12.1741,0.0000,-0.3286,-0.3286,0.1125,0.0000,0.0000,-0.0769,-0.0308
0.1982,1.3621,1.5000,-0.0824,-0.1163,33.6173,-12.2994,0.0000,-0.3155,-0.3155,0.1519,0.0000,0.0000,-0.0704,-0.0281
0.1998,1.3450,1.5000,-0.0908,-0.1163,33.6741,-12.4173,0.0000,-0.2984,-0.2984,0.1451,0.0000,0.0000,-0.0704,-0.0281
0.1996,1.3789,1.5000,-0.0992,-0.1163,33.7183,-12.5347,0.0000,-0.2931,-0.2931,0.1381,0.0000,0.0000,-0.0704,-0.0281
0.2000,1.2982,1.5000,-0.1076,-0.1163,33.7877,-12.6375,0.0000,-0.2593,-0.2593,0.1298,0.0000,0.0000,-0.0704,-0.0281
0.2000,1.2478,1.5000,-0.1160,-0.1163,33.8499,-12.7455,0.0000,-0.2340,-0.2340,0.1211,0.0000,0.0000,-0.0704,-0.0281
0.2000,1.2245,1.5000,-0.1244,-0.1258,33.9133,-12.8515,0.0000,-0.2044,-0.2044,0.1386,0.0000,0.0000,-0.0762,-0.0305
0.2000,1.2329,1.5000,-0.1328,-0.1258,33.9833,-12.9643,0.0000,-0.1696,-0.1696,0.1313,0.0000,0.0000,-0.0762,-0.0305
0.2000,1.2203,1.5000,-0.1412,-0.1258,34.0227,-13.0814,0.0000,-0.1653,-0.1653,0.1226,0.0000,0.0000,-0.0762,-0.0305
0.2000,1.3120,1.5000,-0.1495,-0.1258,34.0620,-13.2008,0.0000,-0.1617,-0.1617,0.1154,0.0000,0.0000,-0.0762,-0.0305
0.2000,1.2296,1.5000,-0.1579,-0.1258,34.0988,-13.3110,0.0000,-0.1580,-0.1580,0.1055,0.0000,0.0000,-0.0762,-0.0305
0.2000,1.2497,1.5000,-0.1495,-0.0986,34.1433,-13.4341,0.0000,-0.1416,-0.1416,0.1739,0.0000,0.0000,-0.0596,-0.0238
0.2000,1.1572,1.5000,-0.1578,-0.0986,34.1920,-13.5603,0.0000,-0.1204,-0.1204,0.1643,0.0000,0.0000,-0.0596,-0.0238
0.2000,1.3009,1.5000,-0.1662,-0.0986,34.2308,-13.6846,0.0000,-0.1085,-0.1085,0.1518,0.0000,0.0000,-0.0596,-0.0238
0.2000,1.3426,1.5000,-0.1746,-0.0986,34.2746,-13.8190,0.0000,-0.0938,-0.0938,0.1398,0.0000,0.0000,-0.0596,-0.0238
0.2000,1.2958,1.5000,-0.1830,-0.1023,34.3047,-13.9488,0.0000,-0.0911,-0.0911,0.1345,0.0000,0.0000,-0.0618,-0.0247
0.1660,1.4056,1.5000,-0.1914,-0.1023,34.3309,-14.0863,0.0000,-0.0932,-0.0932,0.1199,0.0000,0.0000,-0.0618,-0.0247
0.2000,1.3292,1.5000,-0.1997,-0.1023,34.3651,-14.2106,0.0000,-0.0848,-0.0848,0.1056,0.0000,0.0000,-0.0618,-0.0247
0.1779,1.3998,1.5000,-0.2081,-0.1023,34.4031,-14.3543,0.0000,-0.0767,-0.0767,0.0886,0.0000,0.0000,-0.0618,-0.0247
0.2000,1.2834,1.5000,-0.2027,-0.1023,34.4391,-14.4760,0.0000,-0.0660,-0.0660,0.0718,0.0000,0.0000,-0.0618,-0.0247
0.0798,1.4797,1.5000,-0.1943,-0.0823,34.4526,-14.6174,0.0000,-0.0721,-0.0721,0.1255,0.0000,0.0000,-0.0497,-0.0199
0.2000,1.2610,1.5000,-0.2027,-0.0823,34.4786,-14.7569,0.0000,-0.0645,-0.0645,0.1084,0.0000,0.0000,-0.0497,-0.0199
0.1297,1.4274,1.5000,-0.2072,-0.0823,34.4947,-14.8919,0.0000,-0.0662,-0.0662,0.0915,0.0000,0.0000,-0.0497,-0.0199
0.1220,1.4153,1.5000,-0.1988,-0.0823,34.5176,-15.0331,0.0000,-0.0618,-0.0618,0.0706,0.0000,0.0000,-0.0497,-0.0199
0.1867,1.3597,1.5000,-0.1904,-0.0489,34.5444,-15.1863,0.0000,-0.0539,-0.0539,0.0806,0.0000,0.0000,-0.0295,-0.0118
0.1259,1.4273,1.5000,-0.1820,-0.0489,34.5596,-15.3318,0.0000,-0.0537,-0.0537,0.0631,0.0000,0.0000,-0.0295,-0.0118
-0.0134,1.5457,1.5000,-0.1736,-0.0489,34.5687,-15.4857,0.0000,-0.0604,-0.0604,0.0436,0.0000,0.0000,-0.0295,-0.0118
0.0353,1.4594,1.5000,-0.1652,-0.0489,34.5646,-15.6329,0.0000,-0.0795,-0.0795,0.0287,0.0000,0.0000,-0.0295,-0.0118
-0.0311,1.5400,1.5000,-0.1568,-0.0389,34.5704,-15.7740,0.0000,-0.0825,-0.0825,0.0576,0.0000,0.0000,-0.0234,-0.0094
0.0172,1.4739,1.5000,-0.1484,-0.0389,34.5752,-15.9234,0.0000,-0.0863,-0.0863,0.0423,0.0000,0.0000,-0.0234,-0.0094
0.0998,1.4092,1.5000,-0.1400,-0.0389,34.5795,-16.0780,0.0000,-0.0908,-0.0908,0.0286,0.0000,0.0000,-0.0234,-0.0094
0.0376,1.4896,1.5000,-0.1316,-0.0389,34.5756,-16.2345,0.0000,-0.1036,-0.1036,0.0157,0.0000,0.0000,-0.0234,-0.0094
0.1809,1.5392,1.5200,-0.1232,-0.0290,34.5728,-16.3708,0.0000,-0.1121,-0.1121,0.0361,0.0000,0.0000,-0.0174,-0.0070
0.1758,1.5601,1.5400,-0.1148,-0.0290,34.5687,-16.5092,0.0000,-0.1197,-0.1197,0.0243,0.0000,0.0000,-0.0174,-0.0070
0.1999,1.3572,1.5600,-0.1064,-0.0290,34.5698,-16.6582,0.0000,-0.1224,-0.1224,0.0135,0.0000,0.0000,-0.0174,-0.0070
0.1999,1.3797,1.5800,-0.0980,-0.0290,34.5705,-16.8039,0.0000,-0.1254,-0.1254,0.0027,0.0000,0.0000,-0.0174,-0.0070
0.2000,1.4800,1.6000,-0.0896,-0.0241,34.5671,-16.9500,0.0000,-0.1325,-0.1325,0.0079,0.0000,0.0000,-0.0145,-0.0058
0.2000,1.4464,1.6200,-0.0812,-0.0241,34.5648,-17.0954,0.0000,-0.1364,-0.1364,-0.0010,0.0000,0.0000,-0.0145,-0.0058
0.1999,1.4520,1.6400,-0.0728,-0.0241,34.5606,-17.2531,0.0000,-0.1424,-0.1424,-0.0096,0.0000,0.0000,-0.0145,-0.0058
0.2000,1.4429,1.6600,-0.0644,-0.0241,34.5518,-17.4030,0.0000,-0.1528,-0.1528,-0.0169,0.0000,0.0000,-0.0145,-0.0058
0.2000,1.5664,1.6800,-0.0560,-0.0241,34.5414,-17.5584,0.0000,-0.1650,-0.1650,-0.0232,0.0000,0.0000,-0.0145,-0.0058
0.2000,1.4908,1.7000,-0.0476,-0.0181,34.5374,-17.7042,0.0000,-0.1659,-0.1659,0.0038,0.0000,0.0000,-0.0109,-0.0044
0.1999,1.5467,1.7200,-0.0392,-0.0181,34.5150,-17.8502,0.0000,-0.1849,-0.1849,-0.0021,0.0000,0.0000,-0.0109,-0.0044
0.1999,1.4475,1.7400,-0.0308,-0.0181,34.5015,-18.0016,0.0000,-0.1948,-0.1948,-0.0082,0.0000,0.0000,-0.0109,-0.0044
0.1999,1.4679,1.7600,-0.0224,-0.0181,34.4937,-18.1420,0.0000,-0.1994,-0.1994,-0.0146,0.0000,0.0000,-0.0109,-0.0044
0.1999,1.5088,1.7800,-0.0308,-0.0390,34.4918,-18.3036,0.0000,-0.2000,-0.2000,-0.0502,0.0000,0.0000,-0.0235,-0.0094
0.1999,1.3955,1.8000,-0.0224,-0.0390,34.4834,-18.4523,0.0000,-0.2096,-0.2096,-0.0562,0.0000,0.0000,-0.0235,-0.0094
0.1999,1.6023,1.8200,-0.0140,-0.0390,34.4729,-18.6024,0.0000,-0.2214,-0.2214,-0.0608,0.0000,0.0000,-0.0235,-0.0094
0.1999,1.4766,1.8400,-0.0056,-0.0329,34.4703,-18.7684,0.0000,-0.2247,-0.2247,-0.0396,0.0000,0.0000,-0.0198,-0.0079
0.1999,1.4922,1.8600,0.0028,-0.0329,34.4558,-18.9345,0.0000,-0.2366,-0.2366,-0.0439,0.0000,0.0000,-0.0198,-0.0079
-0.1763,1.6456,1.8282,0.0112,-0.0329,34.4313,-19.0912,0.0000,-0.2586,-0.2586,-0.0462,0.0000,0.0000,-0.0198,-0.0079
-0.0706,1.6535,1.8011,0.0196,-0.0329,34.4253,-19.2685,0.0000,-0.2618,-0.2618,-0.0463,0.0000,0.0000,-0.0198,-0.0079
0.1699,1.5734,1.7781,0.0280,-0.0317,34.4132,-19.4291,0.0000,-0.2698,-0.2698,-0.0355,0.0000,0.0000,-0.0191,-0.0076
0.0044,1.7597,1.7585,0.0364,-0.0317,34.4008,-19.5941,0.0000,-0.2777,-0.2777,-0.0326,0.0000,0.0000,-0.0191,-0.0076
0.1150,1.5968,1.7419,0.0448,-0.0317,34.3885,-19.7662,0.0000,-0.2855,-0.2855,-0.0306,0.0000,0.0000,-0.0191,-0.0076
0.0459,1.6391,1.7278,0.0532,-0.0160,34.3792,-19.9459,0.0000,-0.2896,-0.2896,-0.0212,0.0000,0.0000,-0.0096,-0.0039
-0.0598,1.7112,1.7158,0.0616,-0.0160,34.3761,-20.1131,0.0000,-0.2874,-0.2874,-0.0170,0.0000,0.0000,-0.0096,-0.0039
-0.1672,1.7842,1.7056,0.0700,-0.0160,34.3629,-20.3079,0.0000,-0.2945,-0.2945,-0.0100,0.0000,0.0000,-0.0096,-0.0039
-0.0647,1.6588,1.6969,0.0784,-0.0044,34.3472,-20.4980,0.0000,-0.3034,-0.3034,0.0187,0.0000,0.0000,-0.0027,-0.0011
-0.2000,1.9348,1.6895,0.0867,-0.0044,34.3511,-20.6750,0.0000,-0.2902,-0.2902,0.0229,0.0000,0.0000,-0.0027,-0.0011
-0.2000,1.8897,1.6832,0.0807,-0.0044,34.3516,-20.8423,0.0000,-0.2810,-0.2810,0.0303,0.0000,0.0000,-0.0027,-0.0011
-0.1702,1.7567,1.6779,0.0746,-0.0044,34.3632,-21.0169,0.0000,-0.2603,-0.2603,0.0377,0.0000,0.0000,-0.0027,-0.0011
-0.0625,1.6599,1.6734,0.0740,0.0034,34.3756,-21.1938,0.0000,-0.2378,-0.2378,0.0511,0.0000,0.0000,0.0021,0.0008
-0.1116,1.7383,1.6695,0.0656,0.0034,34.3913,-21.3678,0.0000,-0.2120,-0.2120,0.0581,0.0000,0.0000,0.0021,0.0008
-0.1489,1.7621,1.6663,0.0572,0.0034,34.3990,-21.5401,0.0000,-0.1944,-0.1944,0.0638,0.0000,0.0000,0.0021,0.0008
-0.1296,1.7359,1.6635,0.0494,0.0043,34.4115,-21.6922,0.0000,-0.1728,-0.1728,0.0897,0.0000,0.0000,0.0026,0.0010
-0.1007,1.7106,1.6611,0.0410,0.0043,34.4243,-21.8873,0.0000,-0.1452,-0.1452,0.0966,0.0000,0.0000,0.0026,0.0010
0.1029,1.5164,1.6591,0.0326,0.0043,34.4418,-22.0606,0.0000,-0.1147,-0.1147,0.1013,0.0000,0.0000,0.0026,0.0010
-0.0941,1.9410,1.6574,0.0242,0.0043,34.4508,-22.2337,0.0000,-0.0926,-0.0926,0.1077,0.0000,0.0000,0.0026,0.0010
-0.1031,1.7282,1.6559,0.0188,0.0071,34.4707,-22.4132,0.0000,-0.0584,-0.0584,0.1222,0.0000,0.0000,0.0043,0.0017
-0.0982,1.7191,1.6547,0.0104,0.0071,34.4840,-22.5847,0.0000,-0.0304,-0.0304,0.1249,0.0000,0.0000,0.0043,0.0017
-0.1734,1.7930,1.6537,0.0021,0.0071,34.4978,-22.7424,0.0000,-0.0031,-0.0031,0.1276,0.0000,0.0000,0.0043,0.0017
-0.1068,1.7053,1.6528,-0.0063,0.0071,34.5143,-22.9036,0.0000,0.0273,0.0273,0.1286,0.0000,0.0000,0.0043,0.0017
0.0600,1.5702,1.6520,-0.0147,-0.0042,34.5235,-23.0734,0.0000,0.0506,0.0506,0.1018,0.0000,0.0000,-0.0025,-0.0010
0.0542,1.6068,1.6514,-0.0231,-0.0042,34.5305,-23.2475,0.0000,0.0675,0.0675,0.1021,0.0000,0.0000,-0.0025,-0.0010
-0.0240,1.6861,1.6508,-0.0315,-0.0042,34.5340,-23.4094,0.0000,0.0804,0.0804,0.1010,0.0000,0.0000,-0.0025,-0.0010
-0.0838,1.7274,1.6503,-0.0396,-0.0042,34.5460,-23.5462,0.0000,0.1003,0.1003,0.0992,0.0000,0.0000,-0.0025,-0.0010
0.0243,1.6052,1.6500,-0.0479,-0.0042,34.5519,-23.7033,0.0000,0.1152,0.1152,0.0965,0.0000,0.0000,-0.0025,-0.0010
0.2000,1.3609,1.6496,-0.0563,-0.0182,34.5553,-23.8591,0.0000,0.1276,0.1276,0.0922,0.0000,0.0000,-0.0110,-0.0044
0.1632,1.5591,1.6493,-0.0647,-0.0182,34.5583,-24.0190,0.0000,0.1398,0.1398,0.0868,0.0000,0.0000,-0.0110,-0.0044
0.1896,1.5452,1.6491,-0.0731,-0.0182,34.5579,-24.1897,0.0000,0.1493,0.1493,0.0814,0.0000,0.0000,-0.0110,-0.0044
0.1148,1.5865,1.6489,-0.0694,-0.0060,34.5520,-24.3382,0.0000,0.1519,0.1519,0.0671,0.0000,0.0000,-0.0036,-0.0015
-0.0179,1.6933,1.6487,-0.0778,-0.0060,34.5505,-24.4949,0.0000,0.1582,0.1582,0.0605,0.0000,0.0000,-0.0036,-0.0015
0.1824,1.4762,1.6486,-0.0862,-0.0060,34.5410,-24.6572,0.0000,0.1569,0.1569,0.0536,0.0000,0.0000,-0.0036,-0.0015
0.1742,1.5540,1.6484,-0.0946,-0.0060,34.5377,-24.8262,0.0000,0.1621,0.1621,0.0467,0.0000,0.0000,-0.0036,-0.0015
0.0816,1.6142,1.6483,-0.0947,0.0022,34.5299,-24.9890,0.0000,0.1641,0.1641,0.0532,0.0000,0.0000,0.0013,0.0005
-0.0105,1.6776,1.6482,-0.1031,0.0022,34.5196,-25.1337,0.0000,0.1631,0.1631,0.0434,0.0000,0.0000,0.0013,0.0005
0.0294,1.6168,1.6481,-0.1100,0.0022,34.5094,-25.2878,0.0000,0.1628,0.1628,0.0336,0.0000,0.0000,0.0013,0.0005
0.2001,1.4421,1.6481,-0.1178,-0.0092,34.5011,-25.4496,0.0000,0.1649,0.1649,0.0281,0.0000,0.0000,-0.0055,-0.0022
0.1700,1.5337,1.6480,-0.1125,-0.0092,34.4947,-25.6012,0.0000,0.1688,0.1688,0.0185,0.0000,0.0000,-0.0055,-0.0022
0.0875,1.6077,1.6480,-0.1057,-0.0092,34.4742,-25.7529,0.0000,0.1587,0.1587,0.0088,0.0000,0.0000,-0.0055,-0.0022
0.1668,1.5053,1.6479,-0.0973,-0.0092,34.4513,-25.9120,0.0000,0.1466,0.1466,-0.0020,0.0000,0.0000,-0.0055,-0.0022
0.1722,1.5216,1.6479,-0.0944,-0.0147,34.4270,-26.0718,0.0000,0.1330,0.1330,-0.0158,0.0000,0.0000,-0.0089,-0.0036
0.0977,1.5986,1.6479,-0.0860,-0.0147,34.4084,-26.2202,0.0000,0.1241,0.1241,-0.0260,0.0000,0.0000,-0.0089,-0.0036
0.0675,1.6074,1.6478,-0.0776,-0.0147,34.3895,-26.3666,0.0000,0.1147,0.1147,-0.0347,0.0000,0.0000,-0.0089,-0.0036
0.1778,1.4862,1.6478,-0.0692,-0.0147,34.3664,-26.5231,0.0000,0.1018,0.1018,-0.0445,0.0000,0.0000,-0.0089,-0.0036
0.2000,1.4654,1.6478,-0.0608,-0.0098,34.3537,-26.6815,0.0000,0.1015,0.1015,-0.0280,0.0000,0.0000,-0.0059,-0.0024
0.1348,1.5706,1.6478,-0.0524,-0.0098,34.3250,-26.8243,0.0000,0.0856,0.0856,-0.0367,0.0000,0.0000,-0.0059,-0.0024
0.1098,1.5748,1.6478,-0.0440,-0.0098,34.3031,-26.9705,0.0000,0.0769,0.0769,-0.0431,0.0000,0.0000,-0.0059,-0.0024
0.2000,1.4663,1.6478,-0.0356,-0.0098,34.2819,-27.1192,0.0000,0.0690,0.0690,-0.0477,0.0000,0.0000,-0.0059,-0.0024
0.2000,1.4663,1.6478,-0.0402,-0.0229,34.2466,-27.2738,0.0000,0.0441,0.0441,-0.0834,0.0000,0.0000,-0.0138,-0.0055
0.2000,1.4663,1.6478,-0.0318,-0.0229,34.2228,-27.4395,0.0000,0.0304,0.0304,-0.0878,0.0000,0.0000,-0.0138,-0.0055
0.1294,1.5756,1.6477,-0.0234,-0.0229,34.1940,-27.5813,0.0000,0.0102,0.0102,-0.0922,0.0000,0.0000,-0.0138,-0.0055
0.2000,1.4355,1.6477,-0.0193,-0.0272,34.1725,-27.7270,0.0000,-0.0024,-0.0024,-0.0965,0.0000,0.0000,-0.0164,-0.0066
0.2000,1.4355,1.6477,-0.0109,-0.0272,34.1365,-27.8800,0.0000,-0.0291,-0.0291,-0.0986,0.0000,0.0000,-0.0164,-0.0066
0.2000,1.4355,1.6477,-0.0025,-0.0272,34.1002,-28.0316,0.0000,-0.0561,-0.0561,-0.1027,0.0000,0.0000,-0.0164,-0.0066
0.1510,1.5587,1.6477,0.0059,-0.0272,34.0811,-28.2095,0.0000,-0.0644,-0.0644,-0.1053,0.0000,0.0000,-0.0164,-0.0066
0.1967,1.5471,1.6477,0.0143,-0.0133,34.0650,-28.3612,0.0000,-0.0689,-0.0689,-0.0844,0.0000,0.0000,-0.0080,-0.0032
-0.0033,1.7721,1.6477,0.0227,-0.0133,34.0438,-28.5150,0.0000,-0.0773,-0.0773,-0.0840,0.0000,0.0000,-0.0080,-0.0032
0.1519,1.5129,1.6477,0.0311,-0.0133,34.0201,-28.6596,0.0000,-0.0889,-0.0889,-0.0828,0.0000,0.0000,-0.0080,-0.0032
0.2003,1.5392,1.6477,0.0395,-0.0070,33.9960,-28.8127,0.0000,-0.1001,-0.1001,-0.0755,0.0000,0.0000,-0.0042,-0.0017
0.1971,1.5363,1.6477,0.0478,-0.0070,33.9803,-28.9481,0.0000,-0.1037,-0.1037,-0.0722,0.0000,0.0000,-0.0042,-0.0017
0.1971,1.5363,1.6477,0.0562,-0.0070,33.9553,-29.0934,0.0000,-0.1157,-0.1157,-0.0696,0.0000,0.0000,-0.0042,-0.0017
0.2000,1.3522,1.6477,0.0646,-0.0070,33.9353,-29.2259,0.0000,-0.1238,-0.1238,-0.0661,0.0000,0.0000,-0.0042,-0.0017
0.2000,1.4613,1.6477,0.0730,0.0063,33.9142,-29.3684,0.0000,-0.1307,-0.1307,-0.0459,0.0000,0.0000,0.0038,0.0015
0.2000,1.3291,1.6477,0.0814,0.0063,33.9104,-29.5339,0.0000,-0.1170,-0.1170,-0.0411,0.0000,0.0000,0.0038,0.0015
0.2000,1.4285,1.6477,0.0898,0.0063,33.8988,-29.6832,0.0000,-0.1126,-0.1126,-0.0343,0.0000,0.0000,0.0038,0.0015
0.0585,1.6438,1.6477,0.0982,0.0063,33.8681,-29.8220,0.0000,-0.1284,-0.1284,-0.0285,0.0000,0.0000,0.0038,0.0015
0.1801,1.4879,1.6477,0.1066,0.0063,33.8451,-29.9681,0.0000,-0.1358,-0.1358,-0.0210,0.0000,0.0000,0.0038,0.0015
0.2000,1.4065,1.6477,0.0982,-0.0060,33.8339,-30.1242,0.0000,-0.1314,-0.1314,-0.0215,0.0000,0.0000,-0.0036,-0.0014
0.2000,1.4666,1.6477,0.0898,-0.0060,33.8398,-30.2733,0.0000,-0.1110,-0.1110,-0.0144,0.0000,0.0000,-0.0036,-0.0014
0.1497,1.5535,1.6477,0.0814,-0.0060,33.8389,-30.4346,0.0000,-0.0960,-0.0960,-0.0058,0.0000,0.0000,-0.0036,-0.0014
0.1929,1.4849,1.6477,0.0730,-0.0060,33.8225,-30.5933,0.0000,-0.0968,-0.0968,0.0021,0.0000,0.0000,-0.0036,-0.0014
0.0969,1.6045,1.6477,0.0814,0.0178,33.8127,-30.7480,0.0000,-0.0906,-0.0906,0.0179,0.0000,0.0000,0.0107,0.0043
0.0940,1.5820,1.6477,0.0730,0.0178,33.8097,-30.8950,0.0000,-0.0780,-0.0780,0.0242,0.0000,0.0000,0.0107,0.0043
0.1393,1.5384,1.6477,0.0646,0.0178,33.7914,-31.0461,0.0000,-0.0800,-0.0800,0.0317,0.0000,0.0000,0.0107,0.0043
0.2000,1.4601,1.6477,0.0562,0.0178,33.7846,-31.1998,0.0000,-0.0703,-0.0703,0.0388,0.0000,0.0000,0.0107,0.0043
0.2000,1.5073,1.6477,0.0478,-0.0006,33.7821,-31.3541,0.0000,-0.0563,-0.0563,0.0443,0.0000,0.0000,-0.0003,-0.0001
0.1776,1.5269,1.6477,0.0394,-0.0006,33.7793,-31.5008,0.0000,-0.0436,-0.0436,0.0491,0.0000,0.0000,-0.0003,-0.0001
0.1675,1.5320,1.6477,0.0310,-0.0006,33.7710,-31.6477,0.0000,-0.0363,-0.0363,0.0540,0.0000,0.0000,-0.0003,-0.0001
0.2000,1.4555,1.6477,0.0226,-0.0006,33.7676,-31.7913,0.0000,-0.0244,-0.0244,0.0597,0.0000,0.0000,-0.0003,-0.0001
0.2000,1.4591,1.6477,0.0178,0.0030,33.7629,-31.9424,0.0000,-0.0130,-0.0130,0.0577,0.0000,0.0000,0.0018,0.0007
0.2000,1.4255,1.6477,0.0094,0.0030,33.7577,-32.0978,0.0000,-0.0024,-0.0024,0.0611,0.0000,0.0000,0.0018,0.0007
0.2000,1.4988,1.6477,0.0010,0.0030,33.7528,-32.2573,0.0000,0.0089,0.0089,0.0627,0.0000,0.0000,0.0018,0.0007
0.2005,1.5411,1.6477,-0.0074,0.0030,33.7417,-32.4098,0.0000,0.0133,0.0133,0.0653,0.0000,0.0000,0.0018,0.0007
