u_a,v_real,v_ref,u_delta,delta_d,px,py,theta1,cte,cte_real,epsi,vx,vy,kappa,beta
0.2000,0.0574,2.0000,-0.0361,-0.0034,11.7092,-81.7362,-3.2100,-0.0190,-0.0190,0.0402,0.0000,0.0000,-0.0020,-0.0008
0.2000,0.0000,2.0000,-0.0363,-0.0034,11.7070,-81.7323,-3.2085,-0.0227,-0.0227,0.0416,0.0000,0.0000,-0.0020,-0.0008
0.2000,0.0588,2.0000,-0.0360,-0.0034,11.7073,-81.7341,-3.2099,-0.0210,-0.0210,0.0403,0.0000,0.0000,-0.0020,-0.0008
0.2000,0.0000,2.0000,-0.0367,-0.0034,11.7101,-81.7349,-3.2089,-0.0204,-0.0204,0.0412,0.0000,0.0000,-0.0020,-0.0008
0.2000,0.0000,2.0000,-0.0361,-0.0034,11.7051,-81.7309,-3.2093,-0.0239,-0.0239,0.0409,0.0000,0.0000,-0.0020,-0.0008
0.2000,0.0000,2.0000,-0.0359,-0.0034,11.7110,-81.7343,-3.2098,-0.0211,-0.0211,0.0404,0.0000,0.0000,-0.0020,-0.0008
0.2000,0.0647,2.0000,-0.0360,-0.0034,11.7074,-81.7344,-3.2096,-0.0206,-0.0206,0.0406,0.0000,0.0000,-0.0020,-0.0008
0.2000,0.0672,2.0000,-0.0367,-0.0034,11.7076,-81.7337,-3.2089,-0.0214,-0.0214,0.0413,0.0000,0.0000,-0.0020,-0.0008
0.2000,0.0000,2.0000,-0.0366,-0.0034,11.7062,-81.7342,-3.2089,-0.0207,-0.0207,0.0413,0.0000,0.0000,-0.0020,-0.0008
0.2000,0.0000,2.0000,-0.0373,-0.0034,11.7065,-81.7346,-3.2084,-0.0204,-0.0204,0.0418,0.0000,0.0000,-0.0020,-0.0008
0.2000,0.0000,2.0000,-0.0367,-0.0034,11.7049,-81.7357,-3.2098,-0.0191,-0.0191,0.0403,0.0000,0.0000,-0.0020,-0.0008
0.2000,0.0000,2.0000,-0.0380,-0.0034,11.7061,-81.7344,-3.2077,-0.0206,-0.0206,0.0424,0.0000,0.0000,-0.0020,-0.0008
0.2000,0.0000,2.0000,-0.0384,-0.0034,11.7071,-81.7386,-3.2086,-0.0165,-0.0165,0.0416,0.0000,0.0000,-0.0020,-0.0008
0.2000,0.0000,2.0000,-0.0372,-0.0034,11.7113,-81.7321,-3.2090,-0.0234,-0.0234,0.0412,0.0000,0.0000,-0.0020,-0.0008
0.2000,0.0000,2.0000,-0.0368,-0.0034,11.7067,-81.7351,-3.2094,-0.0199,-0.0199,0.0408,0.0000,0.0000,-0.0020,-0.0008
0.2000,0.0786,2.0000,-0.0380,-0.0034,11.7077,-81.7354,-3.2084,-0.0197,-0.0197,0.0418,0.0000,0.0000,-0.0020,-0.0008
0.2000,0.0536,2.0000,-0.0381,-0.0034,11.7054,-81.7402,-3.2100,-0.0147,-0.0147,0.0402,0.0000,0.0000,-0.0020,-0.0008
0.2000,0.0000,2.0000,-0.0369,-0.0034,11.7080,-81.7303,-3.2090,-0.0248,-0.0248,0.0412,0.0000,0.0000,-0.0020,-0.0008
0.2000,0.0000,2.0000,-0.0364,-0.0034,11.7086,-81.7327,-3.2092,-0.0225,-0.0225,0.0410,0.0000,0.0000,-0.0020,-0.0008
0.2000,0.0974,2.0000,-0.0370,-0.0034,11.7087,-81.7317,-3.2081,-0.0235,-0.0235,0.0420,0.0000,0.0000,-0.0020,-0.0008
0.2000,0.0000,2.0000,-0.0367,-0.0034,11.7062,-81.7383,-3.2103,-0.0166,-0.0166,0.0399,0.0000,0.0000,-0.0020,-0.0008
0.2000,0.0000,2.0000,-0.0374,-0.0034,11.7104,-81.7344,-3.2080,-0.0210,-0.0210,0.0422,0.0000,0.0000,-0.0020,-0.0008
0.2000,0.0610,2.0000,-0.0367,-0.0034,11.7088,-81.7368,-3.2103,-0.0185,-0.0185,0.0399,0.0000,0.0000,-0.0020,-0.0008
0.2000,0.0000,2.0000,-0.0366,-0.0034,11.7096,-81.7363,-3.2095,-0.0190,-0.0190,0.0407,0.0000,0.0000,-0.0020,-0.0008
0.2000,0.0000,2.0000,-0.0363,-0.0034,11.7079,-81.7327,-3.2092,-0.0224,-0.0224,0.0410,0.0000,0.0000,-0.0020,-0.0008
0.2000,0.0000,2.0000,-0.0359,-0.0034,11.7070,-81.7338,-3.2099,-0.0212,-0.0212,0.0403,0.0000,0.0000,-0.0020,-0.0008
0.2000,0.0000,2.0000,-0.0367,-0.0034,11.7094,-81.7342,-3.2087,-0.0210,-0.0210,0.0415,0.0000,0.0000,-0.0020,-0.0008
0.2000,0.0000,2.0000,-0.0363,-0.0034,11.7058,-81.7358,-3.2102,-0.0191,-0.0191,0.0400,0.0000,0.0000,-0.0020,-0.0008
0.2000,0.0000,2.0000,-0.0369,-0.0034,11.7062,-81.7379,-3.2098,-0.0170,-0.0170,0.0404,0.0000,0.0000,-0.0020,-0.0008
0.2000,0.0000,2.0000,-0.0369,-0.0034,11.7091,-81.7318,-3.2078,-0.0234,-0.0234,0.0424,0.0000,0.0000,-0.0020,-0.0008
0.2000,0.0000,2.0000,-0.0372,-0.0034,11.7071,-81.7403,-3.2103,-0.0148,-0.0148,0.0399,0.0000,0.0000,-0.0020,-0.0008
0.2000,0.0586,2.0000,-0.0366,-0.0034,11.7084,-81.7309,-3.2089,-0.0243,-0.0243,0.0413,0.0000,0.0000,-0.0020,-0.0008
0.2000,0.0746,2.0000,-0.0362,-0.0034,11.7079,-81.7345,-3.2100,-0.0207,-0.0207,0.0402,0.0000,0.0000,-0.0020,-0.0008
0.2000,0.0878,2.0000,-0.0369,-0.0034,11.7065,-81.7352,-3.2092,-0.0198,-0.0198,0.0410,0.0000,0.0000,-0.0020,-0.0008
0.2000,0.0000,2.0000,-0.0373,-0.0034,11.7095,-81.7305,-3.2073,-0.0248,-0.0248,0.0429,0.0000,0.0000,-0.0020,-0.0008
0.2000,0.0000,2.0000,-0.0366,-0.0034,11.7086,-81.7379,-3.2108,-0.0173,-0.0173,0.0394,0.0000,0.0000,-0.0020,-0.0008
0.2000,0.0000,2.0000,-0.0373,-0.0034,11.7104,-81.7356,-3.2084,-0.0198,-0.0198,0.0418,0.0000,0.0000,-0.0020,-0.0008
0.2000,0.0579,2.0000,-0.0367,-0.0034,11.7082,-81.7362,-3.2100,-0.0190,-0.0190,0.0402,0.0000,0.0000,-0.0020,-0.0008
0.2000,0.0000,2.0000,-0.0366,-0.0034,11.7095,-81.7360,-3.2093,-0.0193,-0.0193,0.0409,0.0000,0.0000,-0.0020,-0.0008
0.2000,0.0000,2.0000,-0.0362,-0.0034,11.7039,-81.7321,-3.2094,-0.0226,-0.0226,0.0408,0.0000,0.0000,-0.0020,-0.0008
0.2000,0.0000,2.0000,-0.0362,-0.0034,11.7049,-81.7350,-3.2094,-0.0198,-0.0198,0.0408,0.0000,0.0000,-0.0020,-0.0008
0.2000,0.0685,2.0000,-0.0375,-0.0034,11.7048,-81.7334,-3.2082,-0.0214,-0.0214,0.0420,0.0000,0.0000,-0.0020,-0.0008
0.2000,0.0000,2.0000,-0.0369,-0.0034,11.7039,-81.7370,-3.2102,-0.0177,-0.0177,0.0400,0.0000,0.0000,-0.0020,-0.0008
0.2000,0.0000,2.0000,-0.0375,-0.0034,11.7098,-81.7360,-3.2085,-0.0193,-0.0193,0.0417,0.0000,0.0000,-0.0020,-0.0008
0.2000,0.0000,2.0000,-0.0371,-0.0034,11.7062,-81.7335,-3.2086,-0.0214,-0.0214,0.0416,0.0000,0.0000,-0.0020,-0.0008
0.2000,0.0588,2.0000,-0.0374,-0.0034,11.7096,-81.7330,-3.2082,-0.0223,-0.0223,0.0420,0.0000,0.0000,-0.0020,-0.0008
0.2000,0.0000,2.0000,-0.0370,-0.0034,11.7065,-81.7316,-3.2082,-0.0234,-0.0234,0.0420,0.0000,0.0000,-0.0020,-0.0008
0.2000,0.0000,2.0000,-0.0368,-0.0034,11.7038,-81.7378,-3.2099,-0.0169,-0.0169,0.0402,0.0000,0.0000,-0.0020,-0.0008
0.2000,0.0000,2.0000,-0.0380,-0.0034,11.7064,-81.7337,-3.2077,-0.0212,-0.0212,0.0425,0.0000,0.0000,-0.0020,-0.0008
0.2000,0.0592,2.0000,-0.0369,-0.0034,11.7027,-81.7333,-3.2098,-0.0213,-0.0213,0.0404,0.0000,0.0000,-0.0020,-0.0008
0.2000,0.0000,2.0000,-0.0367,-0.0034,11.7067,-81.7351,-3.2091,-0.0199,-0.0199,0.0410,0.0000,0.0000,-0.0020,-0.0008
0.2000,0.0000,2.0000,-0.0374,-0.0034,11.7084,-81.7325,-3.2077,-0.0227,-0.0227,0.0425,0.0000,0.0000,-0.0020,-0.0008
0.2000,0.0000,2.0000,-0.0369,-0.0034,11.7080,-81.7386,-3.2104,-0.0165,-0.0165,0.0398,0.0000,0.0000,-0.0020,-0.0008
0.2000,0.0000,2.0000,-0.0366,-0.0034,11.7069,-81.7337,-3.2089,-0.0213,-0.0213,0.0413,0.0000,0.0000,-0.0020,-0.0008
0.2000,0.0000,2.0000,-0.0365,-0.0034,11.7043,-81.7354,-3.2095,-0.0193,-0.0193,0.0407,0.0000,0.0000,-0.0020,-0.0008
0.2000,0.0000,2.0000,-0.0371,-0.0034,11.7079,-81.7350,-3.2087,-0.0201,-0.0201,0.0415,0.0000,0.0000,-0.0020,-0.0008
0.2000,0.0000,2.0000,-0.0368,-0.0034,11.7064,-81.7383,-3.2102,-0.0166,-0.0166,0.0400,0.0000,0.0000,-0.0020,-0.0008
0.2000,0.0000,2.0000,-0.0375,-0.0034,11.7095,-81.7332,-3.2076,-0.0220,-0.0220,0.0426,0.0000,0.0000,-0.0020,-0.0008
0.2000,0.0000,2.0000,-0.0372,-0.0034,11.7054,-81.7383,-3.2097,-0.0166,-0.0166,0.0405,0.0000,0.0000,-0.0020,-0.0008
0.2000,0.0000,2.0000,-0.0366,-0.0034,11.7113,-81.7343,-3.2094,-0.0212,-0.0212,0.0408,0.0000,0.0000,-0.0020,-0.0008
0.2000,0.0564,2.0000,-0.0370,-0.0034,11.7087,-81.7380,-3.2100,-0.0173,-0.0173,0.0402,0.0000,0.0000,-0.0020,-0.0008
0.2000,0.0705,2.0000,-0.0367,-0.0034,11.7057,-81.7329,-3.2089,-0.0220,-0.0220,0.0413,0.0000,0.0000,-0.0020,-0.0008
0.2000,0.0000,2.0000,-0.0367,-0.0034,11.7082,-81.7363,-3.2093,-0.0188,-0.0188,0.0409,0.0000,0.0000,-0.0020,-0.0008
0.2000,0.0546,2.0000,-0.0380,-0.0034,11.7066,-81.7325,-3.2072,-0.0225,-0.0225,0.0430,0.0000,0.0000,-0.0020,-0.0008
0.2000,0.0000,2.0000,-0.0373,-0.0034,11.7054,-81.7378,-3.2100,-0.0171,-0.0171,0.0401,0.0000,0.0000,-0.0020,-0.0008
0.2000,0.0000,2.0000,-0.0376,-0.0034,11.7056,-81.7352,-3.2086,-0.0196,-0.0196,0.0416,0.0000,0.0000,-0.0020,-0.0008
0.2000,0.0000,2.0000,-0.0380,-0.0034,11.7082,-81.7369,-3.2085,-0.0182,-0.0182,0.0417,0.0000,0.0000,-0.0020,-0.0008
0.2000,0.0000,2.0000,-0.0376,-0.0034,11.7053,-81.7342,-3.2082,-0.0207,-0.0207,0.0420,0.0000,0.0000,-0.0020,-0.0008
0.2000,0.0000,2.0000,-0.0371,-0.0034,11.7040,-81.7383,-3.2101,-0.0164,-0.0164,0.0401,0.0000,0.0000,-0.0020,-0.0008
0.2000,0.0000,2.0000,-0.0378,-0.0034,11.7087,-81.7338,-3.2076,-0.0214,-0.0214,0.0426,0.0000,0.0000,-0.0020,-0.0008
0.2000,0.0000,2.0000,-0.0373,-0.0034,11.7038,-81.7379,-3.2098,-0.0168,-0.0168,0.0404,0.0000,0.0000,-0.0020,-0.0008
0.2000,0.0570,2.0000,-0.0369,-0.0034,11.7040,-81.7307,-3.2082,-0.0240,-0.0240,0.0420,0.0000,0.0000,-0.0020,-0.0008
0.2000,0.0567,2.0000,-0.0373,-0.0034,11.7060,-81.7346,-3.2089,-0.0203,-0.0203,0.0413,0.0000,0.0000,-0.0020,-0.0008
0.2000,0.0638,2.0000,-0.0367,-0.0034,11.7040,-81.7362,-3.2101,-0.0185,-0.0185,0.0401,0.0000,0.0000,-0.0020,-0.0008
0.2000,0.0000,2.0000,-0.0374,-0.0034,11.7058,-81.7342,-3.2083,-0.0207,-0.0207,0.0419,0.0000,0.0000,-0.0020,-0.0008
0.2000,0.0000,2.0000,-0.0372,-0.0034,11.7065,-81.7321,-3.2078,-0.0228,-0.0228,0.0424,0.0000,0.0000,-0.0020,-0.0008
0.2000,0.0000,2.0000,-0.0377,-0.0034,11.7058,-81.7364,-3.2086,-0.0185,-0.0185,0.0416,0.0000,0.0000,-0.0020,-0.0008
0.2000,0.0000,2.0000,-0.0374,-0.0034,11.7057,-81.7403,-3.2101,-0.0147,-0.0147,0.0401,0.0000,0.0000,-0.0020,-0.0008
0.2000,0.0000,2.0000,-0.0368,-0.0034,11.7067,-81.7326,-3.2088,-0.0224,-0.0224,0.0414,0.0000,0.0000,-0.0020,-0.0008
0.2000,0.0000,2.0000,-0.0366,-0.0034,11.7074,-81.7370,-3.2099,-0.0181,-0.0181,0.0403,0.0000,0.0000,-0.0020,-0.0008
0.2000,0.0709,2.0000,-0.0365,-0.0034,11.7030,-81.7327,-3.2089,-0.0219,-0.0219,0.0413,0.0000,0.0000,-0.0020,-0.0008
0.2000,0.0000,2.0000,-0.0371,-0.0034,11.7043,-81.7368,-3.2092,-0.0180,-0.0180,0.0410,0.0000,0.0000,-0.0020,-0.0008
0.2000,0.0582,2.0000,-0.0368,-0.0034,11.7089,-81.7306,-3.2082,-0.0246,-0.0246,0.0420,0.0000,0.0000,-0.0020,-0.0008
0.2000,0.0000,2.0000,-0.0363,-0.0034,11.7066,-81.7351,-3.2101,-0.0199,-0.0199,0.0401,0.0000,0.0000,-0.0020,-0.0008
0.2000,0.0731,2.0000,-0.0370,-0.0034,11.7089,-81.7329,-3.2083,-0.0223,-0.0223,0.0419,0.0000,0.0000,-0.0020,-0.0008
0.2000,0.0000,2.0000,-0.0364,-0.0034,11.7039,-81.7363,-3.2105,-0.0184,-0.0184,0.0397,0.0000,0.0000,-0.0020,-0.0008
0.2000,0.0000,2.0000,-0.0371,-0.0034,11.7075,-81.7342,-3.2083,-0.0209,-0.0209,0.0419,0.0000,0.0000,-0.0020,-0.0008
0.2000,0.0545,2.0000,-0.0381,-0.0034,11.7067,-81.7381,-3.2092,-0.0169,-0.0169,0.0410,0.0000,0.0000,-0.0020,-0.0008
0.2000,0.0000,2.0000,-0.0373,-0.0034,11.7079,-81.7345,-3.2091,-0.0206,-0.0206,0.0411,0.0000,0.0000,-0.0020,-0.0008
0.2000,0.0000,2.0000,-0.0371,-0.0034,11.7079,-81.7381,-3.2096,-0.0170,-0.0170,0.0406,0.0000,0.0000,-0.0020,-0.0008
0.2000,0.0000,2.0000,-0.0370,-0.0034,11.7075,-81.7323,-3.2080,-0.0227,-0.0227,0.0422,0.0000,0.0000,-0.0020,-0.0008
0.2000,0.0000,2.0000,-0.0373,-0.0034,11.7053,-81.7386,-3.2099,-0.0163,-0.0163,0.0403,0.0000,0.0000,-0.0020,-0.0008
0.2000,0.0505,2.0000,-0.0367,-0.0034,11.7107,-81.7326,-3.2091,-0.0228,-0.0228,0.0411,0.0000,0.0000,-0.0020,-0.0008
0.2000,0.0569,2.0000,-0.0362,-0.0034,11.7080,-81.7357,-3.2103,-0.0194,-0.0194,0.0399,0.0000,0.0000,-0.0020,-0.0008
0.2000,0.0771,2.0000,-0.0374,-0.0034,11.7059,-81.7355,-3.2090,-0.0194,-0.0194,0.0412,0.0000,0.0000,-0.0020,-0.0008
0.2000,0.0000,2.0000,-0.0369,-0.0034,11.7036,-81.7373,-3.2101,-0.0174,-0.0174,0.0401,0.0000,0.0000,-0.0020,-0.0008
0.2000,0.0000,2.0000,-0.0376,-0.0034,11.7042,-81.7339,-3.2079,-0.0208,-0.0208,0.0423,0.0000,0.0000,-0.0020,-0.0008
0.2000,0.0000,2.0000,-0.0373,-0.0034,11.7094,-81.7347,-3.2085,-0.0206,-0.0206,0.0417,0.0000,0.0000,-0.0020,-0.0008
0.2000,0.0000,2.0000,-0.0366,-0.0034,11.7056,-81.7360,-3.2102,-0.0189,-0.0189,0.0400,0.0000,0.0000,-0.0020,-0.0008
0.2000,0.0522,2.0000,-0.0380,-0.0034,11.7050,-81.7344,-3.2079,-0.0204,-0.0204,0.0423,0.0000,0.0000,-0.0020,-0.0008
0.2000,0.0000,2.0000,-0.0374,-0.0034,11.7044,-81.7384,-3.2100,-0.0164,-0.0164,0.0402,0.0000,0.0000,-0.0020,-0.0008
0.2000,0.0000,2.0000,-0.0379,-0.0034,11.7048,-81.7344,-3.2079,-0.0204,-0.0204,0.0423,0.0000,0.0000,-0.0020,-0.0008
0.2000,0.0000,2.0000,-0.0382,-0.0034,11.7055,-81.7386,-3.2089,-0.0163,-0.0163,0.0413,0.0000,0.0000,-0.0020,-0.0008
0.2000,0.0000,2.0000,-0.0384,-0.0034,11.7060,-81.7351,-3.2080,-0.0198,-0.0198,0.0422,0.0000,0.0000,-0.0020,-0.0008
0.2000,0.0000,2.0000,-0.0377,-0.0034,11.7097,-81.7351,-3.2087,-0.0202,-0.0202,0.0415,0.0000,0.0000,-0.0020,-0.0008
0.2000,0.0000,2.0000,-0.0368,-0.0034,11.7063,-81.7371,-3.2104,-0.0179,-0.0179,0.0398,0.0000,0.0000,-0.0020,-0.0008
0.2000,0.0000,2.0000,-0.0374,-0.0034,11.7076,-81.7323,-3.2076,-0.0228,-0.0228,0.0426,0.0000,0.0000,-0.0020,-0.0008
0.2000,0.0000,2.0000,-0.0368,-0.0034,11.7042,-81.7367,-3.2101,-0.0180,-0.0180,0.0401,0.0000,0.0000,-0.0020,-0.0008
0.2000,0.0000,2.0000,-0.0368,-0.0034,11.7107,-81.7343,-3.2087,-0.0211,-0.0211,0.0415,0.0000,0.0000,-0.0020,-0.0008
0.2000,0.0000,2.0000,-0.0365,-0.0034,11.7078,-81.7319,-3.2086,-0.0231,-0.0231,0.0416,0.0000,0.0000,-0.0020,-0.0008
0.2000,0.0664,2.0000,-0.0371,-0.0034,11.7059,-81.7369,-3.2096,-0.0180,-0.0180,0.0406,0.0000,0.0000,-0.0020,-0.0008
0.2000,0.0000,2.0000,-0.0377,-0.0034,11.7060,-81.7320,-3.2072,-0.0229,-0.0229,0.0430,0.0000,0.0000,-0.0020,-0.0008
0.2000,0.0000,2.0000,-0.0367,-0.0034,11.7035,-81.7351,-3.2105,-0.0196,-0.0196,0.0397,0.0000,0.0000,-0.0020,-0.0008
0.2000,0.0000,2.0000,-0.0371,-0.0034,11.7053,-81.7376,-3.2097,-0.0172,-0.0172,0.0405,0.0000,0.0000,-0.0020,-0.0008
0.2000,0.0000,2.0000,-0.0375,-0.0034,11.7022,-81.7347,-3.2087,-0.0198,-0.0198,0.0415,0.0000,0.0000,-0.0020,-0.0008
0.2000,0.0000,2.0000,-0.0371,-0.0034,11.7088,-81.7366,-3.2094,-0.0186,-0.0186,0.0408,0.0000,0.0000,-0.0020,-0.0008
0.2000,0.0000,2.0000,-0.0363,-0.0034,11.7050,-81.7315,-3.2094,-0.0233,-0.0233,0.0408,0.0000,0.0000,-0.0020,-0.0008
0.2000,0.0682,2.0000,-0.0367,-0.0034,11.7042,-81.7372,-3.2103,-0.0175,-0.0175,0.0399,0.0000,0.0000,-0.0020,-0.0008
0.2000,0.0633,2.0000,-0.0380,-0.0034,11.7052,-81.7350,-3.2082,-0.0198,-0.0198,0.0420,0.0000,0.0000,-0.0020,-0.0008
0.2000,0.0532,2.0000,-0.0382,-0.0034,11.7063,-81.7353,-3.2082,-0.0196,-0.0196,0.0420,0.0000,0.0000,-0.0020,-0.0008
0.2000,0.0000,2.0000,-0.0378,-0.0034,11.7064,-81.7312,-3.2073,-0.0238,-0.0238,0.0429,0.0000,0.0000,-0.0020,-0.0008
0.2000,0.0000,2.0000,-0.0371,-0.0034,11.7055,-81.7377,-3.2101,-0.0172,-0.0172,0.0400,0.0000,0.0000,-0.0020,-0.0008
0.2000,0.0000,2.0000,-0.0370,-0.0034,11.7091,-81.7337,-3.2083,-0.0215,-0.0215,0.0419,0.0000,0.0000,-0.0020,-0.0008
0.2000,0.0516,2.0000,-0.0366,-0.0034,11.7024,-81.7365,-3.2103,-0.0180,-0.0180,0.0399,0.0000,0.0000,-0.0020,-0.0008
0.2000,0.0000,2.0000,-0.0378,-0.0034,11.7088,-81.7346,-3.2081,-0.0206,-0.0206,0.0421,0.0000,0.0000,-0.0020,-0.0008
0.2000,0.0687,2.0000,-0.0370,-0.0034,11.7067,-81.7362,-3.2101,-0.0188,-0.0188,0.0401,0.0000,0.0000,-0.0020,-0.0008
0.2000,0.0640,2.0000,-0.0363,-0.0034,11.7116,-81.7332,-3.2097,-0.0224,-0.0224,0.0405,0.0000,0.0000,-0.0020,-0.0008
0.2000,0.0000,2.0000,-0.0364,-0.0034,11.7118,-81.7352,-3.2090,-0.0204,-0.0204,0.0411,0.0000,0.0000,-0.0020,-0.0008
0.2000,0.0568,2.0000,-0.0361,-0.0034,11.7060,-81.7353,-3.2101,-0.0196,-0.0196,0.0401,0.0000,0.0000,-0.0020,-0.0008
0.2000,0.0000,2.0000,-0.0368,-0.0034,11.7044,-81.7373,-3.2097,-0.0175,-0.0175,0.0405,0.0000,0.0000,-0.0020,-0.0008
0.2000,0.0579,2.0000,-0.0362,-0.0034,11.7085,-81.7297,-3.2088,-0.0254,-0.0254,0.0414,0.0000,0.0000,-0.0020,-0.0008
0.2000,0.0000,2.0000,-0.0360,-0.0034,11.7064,-81.7362,-3.2102,-0.0188,-0.0188,0.0400,0.0000,0.0000,-0.0020,-0.0008
0.2000,0.0816,2.0000,-0.0376,-0.0034,11.7076,-81.7358,-3.2086,-0.0193,-0.0193,0.0416,0.0000,0.0000,-0.0020,-0.0008
0.2000,0.0609,2.0000,-0.0371,-0.0034,11.7049,-81.7361,-3.2095,-0.0187,-0.0187,0.0407,0.0000,0.0000,-0.0020,-0.0008
0.2000,0.0000,2.0000,-0.0382,-0.0034,11.7057,-81.7358,-3.2082,-0.0191,-0.0191,0.0420,0.0000,0.0000,-0.0020,-0.0008
0.2000,0.0000,2.0000,-0.0373,-0.0034,11.7110,-81.7334,-3.2089,-0.0220,-0.0220,0.0413,0.0000,0.0000,-0.0020,-0.0008
0.2000,0.0000,2.0000,-0.0370,-0.0034,11.7070,-81.7380,-3.2099,-0.0170,-0.0170,0.0403,0.0000,0.0000,-0.0020,-0.0008
0.2000,0.0600,2.0000,-0.0383,-0.0034,11.7096,-81.7361,-3.2079,-0.0192,-0.0192,0.0423,0.0000,0.0000,-0.0020,-0.0008
0.2000,0.0566,2.0000,-0.0373,-0.0034,11.7062,-81.7375,-3.2103,-0.0174,-0.0174,0.0399,0.0000,0.0000,-0.0020,-0.0008
0.2000,0.0000,2.0000,-0.0370,-0.0034,11.7068,-81.7316,-3.2080,-0.0234,-0.0234,0.0422,0.0000,0.0000,-0.0020,-0.0008
0.2000,0.0000,2.0000,-0.0367,-0.0034,11.7046,-81.7359,-3.2098,-0.0188,-0.0188,0.0404,0.0000,0.0000,-0.0020,-0.0008
0.2000,0.0000,2.0000,-0.0372,-0.0034,11.7094,-81.7387,-3.2097,-0.0166,-0.0166,0.0405,0.0000,0.0000,-0.0020,-0.0008
0.2000,0.0000,2.0000,-0.0364,-0.0034,11.7053,-81.7328,-3.2097,-0.0220,-0.0220,0.0405,0.0000,0.0000,-0.0020,-0.0008
0.2000,0.0554,2.0000,-0.0369,-0.0034,11.7065,-81.7362,-3.2095,-0.0188,-0.0188,0.0407,0.0000,0.0000,-0.0020,-0.0008
0.2000,0.0719,2.0000,-0.0389,-0.0034,11.7071,-81.7361,-3.2077,-0.0189,-0.0189,0.0425,0.0000,0.0000,-0.0020,-0.0008
0.2000,0.0000,2.0000,-0.0380,-0.0034,11.7043,-81.7382,-3.2096,-0.0166,-0.0166,0.0406,0.0000,0.0000,-0.0020,-0.0008
0.2000,0.0000,2.0000,-0.0373,-0.0034,11.7096,-81.7329,-3.2086,-0.0224,-0.0224,0.0416,0.0000,0.0000,-0.0020,-0.0008
0.2000,0.0000,2.0000,-0.0371,-0.0034,11.7088,-81.7354,-3.2089,-0.0198,-0.0198,0.0413,0.0000,0.0000,-0.0020,-0.0008
0.2000,0.0705,2.0000,-0.0367,-0.0034,11.7043,-81.7355,-3.2098,-0.0193,-0.0193,0.0403,0.0000,0.0000,-0.0020,-0.0008
0.2000,0.0000,2.0000,-0.0366,-0.0034,11.7072,-81.7350,-3.2092,-0.0200,-0.0200,0.0410,0.0000,0.0000,-0.0020,-0.0008
0.2000,0.0000,2.0000,-0.0364,-0.0034,11.7095,-81.7347,-3.2093,-0.0205,-0.0205,0.0409,0.0000,0.0000,-0.0020,-0.0008
0.2000,0.0000,2.0000,-0.0363,-0.0034,11.7055,-81.7367,-3.2100,-0.0182,-0.0182,0.0402,0.0000,0.0000,-0.0020,-0.0008
0.2000,0.0000,2.0000,-0.0370,-0.0034,11.7069,-81.7365,-3.2091,-0.0185,-0.0185,0.0411,0.0000,0.0000,-0.0020,-0.0008
0.2000,0.0000,2.0000,-0.0384,-0.0034,11.7084,-81.7340,-3.2071,-0.0211,-0.0211,0.0431,0.0000,0.0000,-0.0020,-0.0008
0.2000,0.0000,2.0000,-0.0374,-0.0034,11.7061,-81.7367,-3.2100,-0.0182,-0.0182,0.0402,0.0000,0.0000,-0.0020,-0.0008
0.2000,0.0000,2.0000,-0.0384,-0.0034,11.7081,-81.7357,-3.2079,-0.0194,-0.0194,0.0423,0.0000,0.0000,-0.0020,-0.0008
0.2000,0.0000,2.0000,-0.0377,-0.0034,11.7063,-81.7347,-3.2087,-0.0203,-0.0203,0.0415,0.0000,0.0000,-0.0020,-0.0008
0.2000,0.0000,2.0000,-0.0373,-0.0034,11.7098,-81.7376,-3.2095,-0.0177,-0.0177,0.0407,0.0000,0.0000,-0.0020,-0.0008
0.2000,0.0000,2.0000,-0.0365,-0.0034,11.7058,-81.7332,-3.2096,-0.0217,-0.0217,0.0406,0.0000,0.0000,-0.0020,-0.0008
0.2000,0.0000,2.0000,-0.0361,-0.0034,11.7046,-81.7343,-3.2100,-0.0205,-0.0205,0.0402,0.0000,0.0000,-0.0020,-0.0008
0.2000,0.0599,2.0000,-0.0368,-0.0034,11.7092,-81.7368,-3.2094,-0.0185,-0.0185,0.0408,0.0000,0.0000,-0.0020,-0.0008
0.2000,0.0000,2.0000,-0.0365,-0.0034,11.7120,-81.7295,-3.2080,-0.0260,-0.0260,0.0422,0.0000,0.0000,-0.0020,-0.0008
0.2000,0.0539,2.0000,-0.0361,-0.0034,11.7059,-81.7361,-3.2104,-0.0188,-0.0188,0.0398,0.0000,0.0000,-0.0020,-0.0008
0.2000,0.0711,2.0000,-0.0367,-0.0034,11.7095,-81.7309,-3.2081,-0.0243,-0.0243,0.0420,0.0000,0.0000,-0.0020,-0.0008
0.2000,0.0798,2.0000,-0.0365,-0.0034,11.7072,-81.7384,-3.2105,-0.0166,-0.0166,0.0397,0.0000,0.0000,-0.0020,-0.0008
0.2000,0.0531,2.0000,-0.0378,-0.0034,11.7058,-81.7372,-3.2089,-0.0177,-0.0177,0.0413,0.0000,0.0000,-0.0020,-0.0008
0.2000,0.0671,2.0000,-0.0373,-0.0034,11.7053,-81.7302,-3.2078,-0.0246,-0.0246,0.0423,0.0000,0.0000,-0.0020,-0.0008
0.2000,0.0000,2.0000,-0.0368,-0.0034,11.7082,-81.7374,-3.2100,-0.0178,-0.0178,0.0402,0.0000,0.0000,-0.0020,-0.0008
