"u_a","v_real","v_ref","u_delta","delta_d","px","py","theta1","cte","cte_real","epsi","vx","vy","kappa","beta"
-0.0001,2.8843,2.8843,-0.0201,-0.0146,205.5408,208.5618,0,0.0182,0.0182,0.0111,0.0833,2.8831,-0.0088,-0.0035
0,2.8843,2.8843,-0.0268,-0.0182,205.5501,208.85,0,0.0208,0.0208,0.0113,0.0934,2.8828,-0.0109,-0.0044
0,2.8843,2.8843,-0.0334,-0.0182,205.5608,209.1383,0,0.0228,0.0228,0.0067,0.1068,2.8823,-0.0109,-0.0044
0,2.8843,2.8843,-0.0345,-0.0222,205.5731,209.4264,0,0.0237,0.0237,0.0045,0.1235,2.8816,-0.0134,-0.0053
0,2.8843,2.8843,-0.0304,-0.0222,205.5872,209.7145,0,0.0232,0.0232,-0.0015,0.1408,2.8808,-0.0134,-0.0053
0,2.8843,2.8843,-0.032,-0.0264,205.6028,210.0025,0,0.0225,0.0225,-0.0023,0.156,2.8801,-0.0159,-0.0064
0,2.8843,2.8843,-0.0347,-0.0303,205.62,210.2904,0,0.0205,0.0205,-0.0014,0.172,2.8791,-0.0183,-0.0073
0,2.8843,2.8843,-0.0321,-0.0303,205.639,210.5782,0,0.0184,0.0184,-0.0074,0.1894,2.878,-0.0183,-0.0073
0,2.8843,2.8843,-0.0388,-0.0343,205.6595,210.8659,0,0.0158,0.0158,-0.0039,0.2055,2.8769,-0.0207,-0.0083
0,2.8843,2.8843,-0.0331,-0.0343,205.682,211.1535,0,0.0128,0.0128,-0.0107,0.2249,2.8755,-0.0207,-0.0083
0,2.8843,2.8843,-0.0386,-0.0366,205.7061,211.4409,0,0.0101,0.0101,-0.0067,0.2414,2.8741,-0.0221,-0.0088
0,2.8843,2.8843,-0.0319,-0.0366,205.7322,211.7282,0,0.0062,0.0062,-0.0134,0.2607,2.8725,-0.0221,-0.0088
0,2.8843,2.8843,0,-0.0392,205.7599,212.0152,0,0.0035,0.0035,-0.0091,0.2767,2.871,-0.0237,-0.0095
0,2.8843,2.8843,0,-0.0438,205.7875,212.3023,0,0.0017,0.0017,0.0014,0.2767,2.871,-0.0264,-0.0106
0,2.8843,2.8843,0,-0.0438,205.8152,212.5894,0,0.0021,0.0021,0.0014,0.2767,2.871,-0.0264,-0.0106
0,2.8843,2.8843,-0.006,-0.0433,205.8429,212.8765,0,0.0044,0.0044,0.0139,0.2767,2.871,-0.0261,-0.0104
0,2.8843,2.8843,-0.0127,-0.0433,205.8708,213.1636,0,0.0081,0.0081,0.0128,0.2796,2.8707,-0.0261,-0.0104
0,2.8843,2.8843,-0.0179,-0.0418,205.8994,213.4506,0,0.014,0.014,0.0232,0.286,2.8701,-0.0252,-0.0101
0,2.8843,2.8843,-0.0246,-0.0419,205.9289,213.7375,0,0.02,0.02,0.0338,0.2949,2.8691,-0.0252,-0.0101
0,2.8843,2.8843,-0.0313,-0.0419,205.9596,214.0243,0,0.0285,0.0285,0.0295,0.3072,2.8679,-0.0252,-0.0101
0,2.8843,2.8843,-0.0361,-0.04,205.9919,214.3109,0,0.037,0.037,0.0409,0.3228,2.8661,-0.0241,-0.0096
0,2.8843,2.8843,-0.0428,-0.04,206.026,214.5973,0,0.047,0.047,0.0346,0.3407,2.8641,-0.0241,-0.0096
0.2,2.8843,2.9243,-0.0464,-0.0369,206.0622,214.8835,0,0.0564,0.0564,0.0368,0.362,2.8615,-0.0223,-0.0089
0.2,2.9043,2.9643,-0.0531,-0.0369,206.101,215.1713,0,0.0648,0.0648,0.0287,0.3879,2.8782,-0.0223,-0.0089
0.2,2.9243,3.0043,-0.0598,-0.0375,206.1428,215.4607,0,0.073,0.073,0.0296,0.4177,2.8943,-0.0226,-0.009
0.2,2.9443,3.0443,-0.0665,-0.0386,206.1879,215.7517,0,0.0791,0.0791,0.0317,0.4515,2.9094,-0.0233,-0.0093
0.2,2.9643,3.0843,-0.0732,-0.0386,206.2369,216.044,0,0.085,0.085,0.0198,0.4894,2.9236,-0.0233,-0.0093
0.1999,2.9843,3.1243,-0.0735,-0.0381,206.29,216.3377,0,0.0884,0.0884,0.0174,0.5315,2.9366,-0.0229,-0.0092
0.2,3.0043,3.1643,-0.0692,-0.0381,206.3474,216.6326,0,0.0896,0.0896,0.0041,0.5743,2.9488,-0.0229,-0.0092
0.2,3.0243,3.2043,-0.0652,-0.0382,206.409,216.9287,0,0.09,0.09,0.0037,0.6156,2.9609,-0.023,-0.0092
0.1999,3.0442,3.2443,-0.0592,-0.0356,206.4745,217.226,0,0.0879,0.0879,0.0022,0.6553,2.9729,-0.0215,-0.0086
0.2,3.0642,3.2843,-0.0534,-0.0356,206.5438,217.5245,0,0.0852,0.0852,-0.0087,0.6923,2.985,-0.0215,-0.0086
0.1999,3.0842,3.319,-0.0484,-0.0349,206.6164,217.8242,0,0.0814,0.0814,-0.0068,0.7266,2.9974,-0.021,-0.0084
0.1999,3.1042,3.3486,-0.0421,-0.0349,206.6923,218.1252,0,0.0764,0.0764,-0.0158,0.7586,3.0101,-0.021,-0.0084
0.1999,3.1242,3.3737,-0.0399,-0.0347,206.771,218.4275,0,0.0723,0.0723,-0.0118,0.7875,3.0233,-0.0209,-0.0084
0.2,3.1442,3.4008,-0.0459,-0.034,206.8526,218.7312,0,0.0673,0.0673,-0.0084,0.8155,3.0366,-0.0205,-0.0082
0.1999,3.1642,3.4239,-0.0393,-0.034,206.9373,219.0361,0,0.0618,0.0618,-0.0171,0.8474,3.0486,-0.0205,-0.0082
0.1999,3.1842,3.4435,-0.0331,-0.0321,207.0249,219.3422,0,0.0559,0.0559,-0.0164,0.8759,3.0614,-0.0194,-0.0077
0.1999,3.2042,3.4601,-0.0317,-0.0323,207.115,219.6497,0,0.049,0.049,-0.0133,0.901,3.0749,-0.0195,-0.0078
0.2,3.2242,3.4743,-0.0281,-0.0323,207.2076,219.9585,0,0.0427,0.0427,-0.0195,0.9257,3.0884,-0.0195,-0.0078
0.1998,3.2442,3.4863,-0.0287,-0.0329,207.3024,220.2688,0,0.0369,0.0369,-0.0134,0.9485,3.1024,-0.0198,-0.0079
0.2,3.2642,3.4991,-0.0301,-0.0327,207.3996,220.5804,0,0.0309,0.0309,-0.0081,0.9719,3.1161,-0.0197,-0.0079
0.2,3.2842,3.5099,-0.0281,-0.0327,207.4993,220.8933,0,0.0263,0.0263,-0.0141,0.9966,3.1293,-0.0197,-0.0079
0.2,3.3042,3.519,-0.0273,-0.0321,207.6013,221.2076,0,0.0212,0.0212,-0.0115,1.0203,3.1427,-0.0193,-0.0077
0.2001,3.3242,3.5268,-0.0284,-0.0327,207.7057,221.5232,0,0.0157,0.0157,-0.0085,1.0437,3.1561,-0.0197,-0.0079
0.2,3.3442,3.5335,-0.0217,-0.0327,207.8125,221.8401,0,0.0109,0.0109,-0.0142,1.0682,3.169,-0.0197,-0.0079
0.2001,3.3642,3.5391,0,-0.0343,207.9214,222.1584,0,0.0065,0.0065,-0.0083,1.0886,3.1832,-0.0207,-0.0083
0.2001,3.3842,3.5439,0,-0.0307,208.0309,222.4786,0,0.0039,0.0039,0.0031,1.0951,3.2021,-0.0185,-0.0074
0.2001,3.4042,3.548,0,-0.0307,208.141,222.8007,0,0.005,0.005,0.0031,1.1015,3.2211,-0.0185,-0.0074
0.2,3.4242,3.557,-0.0034,-0.0274,208.2518,223.1247,0,0.0081,0.0081,0.0131,1.108,3.24,-0.0165,-0.0066
0.2,3.4442,3.5647,-0.0101,-0.0277,208.3635,223.4505,0,0.0127,0.0127,0.0214,1.1168,3.2581,-0.0167,-0.0067
0.1999,3.4642,3.5713,-0.0168,-0.0277,208.4765,223.778,0,0.0194,0.0194,0.0192,1.1302,3.2747,-0.0167,-0.0067
0.1844,3.4842,3.5768,-0.022,-0.0261,208.5914,224.107,0,0.0275,0.0275,0.0267,1.1483,3.2895,-0.0157,-0.0063
0.2,3.5026,3.5892,-0.0254,-0.0229,208.7083,224.4371,0,0.0357,0.0357,0.0269,1.1697,3.3016,-0.0138,-0.0055
0.2,3.5226,3.5997,-0.0321,-0.0229,208.8278,224.7685,0,0.0433,0.0433,0.0215,1.1943,3.314,-0.0138,-0.0055
0.2,3.5426,3.6086,-0.0384,-0.0225,208.9502,225.101,0,0.0504,0.0504,0.0211,1.2239,3.3245,-0.0136,-0.0054
0.1999,3.5626,3.6162,-0.0433,-0.0208,209.076,225.4343,0,0.0566,0.0566,0.0232,1.2584,3.333,-0.0125,-0.005
0.1921,3.5826,3.63,-0.0389,-0.0162,209.2057,225.7683,0,0.0616,0.0616,0.0206,1.2967,3.3397,-0.0098,-0.0039
0.1678,3.6018,3.6418,-0.0364,-0.0162,209.3389,226.1029,0,0.066,0.066,0.0121,1.332,3.3465,-0.0098,-0.0039
0.1442,3.6186,3.6518,-0.0297,-0.0106,209.4753,226.438,0,0.0689,0.0689,0.0103,1.3648,3.3514,-0.0064,-0.0026
0.1223,3.633,3.6603,-0.023,-0.0055,209.6146,226.7736,0,0.0707,0.0707,0.008,1.3921,3.3557,-0.0033,-0.0013
0.1031,3.6453,3.6675,-0.0203,-0.0055,209.7559,227.1096,0,0.0718,0.0718,0.003,1.4138,3.3599,-0.0033,-0.0013
0.0873,3.6556,3.6737,-0.0173,-0.0042,209.8992,227.4459,0,0.0725,0.0725,0.0023,1.4328,3.3631,-0.0025,-0.001
0.0914,3.6643,3.6789,-0.024,-0.005,210.0441,227.7825,0,0.0727,0.0727,0.0021,1.4491,3.3656,-0.003,-0.0012
0.0662,3.6735,3.6833,-0.0203,-0.0075,210.1912,228.1191,0,0.0714,0.0714,-0.005,1.4706,3.3662,-0.0045,-0.0018
0.0501,3.6801,3.6871,-0.0159,-0.0075,210.34,228.4557,0,0.0679,0.0679,-0.0095,1.4884,3.3656,-0.0045,-0.0018
0.0412,3.6851,3.6903,-0.0156,-0.0117,210.4903,228.7922,0,0.0626,0.0626,-0.0145,1.5024,3.3649,-0.007,-0.0028
0.0349,3.6892,3.693,-0.0182,-0.0176,210.6418,229.1285,0,0.0564,0.0564,-0.0158,1.5157,3.3635,-0.0106,-0.0042
0.032,3.6927,3.6954,-0.0249,-0.0226,210.7949,229.4646,0,0.0492,0.0492,-0.0148,1.5307,3.3605,-0.0136,-0.0054
0.0251,3.6959,3.6973,-0.0195,-0.0226,210.95,229.8,0,0.0417,0.0417,-0.0203,1.5507,3.3549,-0.0136,-0.0054
0.0205,3.6984,3.699,-0.0262,-0.0243,211.1066,230.1351,0,0.0346,0.0346,-0.0174,1.5663,3.3503,-0.0146,-0.0059
0.016,3.7005,3.7004,-0.0195,-0.0215,211.2653,230.4694,0,0.0266,0.0266,-0.0187,1.5868,3.343,-0.013,-0.0052
0.0121,3.7021,3.7016,-0.0128,-0.0191,211.4255,230.8031,0,0.0182,0.0182,-0.0157,1.6021,3.3375,-0.0115,-0.0046
0.0092,3.7033,3.7027,-0.0061,-0.0191,211.5867,231.1365,0,0.0113,0.0113,-0.0186,1.6121,3.334,-0.0115,-0.0046
0.0078,3.7042,3.7035,-0.0026,-0.0124,211.7484,231.4698,0,0.0064,0.0064,-0.0102,1.6171,3.3326,-0.0075,-0.003
0.1947,3.705,3.7214,0,-0.0006,211.9104,231.803,0,0.0034,0.0034,-0.0031,1.6194,3.3323,-0.0003,-0.0001
0.1833,3.7245,3.7366,0,-0.0006,212.0732,232.138,0,0.0022,0.0022,-0.0031,1.6279,3.3498,-0.0003,-0.0001
0.1575,3.7428,3.7496,0.0044,0.0099,212.2368,232.4746,0,0.0022,0.0022,0,1.6359,3.3663,0.006,0.0024
0.1258,3.7585,3.7605,0.0111,0.0162,212.4007,232.8128,0,0.0028,0.0028,0.0019,1.6394,3.3821,0.0098,0.0039
0.1007,3.7711,3.7699,0.0177,0.0211,212.5643,233.1526,0,0.0042,0.0042,0.0016,1.6363,3.3976,0.0127,0.0051
0.0764,3.7812,3.7778,0.0204,0.0223,212.727,233.4939,0,0.0062,0.0062,-0.0023,1.6269,3.4133,0.0134,0.0054
0.0578,3.7888,3.7846,0.0137,0.0223,212.8885,233.8367,0,0.0071,0.0071,0.0023,1.6143,3.4277,0.0134,0.0054
0.0496,3.7946,3.7903,0.0144,0.0183,213.0491,234.1805,0,0.007,0.007,-0.0027,1.6061,3.4379,0.011,0.0044
-0.0106,3.7995,3.7911,0.0152,0.013,213.2087,234.5253,0,0.0063,0.0063,-0.0058,1.5968,3.4477,0.0079,0.0031
-0.015,3.7985,3.7918,0.0177,0.0082,213.3672,234.8705,0,0.0052,0.0052,-0.0086,1.5844,3.4523,0.0049,0.002
-0.0073,3.797,3.7924,0.0144,0.0082,213.5242,235.2162,0,0.0035,0.0035,-0.0046,1.5698,3.4573,0.0049,0.002
-0.0041,3.7963,3.7929,0.0079,0.0029,213.68,235.5624,0,0.0016,0.0016,-0.006,1.5581,3.4618,0.0017,0.0007
-0.0022,3.7959,3.7934,0,-0.0014,213.8351,235.9088,0,-0.0003,-0.0003,-0.0061,1.5516,3.4642,-0.0008,-0.0003
-0.0032,3.7956,3.7937,0,-0.0035,213.9903,236.2552,0,-0.0026,-0.0026,-0.0064,1.5516,3.464,-0.0021,-0.0008
-0.0027,3.7953,3.794,0,-0.0035,214.1454,236.6016,0,-0.0051,-0.0051,-0.0064,1.5514,3.4637,-0.0021,-0.0008
-0.0016,3.795,3.7943,0,-0.0041,214.3006,236.948,0,-0.0072,-0.0072,-0.0055,1.5513,3.4635,-0.0024,-0.001
-0.0002,3.7949,3.7945,0,-0.0034,214.4557,237.2943,0,-0.009,-0.009,-0.0038,1.5512,3.4633,-0.0021,-0.0008
0.0005,3.7949,3.7947,0.0009,-0.0021,214.6108,237.6406,0,-0.0103,-0.0103,-0.0021,1.5512,3.4633,-0.0013,-0.0005
0.0009,3.7949,3.7949,0.0076,-0.0021,214.7659,237.987,0,-0.011,-0.011,-0.0019,1.5505,3.4637,-0.0013,-0.0005
0.0011,3.795,3.795,0.0049,-0.0004,214.9203,238.3336,0,-0.0107,-0.0107,0.001,1.5445,3.4665,-0.0002,-0.0001
0.0011,3.7951,3.7951,0.0036,0.0014,215.0744,238.6805,0,-0.0097,-0.0097,0.0027,1.5407,3.4683,0.0008,0.0003
0.001,3.7952,3.7952,0.0095,0.003,215.2282,239.0274,0,-0.0084,-0.0084,0.0036,1.5379,3.4697,0.0018,0.0007
0.0008,3.7953,3.7953,0.0046,0.003,215.3812,239.3747,0,-0.0062,-0.0062,0.0057,1.5305,3.4731,0.0018,0.0007
0.0007,3.7954,3.7954,-0.0013,0.0043,215.5339,239.7222,0,-0.0038,-0.0038,0.0064,1.5268,3.4748,0.0026,0.001
0.0006,3.7955,3.7954,0.001,0.0054,215.6867,240.0697,0,-0.0017,-0.0017,0.0053,1.5279,3.4744,0.0033,0.0013
0.0005,3.7955,3.7955,0.0024,0.0059,215.8394,240.4171,0,0.0003,0.0003,0.0041,1.5271,3.4748,0.0036,0.0014
0.0004,3.7956,3.7955,0.0025,0.0059,215.9919,240.7647,0,0.002,0.002,0.0046,1.5252,3.4756,0.0036,0.0014
0.0003,3.7956,3.7956,0.0026,0.0056,216.1442,241.1123,0,0.0033,0.0033,0.0033,1.5232,3.4766,0.0034,0.0013
0.0003,3.7957,3.7956,0.0016,0.004,216.2964,241.4601,0,0.0043,0.0043,0.002,1.5212,3.4775,0.0024,0.001
0.0002,3.7957,3.7956,-0.0005,0.0011,216.4483,241.8079,0,0.0049,0.0049,0.0003,1.5199,3.4781,0.0006,0.0003
0.0001,3.7957,3.7957,0,-0.0027,216.6004,242.1557,0,0.005,0.005,-0.0014,1.5203,3.4779,-0.0016,-0.0006
0.0001,3.7957,3.7957,0,-0.0027,216.7524,242.5035,0,0.0044,0.0044,-0.0014,1.5203,3.4779,-0.0016,-0.0006
0.0001,3.7957,3.7957,0,-0.0063,216.9044,242.8513,0,0.0036,0.0036,-0.0023,1.5203,3.4779,-0.0038,-0.0015
0.0001,3.7957,3.7957,0,-0.01,217.0565,243.1991,0,0.0028,0.0028,-0.0018,1.5204,3.4779,-0.006,-0.0024
0.0001,3.7957,3.7957,0,-0.0118,217.2085,243.5469,0,0.0023,0.0023,0.0006,1.5204,3.478,-0.0071,-0.0028
0.0001,3.7958,3.7957,0,-0.0118,217.3606,243.8947,0,0.0025,0.0025,0.0006,1.5204,3.478,-0.0071,-0.0028
0.0001,3.7958,3.7957,0,-0.012,217.5126,244.2425,0,0.0038,0.0038,0.0042,1.5204,3.478,-0.0072,-0.0029
0.0001,3.7958,3.7958,0,-0.0111,217.6646,244.5903,0,0.006,0.006,0.008,1.5204,3.478,-0.0067,-0.0027
0,3.7958,3.7958,-0.0049,-0.0093,217.8167,244.9381,0,0.0093,0.0093,0.0127,1.5204,3.478,-0.0056,-0.0022
0,3.7958,3.7958,-0.0116,-0.0093,217.9691,245.2857,0,0.0137,0.0137,0.0115,1.5243,3.4763,-0.0056,-0.0022
0,3.7958,3.7958,-0.0141,-0.0051,218.1224,245.6329,0,0.0181,0.0181,0.0122,1.5335,3.4722,-0.0031,-0.0012
0,3.7958,3.7958,-0.0155,0.0003,218.2769,245.9796,0,0.022,0.022,0.0116,1.5447,3.4673,0.0002,0.0001
0,3.7958,3.7958,-0.0088,0.0054,218.4326,246.3258,0,0.0252,0.0252,0.0104,1.5569,3.4618,0.0033,0.0013
0,3.7958,3.7958,-0.0064,0.0054,218.589,246.6717,0,0.0284,0.0284,0.0084,1.5638,3.4587,0.0033,0.0013
-0.0044,3.7958,3.7954,0.0003,0.0113,218.7459,247.0173,0,0.0314,0.0314,0.0081,1.5689,3.4564,0.0068,0.0027
-0.0038,3.7953,3.795,0.0056,0.0153,218.9027,247.3629,0,0.0341,0.0341,0.0064,1.5685,3.4561,0.0092,0.0037
-0.0033,3.795,3.7947,0.009,0.0172,219.0591,247.7087,0,0.0366,0.0366,0.0029,1.5639,3.4577,0.0104,0.0041
-0.0029,3.7946,3.7945,0.0024,0.0172,219.2148,248.0548,0,0.0385,0.0385,0.005,1.5566,3.4607,0.0104,0.0041
-0.0023,3.7943,3.7943,0.0058,0.0161,219.3702,248.4009,0,0.0388,0.0388,0.0004,1.5546,3.4613,0.0097,0.0039
-0.0019,3.7941,3.7941,0.0065,0.0127,219.5252,248.7472,0,0.038,0.038,-0.0048,1.5499,3.4631,0.0077,0.0031
-0.0015,3.7939,3.7939,0.0074,0.0104,219.6797,249.0937,0,0.0362,0.0362,-0.0082,1.5447,3.4652,0.0063,0.0025
-0.0013,3.7938,3.7938,0.0089,0.0104,219.8336,249.4405,0,0.0337,0.0337,-0.0065,1.5387,3.4677,0.0063,0.0025
-0.001,3.7936,3.7937,0.0022,0.008,219.9867,249.7876,0,0.0303,0.0303,-0.0091,1.5316,3.4707,0.0048,0.0019
-0.0008,3.7935,3.7936,0.0038,0.0045,220.1397,250.1347,0,0.0263,0.0263,-0.0117,1.5298,3.4714,0.0027,0.0011
-0.0006,3.7935,3.7935,-0.0029,-0.0001,220.2924,250.482,0,0.0222,0.0222,-0.0108,1.5267,3.4727,-0.0001,0
-0.2,3.7934,3.7749,0.0028,0.0003,220.4453,250.8291,0,0.0179,0.0179,-0.0145,1.529,3.4716,0.0002,0.0001
-0.1931,3.7734,3.759,0.0095,0.0003,220.5972,251.1746,0,0.0126,0.0126,-0.0139,1.5187,3.4543,0.0002,0.0001
-0.1586,3.7541,3.7455,0.0028,-0.0069,220.7475,251.5186,0,0.0079,0.0079,-0.0131,1.5035,3.4399,-0.0042,-0.0017
-0.1296,3.7382,3.734,0.0027,-0.0058,220.897,251.8612,0,0.0033,0.0033,-0.0117,1.495,3.4263,-0.0035,-0.0014
-0.1057,3.7253,3.7243,0,-0.0076,221.0458,252.2027,0,-0.0008,-0.0008,-0.0072,1.4877,3.4153,-0.0046,-0.0018
-0.0861,3.7147,3.716,0,-0.0076,221.1941,252.5433,0,-0.0034,-0.0034,-0.0072,1.4835,3.4056,-0.0046,-0.0018
-0.0701,3.7061,3.7089,0,-0.0086,221.3421,252.8831,0,-0.0063,-0.0063,-0.0078,1.48,3.3977,-0.0052,-0.0021
-0.0567,3.6991,3.7029,0,-0.0114,221.4899,253.2222,0,-0.0082,-0.0082,0,1.4772,3.3913,-0.0069,-0.0028
-0.0452,3.6934,3.6979,0,-0.0114,221.6374,253.5608,0,-0.0083,-0.0083,0,1.475,3.3861,-0.0069,-0.0028
-0.0372,3.6889,3.6935,0,-0.0068,221.7847,253.899,0,-0.0093,-0.0093,-0.0031,1.4732,3.382,-0.0041,-0.0016
-0.0303,3.6852,3.6898,0,-0.0096,221.9318,254.2368,0,-0.0097,-0.0097,0.0004,1.4717,3.3786,-0.0058,-0.0023
-0.2001,3.6821,3.6498,0,-0.005,222.0789,254.5744,0,-0.0091,-0.0091,0.0057,1.4705,3.3758,-0.003,-0.0012
-0.2,3.6621,3.6109,0,-0.005,222.2251,254.9102,0,-0.007,-0.007,0.0057,1.4625,3.3574,-0.003,-0.0012
-0.1999,3.6421,3.5778,0.0031,0.0042,222.3706,255.2441,0,-0.0037,-0.0037,0.0094,1.4545,3.3391,0.0025,0.001
-0.2,3.6221,3.5497,0.0001,0.0079,222.515,255.5763,0,0.0001,0.0001,0.0109,1.4443,3.3217,0.0048,0.0019
-0.2,3.6021,3.5257,-0.0002,0.0098,222.6586,255.9066,0,0.0041,0.0041,0.0121,1.4362,3.3034,0.0059,0.0024
-0.1997,3.5821,3.5054,0,0.0098,222.8015,256.2351,0,0.0084,0.0084,0.0121,1.4284,3.285,0.0059,0.0024
-0.1998,3.5622,3.4881,0.0038,0.0126,222.9435,256.5618,0,0.0118,0.0118,0.0086,1.4204,3.2667,0.0076,0.003
-0.2001,3.5422,3.4735,0.0074,0.0133,223.0845,256.8867,0,0.0142,0.0142,0.0009,1.4097,3.2496,0.008,0.0032
-0.1954,3.5222,3.461,0.0084,0.0133,223.2242,257.2101,0,0.015,0.015,0.0024,1.3967,3.2334,0.008,0.0032
-0.1794,3.5026,3.4504,0.0018,0.0062,223.3625,257.5319,0,0.0159,0.0159,0.0023,1.3833,3.2179,0.0037,0.0015
-0.1572,3.4847,3.4413,-0.0015,0.0021,223.5,257.8521,0,0.0165,0.0165,0.0007,1.375,3.202,0.0013,0.0005
-0.1351,3.469,3.4337,-0.0031,-0.0009,223.637,258.1708,0,0.0165,0.0165,-0.0027,1.3698,3.1871,-0.0006,-0.0002
-0.1144,3.4555,3.4272,-0.002,-0.0009,223.7736,258.4882,0,0.0154,0.0154,-0.0033,1.3665,3.1738,-0.0006,-0.0002
-0.1226,3.444,3.4216,-0.0085,-0.0067,223.9099,258.8044,0,0.0132,0.0132,-0.0082,1.3632,3.1627,-0.0041,-0.0016
-0.1084,3.4318,3.4169,0,-0.0139,224.0463,259.1193,0,0.0099,0.0099,-0.0079,1.3639,3.1491,-0.0084,-0.0033
-0.0688,3.4209,3.4129,0,-0.0139,224.1823,259.4332,0,0.0072,0.0072,-0.0079,1.3596,3.1391,-0.0084,-0.0033
-0.0471,3.414,3.4095,0,-0.0163,224.318,259.7465,0,0.0055,0.0055,-0.0036,1.3569,3.1328,-0.0098,-0.0039
-0.035,3.4093,3.4066,0,-0.0154,224.4535,260.0594,0,0.0045,0.0045,-0.001,1.355,3.1285,-0.0093,-0.0037
-0.0279,3.4058,3.4042,0,-0.0154,224.5888,260.3719,0,0.0041,0.0041,-0.001,1.3536,3.1253,-0.0093,-0.0037
-0.0227,3.403,3.4021,0,-0.0185,224.7241,260.6842,0,0.0052,0.0052,0.0046,1.3525,3.1227,-0.0111,-0.0045
-0.0187,3.4008,3.4003,-0.0002,-0.012,224.8592,260.9962,0,0.0074,0.0074,0.0109,1.3516,3.1206,-0.0072,-0.0029
-0.0155,3.3989,3.3988,-0.0069,-0.012,224.9943,261.3081,0,0.0111,0.0111,0.0109,1.351,3.1189,-0.0072,-0.0029
-0.0129,3.3974,3.3975,-0.0128,-0.0111,225.1298,261.6197,0,0.016,0.016,0.0152,1.3548,3.1155,-0.0067,-0.0027
-0.0104,3.3961,3.3964,-0.0176,-0.0092,225.2661,261.9308,0,0.0206,0.0206,0.0155,1.3624,3.1108,-0.0055,-0.0022
-0.0082,3.395,3.3955,-0.0242,-0.0092,225.4034,262.2413,0,0.0246,0.0246,0.0119,1.3732,3.1049,-0.0055,-0.0022
-0.0071,3.3942,3.3947,-0.0207,-0.0057,225.5422,262.551,0,0.0291,0.0291,0.0141,1.3882,3.0973,-0.0035,-0.0014
-0.006,3.3935,3.394,-0.014,0.0003,225.6823,262.8601,0,0.0319,0.0319,0.0058,1.401,3.0908,0.0002,0.0001
-0.005,3.3929,3.3934,-0.0107,0.0003,225.8233,263.1687,0,0.0329,0.0329,0.0029,1.4096,3.0862,0.0002,0.0001
-0.0041,3.3924,3.393,-0.0114,-0.0011,225.9649,263.477,0,0.0347,0.0347,0.0058,1.4162,3.0827,-0.0007,-0.0003
-0.0028,3.392,3.3926,-0.012,0.0052,226.1072,263.7849,0,0.0363,0.0363,0.0061,1.4232,3.079,0.0031,0.0013
-0.0027,3.3917,3.3922,-0.008,0.0052,226.2503,264.0924,0,0.0376,0.0376,0.0037,1.4306,3.0752,0.0031,0.0013
-0.0023,3.3915,3.3919,-0.0013,0.0093,226.3938,264.3997,0,0.0375,0.0375,-0.0002,1.4355,3.0727,0.0056,0.0022
-0.0019,3.3912,3.3917,-0.001,0.0065,226.5375,264.7069,0,0.0371,0.0371,-0.0023,1.4363,3.0721,0.0039,0.0016
-0.0015,3.391,3.3914,-0.0018,0.0033,226.6811,265.014,0,0.0362,0.0362,-0.0045,1.4368,3.0716,0.002,0.0008
-0.0013,3.3909,3.3913,-0.0002,0.0033,226.8249,265.3211,0,0.0345,0.0345,-0.0048,1.4379,3.0709,0.002,0.0008
-0.001,3.3908,3.3911,0.0003,0.0012,226.9687,265.6282,0,0.032,0.032,-0.0093,1.4379,3.0708,0.0007,0.0003
-0.0005,3.3907,3.391,-0.0064,-0.0045,227.1125,265.9353,0,0.0287,0.0287,-0.0128,1.4377,3.0708,-0.0027,-0.0011
-0.0005,3.3906,3.3909,-0.002,-0.0045,227.2566,266.2422,0,0.024,0.024,-0.0141,1.4416,3.0689,-0.0027,-0.0011
-0.0003,3.3906,3.3908,-0.0087,-0.0114,227.4009,266.549,0,0.0195,0.0195,-0.0125,1.4429,3.0682,-0.0069,-0.0027
-0.0002,3.3905,3.3907,-0.0094,-0.0144,227.5458,266.8555,0,0.0148,0.0148,-0.0113,1.4483,3.0656,-0.0087,-0.0035
-0.0002,3.3905,3.3906,-0.0027,-0.0144,227.6912,267.1618,0,0.0103,0.0103,-0.0132,1.4542,3.0628,-0.0087,-0.0035
-0.0003,3.3905,3.3906,-0.0081,-0.0182,227.8368,267.468,0,0.0059,0.0059,-0.0126,1.4559,3.062,-0.011,-0.0044
-0.0003,3.3905,3.3905,-0.0108,-0.0195,227.9829,267.774,0,0.0014,0.0014,-0.0101,1.4609,3.0596,-0.0117,-0.0047
-0.0003,3.3904,3.3905,-0.0105,-0.0195,228.1296,268.0796,0,-0.0028,-0.0028,-0.0123,1.4677,3.0563,-0.0117,-0.0047
-0.0003,3.3904,3.3904,0,-0.0154,228.2771,268.3849,0,-0.0059,-0.0059,-0.0076,1.4742,3.0531,-0.0093,-0.0037
-0.0003,3.3904,3.3904,0,-0.0097,228.4245,268.6902,0,-0.0079,-0.0079,-0.001,1.4742,3.0531,-0.0058,-0.0023
-0.0002,3.3903,3.3904,0,-0.0097,228.5719,268.9955,0,-0.0083,-0.0083,-0.001,1.4742,3.0531,-0.0058,-0.0023
-0.0002,3.3903,3.3903,0,-0.004,228.7193,269.3008,0,-0.0063,-0.0063,0.0076,1.4742,3.053,-0.0024,-0.001
