"u_a","v_real","v_ref","u_delta","delta_d","px","py","theta1","cte","cte_real","epsi","vx","vy","kappa","beta"
0.1999,0.5121,0.8554,-0.0307,-0.0274,4.6766,0.3934,0,0.0047,0.0047,0.0233,0.4952,0.1305,-0.0165,-0.0066
0.2,0.5321,0.8593,-0.0373,-0.0274,4.728,0.4069,0,0.0059,0.0059,0.0223,0.5147,0.1351,-0.0165,-0.0066
0.2001,0.5521,0.8626,-0.044,-0.0274,4.7815,0.4209,0,0.007,0.007,0.0211,0.5342,0.1395,-0.0165,-0.0066
0.2001,0.5721,0.8655,-0.0507,-0.0274,4.8368,0.4353,0,0.0082,0.0082,0.0196,0.5538,0.1437,-0.0165,-0.0066
0.2,0.5921,0.8679,-0.0574,-0.0274,4.8942,0.45,0,0.0092,0.0092,0.0178,0.5734,0.1477,-0.0165,-0.0066
0.2,0.6121,0.8699,-0.064,-0.0274,4.9535,0.4652,0,0.0102,0.0102,0.0156,0.5931,0.1515,-0.0165,-0.0066
0.2,0.6321,0.8717,-0.0608,-0.031,5.0148,0.4807,0,0.01,0.01,-0.0221,0.6129,0.1549,-0.0187,-0.0075
0.2,0.6521,0.8731,-0.0541,-0.031,5.078,0.4965,0,0.0084,0.0084,-0.0245,0.6326,0.1583,-0.0187,-0.0075
0.2,0.6721,0.8744,-0.0474,-0.031,5.1433,0.5127,0,0.0066,0.0066,-0.0267,0.6524,0.1617,-0.0187,-0.0075
0.2,0.6921,0.8755,-0.0407,-0.031,5.2105,0.5292,0,0.0047,0.0047,-0.0287,0.6721,0.1652,-0.0187,-0.0075
0.2,0.7121,0.8764,-0.034,-0.031,5.2797,0.5461,0,0.0025,0.0025,-0.0304,0.6919,0.1688,-0.0187,-0.0075
0.1999,0.7321,0.8772,-0.0274,-0.031,5.3508,0.5633,0,0.0002,0.0002,-0.0319,0.7115,0.1724,-0.0187,-0.0075
0.2001,0.7521,0.8778,-0.0207,-0.031,5.424,0.5809,0,-0.0023,-0.0023,-0.0332,0.7312,0.1762,-0.0187,-0.0075
0.2,0.7721,0.8901,-0.0274,-0.0767,5.499,0.599,0,-0.0046,-0.0046,-0.0193,0.7508,0.1802,-0.0463,-0.0185
0.2,0.7921,0.9005,-0.0207,-0.0767,5.5761,0.6173,0,-0.0063,-0.0063,-0.0207,0.7705,0.1839,-0.0463,-0.0185
0.2,0.8121,0.9094,-0.014,-0.0767,5.6551,0.6361,0,-0.008,-0.008,-0.0217,0.7902,0.1877,-0.0463,-0.0185
0.1999,0.8321,0.917,-0.0073,-0.0767,5.7361,0.6553,0,-0.0099,-0.0099,-0.0224,0.8097,0.1918,-0.0463,-0.0185
0.2,0.8521,0.9234,-0.0006,-0.0767,5.819,0.6749,0,-0.0118,-0.0118,-0.0227,0.8293,0.1961,-0.0463,-0.0185
0.168,0.8721,0.9288,0.0061,-0.0767,5.9039,0.695,0,-0.0138,-0.0138,-0.0228,0.8487,0.2006,-0.0463,-0.0185
0.1263,0.8889,0.9335,-0.0006,-0.0858,5.9904,0.7154,0,-0.0153,-0.0153,-0.0066,0.865,0.2048,-0.0518,-0.0207
0.1012,0.9016,0.9374,-0.0073,-0.0858,6.0781,0.7362,0,-0.0159,-0.0159,-0.0066,0.8773,0.2077,-0.0518,-0.0207
0.0836,0.9117,0.9407,-0.014,-0.0858,6.1668,0.7572,0,-0.0166,-0.0166,-0.007,0.8873,0.2096,-0.0518,-0.0207
0.0701,0.9201,0.9436,-0.0204,-0.0858,6.2564,0.7783,0,-0.0173,-0.0173,-0.0078,0.8956,0.2109,-0.0518,-0.0207
0.0587,0.9271,0.946,-0.0191,-0.0858,6.3467,0.7994,0,-0.0181,-0.0181,-0.0089,0.9026,0.2114,-0.0518,-0.0207
0.0486,0.9329,0.9481,-0.0163,-0.0858,6.4375,0.8206,0,-0.0191,-0.0191,-0.01,0.9086,0.2118,-0.0518,-0.0207
0.039,0.9378,0.9498,-0.023,-0.0863,6.5289,0.8418,0,-0.0183,-0.0183,0.0098,0.9135,0.2121,-0.0521,-0.0208
0.0318,0.9417,0.9513,-0.0297,-0.0863,6.6206,0.863,0,-0.0175,-0.0175,0.0085,0.9176,0.2118,-0.0521,-0.0208
0.0263,0.9449,0.9526,-0.0362,-0.0863,6.7127,0.8841,0,-0.0169,-0.0169,0.0069,0.921,0.2109,-0.0521,-0.0208
0.0218,0.9475,0.9536,-0.0429,-0.0863,6.8051,0.905,0,-0.0164,-0.0164,0.0048,0.924,0.2096,-0.0521,-0.0208
0.0182,0.9497,0.9545,-0.0479,-0.0863,6.8978,0.9258,0,-0.0162,-0.0162,0.0023,0.9267,0.2078,-0.0521,-0.0208
0.0147,0.9515,0.9553,-0.0464,-0.0779,6.9907,0.9464,0,-0.0145,-0.0145,0.0294,0.929,0.2056,-0.047,-0.0188
0.0124,0.953,0.956,-0.0531,-0.0779,7.0838,0.9667,0,-0.0119,-0.0119,0.0267,0.931,0.2035,-0.047,-0.0188
0.0099,0.9542,0.9565,-0.0598,-0.0779,7.1771,0.9868,0,-0.0097,-0.0097,0.0237,0.9328,0.2009,-0.047,-0.0188
0.0082,0.9552,0.957,-0.0665,-0.0779,7.2705,1.0066,0,-0.0077,-0.0077,0.0202,0.9345,0.1979,-0.047,-0.0188
0.0069,0.956,0.9574,-0.0732,-0.0779,7.3641,1.026,0,-0.0062,-0.0062,0.0164,0.936,0.1945,-0.047,-0.0188
0.0056,0.9567,0.9578,-0.0665,-0.0568,7.4579,1.0451,0,-0.0037,-0.0037,0.0464,0.9375,0.1907,-0.0343,-0.0137
0.0046,0.9573,0.9581,-0.0731,-0.0568,7.5518,1.0638,0,0.0004,0.0004,0.0426,0.9388,0.1872,-0.0343,-0.0137
0.0038,0.9577,0.9583,-0.0798,-0.0568,7.6458,1.0821,0,0.0041,0.0041,0.0384,0.94,0.1833,-0.0343,-0.0137
0.0031,0.9581,0.9585,-0.0865,-0.0568,7.7399,1.1,0,0.0073,0.0073,0.0337,0.9412,0.179,-0.0343,-0.0137
0.0025,0.9584,0.9587,-0.0932,-0.0568,7.8341,1.1175,0,0.0101,0.0101,0.0287,0.9424,0.1744,-0.0343,-0.0137
0.2004,0.9587,0.9987,-0.0865,-0.0375,7.9285,1.1344,0,0.0129,0.0129,0.0517,0.9436,0.1693,-0.0226,-0.009
0.2,0.9787,1.0387,-0.0932,-0.0375,8.0249,1.1512,0,0.0174,0.0174,0.0466,0.9642,0.1679,-0.0226,-0.009
0.1999,0.9987,1.0787,-0.0999,-0.0375,8.1234,1.1678,0,0.0215,0.0215,0.041,0.9849,0.1658,-0.0226,-0.009
0.1999,1.0187,1.1187,-0.1066,-0.0375,8.224,1.1841,0,0.025,0.025,0.0348,1.0056,0.163,-0.0226,-0.009
0.1999,1.0387,1.1587,-0.1121,-0.0375,8.3266,1.2,0,0.028,0.028,0.0281,1.0264,0.1593,-0.0226,-0.009
0.1999,1.0587,1.1987,-0.1057,-0.0243,8.4313,1.2155,0,0.0307,0.0307,0.0376,1.0473,0.1548,-0.0147,-0.0059
0.1999,1.0787,1.2387,-0.111,-0.0243,8.5382,1.2305,0,0.034,0.034,0.0307,1.0682,0.1504,-0.0147,-0.0059
0.1999,1.0987,1.2787,-0.1076,-0.0243,8.6471,1.2451,0,0.0365,0.0365,0.0233,1.089,0.1452,-0.0147,-0.0059
0.1999,1.1187,1.3187,-0.1012,-0.0243,8.7581,1.259,0,0.0383,0.0383,0.016,1.1099,0.1397,-0.0147,-0.0059
0.1999,1.1387,1.3587,-0.0945,-0.0243,8.8711,1.2725,0,0.0394,0.0394,0.0091,1.1307,0.1343,-0.0147,-0.0059
0.1999,1.1587,1.3987,-0.0878,-0.0173,8.9863,1.2854,0,0.0404,0.0404,0.0106,1.1514,0.1291,-0.0104,-0.0042
0.1999,1.1786,1.4387,-0.0812,-0.0173,9.1035,1.2978,0,0.0409,0.0409,0.0044,1.1721,0.124,-0.0104,-0.0042
0.1999,1.1986,1.4787,-0.0745,-0.0173,9.2227,1.3097,0,0.0407,0.0407,-0.0015,1.1927,0.1191,-0.0104,-0.0042
0.1999,1.2186,1.5187,-0.0678,-0.0173,9.3441,1.3211,0,0.0398,0.0398,-0.007,1.2132,0.1144,-0.0104,-0.0042
0.1999,1.2386,1.5587,-0.0643,-0.0205,9.4674,1.3321,0,0.0382,0.0382,-0.014,1.2337,0.1101,-0.0124,-0.005
0.2,1.2586,1.5987,-0.0576,-0.0205,9.5929,1.3427,0,0.0358,0.0358,-0.0189,1.2542,0.1057,-0.0124,-0.005
0.1999,1.2786,1.6387,-0.0509,-0.0205,9.7203,1.3529,0,0.0329,0.0329,-0.0233,1.2746,0.1017,-0.0124,-0.005
0.2,1.2986,1.6787,-0.0442,-0.0205,9.8498,1.3627,0,0.0293,0.0293,-0.0273,1.2949,0.0982,-0.0124,-0.005
0.2,1.3186,1.7187,-0.0424,-0.0254,9.9813,1.3722,0,0.0257,0.0257,-0.0257,1.3152,0.0951,-0.0153,-0.0061
0.2,1.3386,1.7587,-0.0357,-0.0254,10.1149,1.3814,0,0.0218,0.0218,-0.0291,1.3354,0.0919,-0.0153,-0.0061
0.2,1.3586,1.7987,-0.029,-0.0254,10.2504,1.3903,0,0.0174,0.0174,-0.032,1.3557,0.0893,-0.0153,-0.0061
0.2,1.3786,1.8387,-0.0223,-0.0254,10.388,1.3991,0,0.0127,0.0127,-0.0345,1.3758,0.0873,-0.0153,-0.0061
0.2,1.3986,1.8787,-0.0156,-0.0248,10.5276,1.4077,0,0.0088,0.0088,-0.0277,1.396,0.086,-0.015,-0.006
0.2,1.4186,1.9089,-0.0089,-0.0248,10.6692,1.4162,0,0.0046,0.0046,-0.029,1.416,0.0853,-0.015,-0.006
0.2,1.4386,1.9319,-0.0022,-0.0248,10.8128,1.4247,0,0.0004,0.0004,-0.0298,1.4361,0.0854,-0.015,-0.006
0.1999,1.4586,1.9485,0.0021,-0.0255,10.9584,1.4334,0,-0.0036,-0.0036,-0.024,1.4561,0.0863,-0.0153,-0.0061
0.1999,1.4786,1.9599,0.0051,-0.0255,11.106,1.4421,0,-0.0071,-0.0071,-0.0238,1.476,0.0878,-0.0153,-0.0061
0.1999,1.4986,1.9667,0.0074,-0.0255,11.2556,1.4511,0,-0.0106,-0.0106,-0.0233,1.4959,0.0897,-0.0153,-0.0061
0.1999,1.5186,1.9696,0.0047,-0.0222,11.4072,1.4603,0,-0.0139,-0.0139,-0.0095,1.5158,0.0919,-0.0133,-0.0053
0.2,1.5386,1.9693,0.0004,-0.0222,11.5608,1.4697,0,-0.0153,-0.0153,-0.0091,1.5357,0.0938,-0.0133,-0.0053
0.2001,1.5586,1.9661,-0.0014,-0.0222,11.7163,1.4792,0,-0.0167,-0.0167,-0.0091,1.5557,0.095,-0.0133,-0.0053
0.2,1.5786,1.9605,0.0001,-0.0222,11.8739,1.4888,0,-0.0181,-0.0181,-0.0092,1.5757,0.096,-0.0133,-0.0053
0.2001,1.5986,1.9528,-0.0006,-0.0186,12.0335,1.4985,0,-0.0188,-0.0188,-0.0038,1.5956,0.0973,-0.0112,-0.0045
0.2,1.6186,1.9434,-0.0026,-0.0186,12.195,1.5084,0,-0.0195,-0.0195,-0.0039,1.6156,0.0984,-0.0112,-0.0045
0.2,1.6386,1.9325,-0.0022,-0.0186,12.3586,1.5183,0,-0.0201,-0.0201,-0.0041,1.6356,0.0992,-0.0112,-0.0045
0.2002,1.6586,1.9202,-0.0089,-0.0261,12.5242,1.5283,0,-0.0203,-0.0203,-0.0001,1.6556,0.1001,-0.0157,-0.0063
0.1991,1.6786,1.9068,-0.0101,-0.0261,12.6917,1.5383,0,-0.0205,-0.0205,-0.001,1.6757,0.0997,-0.0157,-0.0063
0.1997,1.6985,1.8925,-0.0034,-0.0261,12.8613,1.5482,0,-0.0208,-0.0208,-0.002,1.6956,0.0992,-0.0157,-0.0063
0.0966,1.7185,1.8774,-0.0101,-0.0368,13.0328,1.5581,0,-0.0198,-0.0198,0.0072,1.7156,0.0997,-0.0222,-0.0089
0.1207,1.7282,1.863,-0.0163,-0.0368,13.2054,1.568,0,-0.0188,-0.0188,0.0062,1.7254,0.0985,-0.0222,-0.0089
0.0819,1.7402,1.8491,-0.0195,-0.0368,13.3791,1.5776,0,-0.018,-0.018,0.0045,1.7376,0.0962,-0.0222,-0.0089
0.0471,1.7484,1.8359,-0.0262,-0.0457,13.5537,1.5869,0,-0.0174,-0.0174,0.0034,1.7459,0.0931,-0.0275,-0.011
0.029,1.7531,1.8241,-0.0267,-0.0457,13.7288,1.5958,0,-0.0173,-0.0173,0.0007,1.7509,0.0885,-0.0275,-0.011
0.0141,1.756,1.8136,-0.0334,-0.0574,13.9042,1.6041,0,-0.0175,-0.0175,0.0056,1.754,0.0837,-0.0346,-0.0138
0.011,1.7574,1.8044,-0.0363,-0.0574,14.0798,1.6119,0,-0.0172,-0.0172,0.0021,1.7557,0.0775,-0.0346,-0.0138
0.0401,1.7585,1.7965,-0.0296,-0.0574,14.2555,1.619,0,-0.0175,-0.0175,-0.0017,1.7571,0.0708,-0.0346,-0.0138
-0.0136,1.7626,1.7891,-0.0363,-0.0641,14.4316,1.6255,0,-0.0176,-0.0176,0.0117,1.7613,0.0654,-0.0387,-0.0155
-0.0187,1.7612,1.783,-0.043,-0.0641,14.6077,1.6314,0,-0.0162,-0.0162,0.0078,1.7602,0.0586,-0.0387,-0.0155
-0.0142,1.7593,1.7782,-0.0495,-0.0641,14.7835,1.6364,0,-0.0156,-0.0156,0.0033,1.7586,0.0505,-0.0387,-0.0155
-0.0104,1.7579,1.7743,-0.0562,-0.0657,14.9593,1.6406,0,-0.0145,-0.0145,0.0184,1.7574,0.0413,-0.0396,-0.0159
-0.0059,1.7569,1.7711,-0.0629,-0.0657,15.1349,1.6436,0,-0.0123,-0.0123,0.0124,1.7566,0.0308,-0.0396,-0.0159
-0.0045,1.7563,1.7685,-0.0653,-0.0657,15.3105,1.6455,0,-0.0113,-0.0113,0.0058,1.7562,0.0191,-0.0396,-0.0159
-0.0019,1.7558,1.7663,-0.0691,-0.0628,15.4861,1.6462,0,-0.0092,-0.0092,0.0219,1.7558,0.0069,-0.0379,-0.0152
0.003,1.7556,1.7645,-0.0758,-0.0628,15.6617,1.6456,0,-0.0066,-0.0066,0.0145,1.7556,-0.0059,-0.0379,-0.0152
0.0001,1.7559,1.763,0,-0.0628,15.8373,1.6436,0,-0.0055,-0.0055,0.0065,1.7558,-0.0201,-0.0379,-0.0152
-0.0033,1.7559,1.7616,0.0011,-0.0548,16.0128,1.6416,0,-0.0019,-0.0019,0.0251,1.7558,-0.0201,-0.0331,-0.0132
-0.0032,1.7556,1.7605,-0.0056,-0.0548,16.1884,1.6396,0,0.0025,0.0025,0.0253,1.7555,-0.0199,-0.0331,-0.0132
-0.0024,1.7553,1.7597,-0.0123,-0.0548,16.3639,1.6375,0,0.0068,0.0068,0.0247,1.7552,-0.0209,-0.0331,-0.0132
-0.0014,1.755,1.7589,-0.0163,-0.0522,16.5394,1.6352,0,0.0138,0.0138,0.0413,1.7549,-0.0232,-0.0314,-0.0126
-0.0007,1.7549,1.7584,-0.023,-0.0522,16.7149,1.6326,0,0.0207,0.0207,0.0396,1.7547,-0.0262,-0.0314,-0.0126
-0.0004,1.7548,1.7579,-0.0252,-0.0475,16.8903,1.6296,0,0.0274,0.0274,0.056,1.7546,-0.0304,-0.0286,-0.0115
-0.0002,1.7548,1.7575,-0.0319,-0.0475,17.0658,1.6261,0,0.0368,0.0368,0.0534,1.7544,-0.0351,-0.0286,-0.0115
0.0002,1.7548,1.7571,-0.0386,-0.0475,17.2412,1.622,0,0.0455,0.0455,0.05,1.7543,-0.041,-0.0286,-0.0115
0.0002,1.7548,1.7568,-0.036,-0.0381,17.4166,1.6171,0,0.0542,0.0542,0.0619,1.7541,-0.0482,-0.023,-0.0092
0.0001,1.7548,1.7566,-0.0424,-0.0381,17.592,1.6116,0,0.0643,0.0643,0.0581,1.754,-0.0549,-0.023,-0.0092
0.0002,1.7548,1.7564,-0.049,-0.0381,17.7674,1.6054,0,0.0737,0.0737,0.0536,1.7537,-0.0628,-0.023,-0.0092
0.0002,1.7548,1.7562,-0.0466,-0.029,17.9427,1.5982,0,0.0829,0.0829,0.0594,1.7534,-0.0718,-0.0175,-0.007
0.0003,1.7549,1.756,-0.0533,-0.029,18.118,1.5901,0,0.0925,0.0925,0.0544,1.753,-0.0805,-0.0175,-0.007
0.0003,1.7549,1.7559,-0.06,-0.029,18.2933,1.5811,0,0.101,0.101,0.0488,1.7526,-0.0904,-0.0175,-0.007
0.0004,1.7549,1.7558,-0.0637,-0.0261,18.4685,1.571,0,0.1097,0.1097,0.0571,1.752,-0.1015,-0.0157,-0.0063
0.0004,1.755,1.7556,-0.0704,-0.0261,18.6436,1.5596,0,0.1186,0.1186,0.0504,1.7513,-0.1133,-0.0157,-0.0063
0.0002,1.755,1.7555,-0.0771,-0.0261,18.8186,1.547,0,0.1261,0.1261,0.0429,1.7505,-0.1264,-0.0157,-0.0063
0.0001,1.755,1.7555,-0.077,-0.0193,18.9936,1.5329,0,0.1334,0.1334,0.0457,1.7494,-0.1406,-0.0116,-0.0046
-0.0001,1.755,1.7554,-0.0837,-0.0193,19.1684,1.5174,0,0.14,0.14,0.0376,1.7482,-0.1549,-0.0116,-0.0046
-0.0001,1.755,1.7553,-0.0904,-0.0193,19.3431,1.5004,0,0.1451,0.1451,0.0287,1.7467,-0.1704,-0.0116,-0.0046
-0.0001,1.755,1.7553,-0.0933,-0.0156,19.5176,1.4817,0,0.1491,0.1491,0.0239,1.745,-0.1871,-0.0094,-0.0038
-0.0001,1.755,1.7552,-0.0974,-0.0156,19.6919,1.4612,0,0.1515,0.1515,0.014,1.7431,-0.2044,-0.0094,-0.0038
-0.0001,1.755,1.7552,-0.0907,-0.0156,19.866,1.439,0,0.1522,0.1522,0.0037,1.7408,-0.2224,-0.0094,-0.0038
0,1.755,1.7552,-0.0855,-0.015,20.0398,1.4151,0,0.1515,0.1515,-0.0037,1.7386,-0.2391,-0.009,-0.0036
0,1.755,1.7551,-0.0807,-0.015,20.2135,1.3896,0,0.1493,0.1493,-0.0128,1.7364,-0.2549,-0.009,-0.0036
0,1.755,1.7551,-0.0782,-0.015,20.3869,1.3626,0,0.1456,0.1456,-0.0148,1.7341,-0.2697,-0.0091,-0.0036
0,1.755,1.7551,-0.0715,-0.015,20.5601,1.3342,0,0.1416,0.1416,-0.0231,1.7318,-0.284,-0.0091,-0.0036
0,1.755,1.7551,-0.0649,-0.015,20.733,1.3045,0,0.1362,0.1362,-0.0306,1.7296,-0.2971,-0.0091,-0.0036
0,1.755,1.7551,-0.0587,-0.0156,20.9058,1.2736,0,0.1298,0.1298,-0.033,1.7276,-0.309,-0.0094,-0.0038
0,1.755,1.7551,-0.0521,-0.0156,21.0783,1.2416,0,0.1229,0.1229,-0.0392,1.7256,-0.3198,-0.0094,-0.0038
0,1.755,1.755,-0.0454,-0.0156,21.2507,1.2087,0,0.1151,0.1151,-0.0447,1.7238,-0.3293,-0.0094,-0.0038
0,1.755,1.755,-0.0446,-0.0216,21.423,1.175,0,0.1068,0.1068,-0.0441,1.7222,-0.3375,-0.013,-0.0052
0,1.755,1.755,-0.0379,-0.0216,21.595,1.1404,0,0.0982,0.0982,-0.0489,1.7206,-0.3457,-0.013,-0.0052
0,1.755,1.755,-0.0312,-0.0216,21.7669,1.1051,0,0.0889,0.0889,-0.0529,1.7192,-0.3526,-0.013,-0.0052
0,1.755,1.755,-0.0379,-0.0352,21.9387,1.0693,0,0.0794,0.0794,-0.0523,1.718,-0.3582,-0.0212,-0.0085
0,1.755,1.755,-0.0312,-0.0352,22.1104,1.0328,0,0.0695,0.0695,-0.0563,1.7166,-0.3651,-0.0212,-0.0085
0,1.755,1.755,-0.0246,-0.0352,22.2819,0.9957,0,0.0591,0.0591,-0.0596,1.7154,-0.3708,-0.0212,-0.0085
0,1.755,1.755,-0.0313,-0.0515,22.4534,0.9582,0,0.0484,0.0484,-0.0599,1.7144,-0.3753,-0.031,-0.0124
0,1.755,1.755,-0.0246,-0.0515,22.6247,0.9201,0,0.0373,0.0373,-0.0632,1.7131,-0.3809,-0.031,-0.0124
0,1.755,1.755,-0.0179,-0.0515,22.7959,0.8816,0,0.0258,0.0258,-0.0658,1.7121,-0.3854,-0.031,-0.0124
0,1.755,1.755,-0.0246,-0.0663,22.967,0.8427,0,0.015,0.015,-0.0604,1.7114,-0.3886,-0.04,-0.016
0,1.755,1.755,-0.018,-0.0663,23.1381,0.8034,0,0.0039,0.0039,-0.063,1.7104,-0.3931,-0.04,-0.016
0,1.755,1.755,-0.0113,-0.0663,23.309,0.7638,0,-0.0074,-0.0074,-0.0649,1.7096,-0.3963,-0.04,-0.016
0,1.755,1.755,-0.0151,-0.0768,23.48,0.7239,0,-0.0167,-0.0167,-0.0525,1.7092,-0.3984,-0.0464,-0.0185
0,1.755,1.755,-0.0084,-0.0768,23.6508,0.6838,0,-0.0262,-0.0262,-0.0541,1.7085,-0.4011,-0.0464,-0.0185
0,1.755,1.755,-0.0047,-0.0785,23.8216,0.6435,0,-0.0353,-0.0353,-0.0291,1.7082,-0.4026,-0.0474,-0.019
0,1.755,1.755,-0.0012,-0.0785,23.9924,0.6032,0,-0.0405,-0.0405,-0.0296,1.708,-0.4035,-0.0474,-0.019
0,1.755,1.755,0.0013,-0.0785,24.1632,0.5628,0,-0.0457,-0.0457,-0.0297,1.7079,-0.4037,-0.0474,-0.019
0,1.755,1.755,-0.0021,-0.075,24.334,0.5225,0,-0.0494,-0.0494,-0.0014,1.708,-0.4034,-0.0453,-0.0181
0,1.755,1.755,-0.0088,-0.075,24.5048,0.4821,0,-0.0497,-0.0497,-0.0016,1.7079,-0.4038,-0.0453,-0.0181
0,1.755,1.755,-0.0154,-0.075,24.6756,0.4416,0,-0.0501,-0.0501,-0.0025,1.7075,-0.4054,-0.0453,-0.0181
0.2,1.755,1.795,-0.0177,-0.0705,24.8463,0.4007,0,-0.0489,-0.0489,0.0206,1.7069,-0.4082,-0.0425,-0.017
0.1999,1.775,1.835,-0.0242,-0.0705,25.0188,0.3591,0,-0.0455,-0.0455,0.0187,1.7255,-0.4161,-0.0425,-0.017
0.1999,1.795,1.875,-0.0309,-0.0705,25.1932,0.3166,0,-0.0427,-0.0427,0.016,1.7438,-0.4254,-0.0425,-0.017
0.1999,1.815,1.915,-0.0307,-0.0637,25.3694,0.273,0,-0.0375,-0.0375,0.0358,1.7618,-0.436,-0.0384,-0.0154
0.1999,1.835,1.955,-0.0374,-0.0637,25.5473,0.2283,0,-0.0316,-0.0316,0.0324,1.7797,-0.4469,-0.0384,-0.0154
0.2,1.855,1.995,-0.044,-0.0637,25.7271,0.1824,0,-0.0263,-0.0263,0.0282,1.7972,-0.4593,-0.0384,-0.0154
0.1999,1.875,2.035,-0.0458,-0.0589,25.9085,0.1351,0,-0.019,-0.019,0.0394,1.8142,-0.4733,-0.0355,-0.0142
0.2,1.8949,2.075,-0.0525,-0.0589,26.0916,0.0863,0,-0.0126,-0.0126,0.0341,1.8311,-0.4879,-0.0355,-0.0142
0.2,1.9149,2.115,-0.0592,-0.0599,26.2763,0.0358,0,-0.0059,-0.0059,0.0486,1.8474,-0.5043,-0.0361,-0.0144
0.2,1.9349,2.155,-0.0659,-0.0599,26.4626,-0.0164,0,0.0022,0.0022,0.0417,1.8631,-0.5224,-0.0361,-0.0144
0.2,1.9549,2.195,-0.0726,-0.0599,26.6505,-0.0706,0,0.0088,0.0088,0.0339,1.8782,-0.5425,-0.0361,-0.0144
0.2,1.9749,2.2329,-0.0659,-0.0464,26.8397,-0.1271,0,0.0171,0.0171,0.0466,1.8926,-0.5644,-0.0279,-0.0112
0.2,1.995,2.2626,-0.0726,-0.0464,27.0304,-0.1856,0,0.0248,0.0248,0.0387,1.9072,-0.5853,-0.0279,-0.0112
0.2,2.015,2.2853,-0.0677,-0.0347,27.2225,-0.2464,0,0.0316,0.0316,0.0444,1.921,-0.6081,-0.0209,-0.0084
0.2,2.035,2.3021,-0.0744,-0.0347,27.416,-0.3095,0,0.039,0.039,0.0361,1.9349,-0.6303,-0.0209,-0.0084
0.2,2.055,2.3138,-0.0811,-0.0347,27.6108,-0.3749,0,0.0445,0.0445,0.0269,1.948,-0.6545,-0.0209,-0.0084
0.2,2.075,2.3212,-0.0806,-0.0276,27.8068,-0.443,0,0.0507,0.0507,0.0327,1.9601,-0.6808,-0.0166,-0.0066
