u_a,v_real,v_ref,u_delta,delta_d,px,py,theta1,cte,cte_real,epsi,vx,vy,kappa,beta
0.1999,0.0001,0.3509,0.0074,0.0117,15.2096,-4.7635,0.0000,-0.0386,-0.0386,0.0241,0.0000,0.0000,0.0071,0.0028
0.1999,0.0001,0.3709,0.0084,0.0117,15.2068,-4.7650,0.0000,-0.0404,-0.0404,0.0235,0.0000,0.0000,0.0071,0.0028
0.1999,0.0001,0.3909,0.0091,0.0117,15.2072,-4.7669,0.0000,-0.0422,-0.0422,0.0247,0.0000,0.0000,0.0071,0.0028
0.1999,0.0001,0.4109,0.0092,0.0117,15.2109,-4.7639,0.0000,-0.0389,-0.0389,0.0239,0.0000,0.0000,0.0071,0.0028
0.1999,0.0001,0.4309,0.0098,0.0117,15.2112,-4.7645,0.0000,-0.0395,-0.0395,0.0227,0.0000,0.0000,0.0071,0.0028
0.1999,0.0001,0.4509,0.0099,0.0117,15.2152,-4.7635,0.0000,-0.0382,-0.0382,0.0226,0.0000,0.0000,0.0071,0.0028
0.1999,0.0001,0.4709,0.0103,0.0117,15.2229,-4.7643,0.0000,-0.0384,-0.0384,0.0219,0.0000,0.0000,0.0071,0.0028
0.1999,0.0001,0.4909,0.0103,0.0117,15.2362,-4.7643,0.0000,-0.0372,-0.0372,0.0217,0.0000,0.0000,0.0071,0.0028
0.1999,0.0770,0.5109,0.0098,0.0117,15.2479,-4.7630,0.0000,-0.0348,-0.0348,0.0218,0.0000,0.0000,0.0071,0.0028
0.1999,0.1325,0.5309,0.0092,0.0117,15.2653,-4.7626,0.0000,-0.0330,-0.0330,0.0210,0.0000,0.0000,0.0071,0.0028
0.1999,0.1162,0.5509,0.0086,0.0117,15.2892,-4.7653,0.0000,-0.0336,-0.0336,0.0213,0.0000,0.0000,0.0071,0.0028
0.1999,0.1725,0.5709,0.0077,0.0117,15.3239,-4.7683,0.0000,-0.0336,-0.0336,0.0219,0.0000,0.0000,0.0071,0.0028
0.1999,0.2383,0.5909,0.0058,0.0117,15.3663,-4.7708,0.0000,-0.0324,-0.0324,0.0231,0.0000,0.0000,0.0071,0.0028
0.2000,0.3454,0.6109,0.0049,0.0117,15.4320,-4.7776,0.0000,-0.0336,-0.0336,0.0231,0.0000,0.0000,0.0071,0.0028
0.2000,0.4212,0.6309,-0.0021,-0.0085,15.5044,-4.7791,0.0000,-0.0290,-0.0290,0.0179,0.0000,0.0000,-0.0051,-0.0020
0.1948,0.6551,0.6509,0.0024,-0.0085,15.5644,-4.7771,0.0000,-0.0223,-0.0223,0.0177,0.0000,0.0000,-0.0051,-0.0020
0.1315,0.7188,0.6709,0.0094,-0.0085,15.6215,-4.7859,0.0000,-0.0264,-0.0264,0.0178,0.0000,0.0000,-0.0051,-0.0020
0.2000,0.5944,0.6909,0.0024,-0.0085,15.6717,-4.7803,0.0000,-0.0168,-0.0168,0.0160,0.0000,0.0000,-0.0051,-0.0020
0.1999,0.5730,0.7109,-0.0046,-0.0085,15.7259,-4.7847,0.0000,-0.0169,-0.0169,0.0172,0.0000,0.0000,-0.0051,-0.0020
0.2000,0.4993,0.7309,-0.0116,-0.0085,15.8043,-4.7913,0.0000,-0.0172,-0.0172,0.0187,0.0000,0.0000,-0.0051,-0.0020
0.2000,0.5394,0.7509,-0.0186,-0.0085,15.8559,-4.7870,0.0000,-0.0088,-0.0088,0.0159,0.0000,0.0000,-0.0051,-0.0020
0.1899,0.7797,0.7709,-0.0256,-0.0085,15.9239,-4.7918,0.0000,-0.0081,-0.0081,0.0157,0.0000,0.0000,-0.0051,-0.0020
0.1999,0.5113,0.7909,-0.0237,-0.0085,15.9740,-4.8025,0.0000,-0.0148,-0.0148,0.0139,0.0000,0.0000,-0.0051,-0.0020
0.2000,0.6766,0.8109,-0.0167,-0.0085,16.0460,-4.8157,0.0000,-0.0222,-0.0222,0.0131,0.0000,0.0000,-0.0051,-0.0020
0.2000,0.5089,0.8309,-0.0141,-0.0085,16.1053,-4.8157,0.0000,-0.0175,-0.0175,0.0102,0.0000,0.0000,-0.0051,-0.0020
0.1999,0.7259,0.8509,-0.0071,-0.0073,16.1816,-4.8221,0.0000,-0.0184,-0.0184,-0.0010,0.0000,0.0000,-0.0044,-0.0018
0.2000,0.5881,0.8709,-0.0001,-0.0073,16.2435,-4.8264,0.0000,-0.0183,-0.0183,-0.0028,0.0000,0.0000,-0.0044,-0.0018
0.2000,0.7593,0.8909,0.0069,-0.0073,16.3156,-4.8308,0.0000,-0.0176,-0.0176,-0.0057,0.0000,0.0000,-0.0044,-0.0018
0.2000,0.6150,0.9109,0.0122,-0.0073,16.4080,-4.8362,0.0000,-0.0165,-0.0165,-0.0046,0.0000,0.0000,-0.0044,-0.0018
0.2000,0.7163,0.9309,0.0179,-0.0073,16.4857,-4.8415,0.0000,-0.0162,-0.0162,-0.0065,0.0000,0.0000,-0.0044,-0.0018
0.2000,0.9177,0.9509,0.0000,-0.0073,16.5783,-4.8254,0.0000,0.0063,0.0063,-0.0079,0.0000,0.0000,-0.0044,-0.0018
0.1999,0.7721,0.9709,0.0070,0.0313,16.6755,-4.8197,0.0000,0.0193,0.0193,0.0020,0.0000,0.0000,0.0189,0.0075
0.1999,0.9300,0.9909,0.0078,0.0313,16.7499,-4.8295,0.0000,0.0153,0.0153,0.0014,0.0000,0.0000,0.0189,0.0075
0.1999,0.9667,1.0109,0.0112,0.0313,16.8282,-4.8426,0.0000,0.0084,0.0084,0.0026,0.0000,0.0000,0.0189,0.0075
0.2000,0.7443,1.0309,0.0182,0.0313,16.9106,-4.8592,0.0000,-0.0017,-0.0017,0.0034,0.0000,0.0000,0.0189,0.0075
0.2000,0.7867,1.0509,0.0235,0.0313,16.9940,-4.8664,0.0000,-0.0024,-0.0024,0.0027,0.0000,0.0000,0.0189,0.0075
0.2000,0.8326,1.0709,0.0173,0.0313,17.0804,-4.8573,0.0000,0.0135,0.0135,0.0042,0.0000,0.0000,0.0189,0.0075
0.2000,0.8298,1.0909,0.0108,0.0313,17.1843,-4.8612,0.0000,0.0177,0.0177,0.0066,0.0000,0.0000,0.0189,0.0075
0.1999,0.8633,1.1109,0.0038,-0.0436,17.2938,-4.8575,0.0000,0.0311,0.0311,0.0531,0.0000,0.0000,-0.0263,-0.0105
0.2000,1.0319,1.1309,-0.0032,-0.0436,17.4123,-4.8682,0.0000,0.0350,0.0350,0.0552,0.0000,0.0000,-0.0263,-0.0105
0.2000,1.0861,1.1509,-0.0102,-0.0436,17.5141,-4.8784,0.0000,0.0373,0.0373,0.0574,0.0000,0.0000,-0.0263,-0.0105
0.1913,1.1806,1.1709,-0.0172,-0.0436,17.6240,-4.8809,0.0000,0.0482,0.0482,0.0576,0.0000,0.0000,-0.0263,-0.0105
0.1999,1.0139,1.1909,-0.0242,-0.0436,17.7304,-4.8847,0.0000,0.0575,0.0575,0.0576,0.0000,0.0000,-0.0263,-0.0105
0.1999,1.0898,1.2109,-0.0312,-0.0436,17.8348,-4.8797,0.0000,0.0752,0.0752,0.0551,0.0000,0.0000,-0.0263,-0.0105
0.2000,1.0560,1.2309,-0.0242,-0.0028,17.9576,-4.8877,0.0000,0.0761,0.0761,-0.0552,0.0000,0.0000,-0.0017,-0.0007
0.1999,1.0348,1.2509,-0.0172,-0.0028,18.0642,-4.8885,0.0000,0.0767,0.0767,-0.0577,0.0000,0.0000,-0.0017,-0.0007
0.2000,1.2205,1.2709,-0.0102,-0.0028,18.1694,-4.9074,0.0000,0.0593,0.0593,-0.0604,0.0000,0.0000,-0.0017,-0.0007
0.1999,1.0555,1.2909,-0.0032,-0.0028,18.2942,-4.9184,0.0000,0.0500,0.0500,-0.0629,0.0000,0.0000,-0.0017,-0.0007
0.1999,1.0614,1.3109,0.0038,-0.0028,18.4085,-4.9248,0.0000,0.0452,0.0452,-0.0644,0.0000,0.0000,-0.0017,-0.0007
0.1998,1.2430,1.3309,0.0108,-0.0028,18.5279,-4.9323,0.0000,0.0393,0.0393,-0.0663,0.0000,0.0000,-0.0017,-0.0007
0.2000,1.1343,1.3509,0.0038,-0.0259,18.6785,-4.9369,0.0000,0.0430,0.0430,-0.0210,0.0000,0.0000,-0.0156,-0.0062
0.1999,1.1861,1.3709,-0.0032,-0.0259,18.8146,-4.9416,0.0000,0.0461,0.0461,-0.0210,0.0000,0.0000,-0.0156,-0.0062
0.0343,1.4941,1.3909,-0.0102,-0.0259,18.9428,-4.9502,0.0000,0.0450,0.0450,-0.0196,0.0000,0.0000,-0.0156,-0.0062
0.2000,1.3508,1.4109,-0.0172,-0.0259,19.0604,-4.9487,0.0000,0.0533,0.0533,-0.0214,0.0000,0.0000,-0.0156,-0.0062
0.1999,1.2738,1.4309,-0.0189,-0.0206,19.2017,-4.9481,0.0000,0.0625,0.0625,0.0043,0.0000,0.0000,-0.0124,-0.0050
0.1999,1.1649,1.4509,-0.0259,-0.0206,19.3285,-4.9429,0.0000,0.0783,0.0783,0.0022,0.0000,0.0000,-0.0124,-0.0050
0.2000,1.4010,1.4709,-0.0328,-0.0206,19.4595,-4.9486,0.0000,0.0837,0.0837,-0.0014,0.0000,0.0000,-0.0124,-0.0050
0.2000,1.2570,1.4909,-0.0398,-0.0206,19.6010,-4.9552,0.0000,0.0891,0.0891,-0.0029,0.0000,0.0000,-0.0124,-0.0050
0.1999,1.2997,1.5109,-0.0468,-0.0293,19.7552,-4.9669,0.0000,0.0906,0.0906,-0.0009,0.0000,0.0000,-0.0176,-0.0071
0.1999,1.4043,1.5309,-0.0538,-0.0293,19.9048,-4.9716,0.0000,0.0994,0.0994,-0.0067,0.0000,0.0000,-0.0176,-0.0071
0.2000,1.5326,1.5509,-0.0608,-0.0293,20.0496,-4.9868,0.0000,0.0972,0.0972,-0.0139,0.0000,0.0000,-0.0176,-0.0071
0.2000,1.4827,1.5709,-0.0678,-0.0293,20.2149,-5.0050,0.0000,0.0940,0.0940,-0.0202,0.0000,0.0000,-0.0176,-0.0071
0.2000,1.4431,1.5909,-0.0608,-0.0203,20.3821,-5.0328,0.0000,0.0797,0.0797,-0.0558,0.0000,0.0000,-0.0122,-0.0049
0.1656,1.6494,1.6109,-0.0538,-0.0203,20.5288,-5.0485,0.0000,0.0730,0.0730,-0.0652,0.0000,0.0000,-0.0122,-0.0049
0.1438,1.6833,1.6309,-0.0468,-0.0203,20.7035,-5.0655,0.0000,0.0668,0.0668,-0.0730,0.0000,0.0000,-0.0122,-0.0049
0.1999,1.4639,1.6509,-0.0398,-0.0203,20.8640,-5.0962,0.0000,0.0460,0.0460,-0.0809,0.0000,0.0000,-0.0122,-0.0049
0.1388,1.7390,1.6709,-0.0435,-0.0310,21.0254,-5.1120,0.0000,0.0443,0.0443,-0.0591,0.0000,0.0000,-0.0187,-0.0075
0.1997,1.6228,1.6909,-0.0365,-0.0310,21.2150,-5.1379,0.0000,0.0359,0.0359,-0.0642,0.0000,0.0000,-0.0187,-0.0075
0.2000,1.6059,1.7109,-0.0295,-0.0310,21.3876,-5.1555,0.0000,0.0342,0.0342,-0.0710,0.0000,0.0000,-0.0187,-0.0075
0.0001,1.8975,1.7309,-0.0225,-0.0038,21.5684,-5.1804,0.0000,0.0208,0.0208,-0.1047,0.0000,0.0000,-0.0023,-0.0009
0.2000,1.7187,1.7509,-0.0155,-0.0038,21.7398,-5.2066,0.0000,0.0055,0.0055,-0.1089,0.0000,0.0000,-0.0023,-0.0009
0.1658,1.8090,1.7709,-0.0153,-0.0107,21.9149,-5.2415,0.0000,-0.0177,-0.0177,-0.0514,0.0000,0.0000,-0.0064,-0.0026
0.2000,1.7189,1.7909,-0.0084,-0.0107,22.0839,-5.2744,0.0000,-0.0296,-0.0296,-0.0565,0.0000,0.0000,-0.0064,-0.0026
0.1999,1.7703,1.8109,-0.0014,-0.0107,22.2743,-5.3035,0.0000,-0.0349,-0.0349,-0.0561,0.0000,0.0000,-0.0064,-0.0026
0.1999,1.7075,1.8309,-0.0084,-0.0444,22.4614,-5.3191,0.0000,-0.0275,-0.0275,-0.0620,0.0000,0.0000,-0.0268,-0.0107
0.1229,1.9098,1.8509,-0.0014,-0.0444,22.6392,-5.3462,0.0000,-0.0329,-0.0329,-0.0609,0.0000,0.0000,-0.0268,-0.0107
0.2000,1.8600,1.8709,0.0055,-0.0444,22.8209,-5.3618,0.0000,-0.0267,-0.0267,-0.0641,0.0000,0.0000,-0.0268,-0.0107
0.2000,1.7841,1.8909,0.0125,-0.0363,23.0028,-5.3734,0.0000,-0.0169,-0.0169,-0.0751,0.0000,0.0000,-0.0219,-0.0087
0.2000,1.8065,1.9109,0.0195,-0.0363,23.1899,-5.3985,0.0000,-0.0215,-0.0215,-0.0764,0.0000,0.0000,-0.0219,-0.0087
0.1999,1.8082,1.9309,0.0265,-0.0363,23.3895,-5.4163,0.0000,-0.0175,-0.0175,-0.0759,0.0000,0.0000,-0.0219,-0.0087
0.2000,1.8704,1.9509,0.0195,-0.0894,23.5891,-5.4546,0.0000,-0.0327,-0.0327,-0.0605,0.0000,0.0000,-0.0540,-0.0216
0.1855,1.9871,1.9709,0.0125,-0.0894,23.7931,-5.4827,0.0000,-0.0352,-0.0352,-0.0574,0.0000,0.0000,-0.0540,-0.0216
0.1750,2.0145,1.9909,0.0055,-0.0894,24.0153,-5.5040,0.0000,-0.0285,-0.0285,-0.0536,0.0000,0.0000,-0.0540,-0.0216
0.0441,2.0440,2.0000,0.0125,-0.0492,24.2017,-5.5208,0.0000,-0.0231,-0.0231,-0.0666,0.0000,0.0000,-0.0296,-0.0119
-0.1998,2.2148,2.0000,0.0195,-0.0492,24.4039,-5.5354,0.0000,-0.0149,-0.0149,-0.0648,0.0000,0.0000,-0.0296,-0.0119
0.0001,1.8555,2.0000,0.0265,-0.0492,24.6099,-5.5635,0.0000,-0.0197,-0.0197,-0.0647,0.0000,0.0000,-0.0296,-0.0119
-0.0096,2.0105,2.0000,0.0195,-0.0918,24.8121,-5.6003,0.0000,-0.0315,-0.0315,-0.0423,0.0000,0.0000,-0.0555,-0.0222
-0.0576,2.0616,2.0000,0.0125,-0.0918,25.0100,-5.6403,0.0000,-0.0451,-0.0451,-0.0399,0.0000,0.0000,-0.0555,-0.0222
-0.0522,2.0376,2.0000,0.0055,-0.0918,25.2466,-5.6706,0.0000,-0.0441,-0.0441,-0.0315,0.0000,0.0000,-0.0555,-0.0222
-0.0180,2.0015,2.0000,0.0125,-0.0587,25.4611,-5.7012,0.0000,-0.0450,-0.0450,-0.0217,0.0000,0.0000,-0.0354,-0.0142
-0.2000,2.3667,2.0000,0.0055,-0.0587,25.6936,-5.7241,0.0000,-0.0351,-0.0351,-0.0172,0.0000,0.0000,-0.0354,-0.0142
-0.1995,2.1489,2.0000,-0.0015,-0.1157,25.9194,-5.7461,0.0000,-0.0212,-0.0212,0.0234,0.0000,0.0000,-0.0700,-0.0280
-0.2000,2.3177,2.0000,-0.0085,-0.1157,26.1282,-5.7785,0.0000,-0.0152,-0.0152,0.0251,0.0000,0.0000,-0.0700,-0.0280
-0.2000,2.2489,2.0000,-0.0155,-0.1223,26.3686,-5.8026,0.0000,0.0047,0.0047,0.0275,0.0000,0.0000,-0.0740,-0.0296
-0.1479,2.0949,2.0000,-0.0225,-0.1223,26.6012,-5.8355,0.0000,0.0150,0.0150,0.0251,0.0000,0.0000,-0.0740,-0.0296
-0.2000,2.3967,2.0000,-0.0295,-0.1223,26.8193,-5.8568,0.0000,0.0340,0.0340,0.0210,0.0000,0.0000,-0.0740,-0.0296
-0.2000,2.3287,2.0000,-0.0365,-0.1744,27.0438,-5.8869,0.0000,0.0589,0.0589,0.0915,0.0000,0.0000,-0.1061,-0.0424
-0.1988,2.1721,2.0000,-0.0435,-0.1744,27.2778,-5.9155,0.0000,0.0907,0.0907,0.0857,0.0000,0.0000,-0.1061,-0.0424
-0.2000,2.2450,2.0000,-0.0365,-0.1244,27.5109,-5.9541,0.0000,0.1058,0.1058,0.0262,0.0000,0.0000,-0.0753,-0.0301
-0.2000,2.3356,2.0000,-0.0435,-0.1244,27.7399,-5.9903,0.0000,0.1171,0.1171,0.0194,0.0000,0.0000,-0.0753,-0.0301
-0.2000,2.3428,2.0000,-0.0505,-0.1244,27.9795,-6.0365,0.0000,0.1207,0.1207,0.0120,0.0000,0.0000,-0.0753,-0.0301
-0.2000,2.2986,2.0000,-0.0575,-0.1740,28.2127,-6.0730,0.0000,0.1513,0.1513,0.0883,0.0000,0.0000,-0.1059,-0.0423
-0.2000,2.4193,2.0000,-0.0645,-0.1740,28.4334,-6.1086,0.0000,0.1802,0.1802,0.0808,0.0000,0.0000,-0.1059,-0.0423
-0.2000,2.3391,2.0000,-0.0575,-0.1104,28.6488,-6.1535,0.0000,0.1973,0.1973,0.0622,0.0000,0.0000,-0.0668,-0.0267
-0.2000,2.2152,2.0000,-0.0645,-0.1104,28.8903,-6.2023,0.0000,0.2167,0.2167,0.0502,0.0000,0.0000,-0.0668,-0.0267
-0.2000,2.1815,2.0000,-0.0715,-0.1197,29.1134,-6.2534,0.0000,0.2339,0.2339,0.1315,0.0000,0.0000,-0.0725,-0.0290
-0.2000,2.4427,2.0000,-0.0785,-0.1197,29.3219,-6.2981,0.0000,0.2677,0.2677,0.1215,0.0000,0.0000,-0.0725,-0.0290
-0.1628,2.1134,2.0000,-0.0855,-0.1197,29.5637,-6.3510,0.0000,0.3061,0.3061,0.1103,0.0000,0.0000,-0.0725,-0.0290
-0.1488,2.1134,2.0000,-0.0925,-0.1338,29.7798,-6.4097,0.0000,0.3451,0.3451,0.1788,0.0000,0.0000,-0.0811,-0.0324
-0.1441,2.1134,2.0000,-0.0995,-0.1338,30.0046,-6.4751,0.0000,0.3847,0.3847,0.1667,0.0000,0.0000,-0.0811,-0.0324
-0.2000,2.2209,2.0000,-0.1065,-0.1715,30.2217,-6.5465,0.0000,0.4194,0.4194,0.1922,0.0000,0.0000,-0.1043,-0.0417
-0.2000,2.3221,2.0000,-0.1135,-0.1715,30.4497,-6.6010,0.0000,0.4786,0.4786,0.1757,0.0000,0.0000,-0.1043,-0.0417
-0.2000,2.2681,2.0000,-0.1205,-0.1882,30.6717,-6.6871,0.0000,0.5071,0.5071,0.1562,0.0000,0.0000,-0.1147,-0.0459
-0.2000,2.3651,2.0000,-0.1275,-0.1882,30.8952,-6.7646,0.0000,0.5427,0.5427,0.1395,0.0000,0.0000,-0.1147,-0.0459
-0.2000,2.3651,2.0000,-0.1345,-0.1882,31.0913,-6.8312,0.0000,0.5753,0.5753,0.1244,0.0000,0.0000,-0.1147,-0.0459
-0.2000,2.3460,2.0000,-0.1415,-0.2265,31.2986,-6.9126,0.0000,0.6095,0.6095,0.1817,0.0000,0.0000,-0.1389,-0.0555
-0.0968,2.0527,2.0000,-0.1485,-0.2265,31.5274,-7.0166,0.0000,0.6424,0.6424,0.1626,0.0000,0.0000,-0.1389,-0.0555
-0.2002,2.2109,2.0000,-0.1415,-0.1484,31.7196,-7.1122,0.0000,0.6629,0.6629,0.1330,0.0000,0.0000,-0.0901,-0.0360
-0.2000,2.4970,2.0000,-0.1485,-0.1484,31.9233,-7.2061,0.0000,0.6887,0.6887,0.1149,0.0000,0.0000,-0.0901,-0.0360
-0.1793,2.1355,2.0000,-0.1555,-0.1484,32.1319,-7.3238,0.0000,0.6967,0.6967,0.0935,0.0000,0.0000,-0.0901,-0.0360
-0.2000,2.2265,2.0000,-0.1625,-0.2394,32.3337,-7.4249,0.0000,0.7245,0.7245,0.1857,0.0000,0.0000,-0.1470,-0.0587
-0.2000,2.3841,2.0000,-0.1695,-0.2394,32.5312,-7.5302,0.0000,0.7617,0.7617,0.1669,0.0000,0.0000,-0.1470,-0.0587
-0.2000,2.2406,2.0000,-0.1765,-0.2394,32.7181,-7.6588,0.0000,0.7740,0.7740,0.1446,0.0000,0.0000,-0.1470,-0.0587
-0.2000,2.2221,2.0000,-0.1695,-0.2221,32.9020,-7.7764,0.0000,0.7992,0.7992,0.1891,0.0000,0.0000,-0.1360,-0.0544
-0.2000,2.2633,2.0000,-0.1765,-0.2221,33.0890,-7.8950,0.0000,0.8343,0.8343,0.1670,0.0000,0.0000,-0.1360,-0.0544
-0.2000,2.1726,2.0000,-0.1835,-0.2221,33.2663,-8.0235,0.0000,0.8554,0.8554,0.1423,0.0000,0.0000,-0.1360,-0.0544
-0.1999,2.1999,2.0000,-0.1765,-0.1766,33.4467,-8.1489,0.0000,0.8877,0.8877,0.1840,0.0000,0.0000,-0.1075,-0.0430
-0.2000,2.1819,2.0000,-0.1835,-0.1766,33.6247,-8.3072,0.0000,0.9022,0.9022,0.1575,0.0000,0.0000,-0.1075,-0.0430
-0.2000,2.1826,2.0000,-0.1905,-0.1766,33.7974,-8.4575,0.0000,0.9187,0.9187,0.1321,0.0000,0.0000,-0.1075,-0.0430
-0.2000,2.3790,2.0000,-0.1906,-0.1696,33.9547,-8.6007,0.0000,0.9384,0.9384,0.2193,0.0000,0.0000,-0.1032,-0.0412
-0.2000,2.2824,2.0000,-0.1976,-0.1696,34.1119,-8.7487,0.0000,0.9694,0.9694,0.1938,0.0000,0.0000,-0.1032,-0.0412
-0.1675,2.1213,2.0000,-0.2046,-0.1696,34.2621,-8.9070,0.0000,0.9886,0.9886,0.1667,0.0000,0.0000,-0.1032,-0.0412
-0.1791,2.1528,2.0000,-0.2116,-0.2030,34.4161,-9.0767,0.0000,1.0000,1.0080,0.1973,0.0000,0.0000,-0.1240,-0.0496
-0.2000,2.1802,2.0000,-0.2186,-0.2030,34.5570,-9.2441,0.0000,1.0000,1.0272,0.1684,0.0000,0.0000,-0.1240,-0.0496
-0.2000,2.2883,2.0000,-0.2256,-0.2030,34.6970,-9.4195,0.0000,1.0000,1.0410,0.1373,0.0000,0.0000,-0.1240,-0.0496
-0.1999,2.1878,2.0000,-0.2186,-0.1166,34.8428,-9.6048,0.0000,1.0000,1.0486,0.0731,0.0000,0.0000,-0.0706,-0.0282
-0.2000,2.2440,2.0000,-0.2256,-0.1166,34.9851,-9.7898,0.0000,1.0000,1.0513,0.0395,0.0000,0.0000,-0.0706,-0.0282
-0.2000,2.3538,2.0000,-0.2326,-0.1166,35.1006,-9.9643,0.0000,1.0000,1.0400,0.0058,0.0000,0.0000,-0.0706,-0.0282
-0.2000,2.3276,2.0000,-0.2265,-0.1036,35.2030,-10.1680,0.0000,1.0000,1.0350,0.1986,0.0000,0.0000,-0.0626,-0.0250
-0.1520,2.0951,2.0000,-0.2335,-0.1036,35.2997,-10.3708,0.0000,1.0000,1.0408,0.1648,0.0000,0.0000,-0.0626,-0.0250
-0.2000,2.2936,2.0000,-0.2405,-0.1036,35.3955,-10.5493,0.0000,1.0000,1.0556,0.1321,0.0000,0.0000,-0.0626,-0.0250
-0.2000,2.2591,2.0000,-0.2475,-0.1270,35.4791,-10.7528,0.0000,1.0000,1.0522,0.1306,0.0000,0.0000,-0.0769,-0.0308
-0.0823,2.0273,2.0000,-0.2545,-0.1270,35.5526,-10.9549,0.0000,1.0000,1.0434,0.0978,0.0000,0.0000,-0.0769,-0.0308
-0.2000,2.2086,2.0000,-0.2615,-0.1270,35.6053,-11.1435,0.0000,1.0000,1.0204,0.0660,0.0000,0.0000,-0.0769,-0.0308
-0.2000,2.1639,2.0000,-0.2578,-0.1163,35.6785,-11.3693,0.0000,1.0000,1.0061,0.0528,0.0000,0.0000,-0.0704,-0.0281
-0.0312,1.9786,2.0000,-0.2648,-0.1163,35.7186,-11.5721,0.0000,0.9712,0.9712,0.0222,0.0000,0.0000,-0.0704,-0.0281
-0.2000,2.3843,2.0000,-0.2578,-0.1163,35.7780,-11.7798,0.0000,0.9525,0.9525,-0.0161,0.0000,0.0000,-0.0704,-0.0281
-0.1409,2.0857,2.0000,-0.2603,-0.1258,35.8328,-11.9739,0.0000,0.9408,0.9408,-0.0071,0.0000,0.0000,-0.0762,-0.0305
-0.1921,2.1676,2.0000,-0.2533,-0.1258,35.8664,-12.1574,0.0000,0.9154,0.9154,-0.0444,0.0000,0.0000,-0.0762,-0.0305
-0.0715,2.0184,2.0000,-0.2463,-0.1258,35.9096,-12.3639,0.0000,0.8919,0.8919,-0.0788,0.0000,0.0000,-0.0762,-0.0305
0.1009,1.8792,2.0000,-0.2393,-0.0986,35.9382,-12.5735,0.0000,0.8572,0.8572,-0.0853,0.0000,0.0000,-0.0596,-0.0238
-0.0993,2.1071,2.0000,-0.2323,-0.0986,35.9472,-12.7846,0.0000,0.8054,0.8054,-0.1198,0.0000,0.0000,-0.0596,-0.0238
-0.1343,2.1189,2.0000,-0.2253,-0.0986,35.9376,-12.9940,0.0000,0.7364,0.7364,-0.1529,0.0000,0.0000,-0.0596,-0.0238
-0.1496,2.1266,2.0000,-0.2215,-0.1023,35.9553,-13.2017,0.0000,0.7009,0.7009,-0.1073,0.0000,0.0000,-0.0618,-0.0247
-0.1461,2.1170,2.0000,-0.2145,-0.1023,35.9623,-13.4202,0.0000,0.6621,0.6621,-0.1387,0.0000,0.0000,-0.0618,-0.0247
-0.1147,2.0798,2.0000,-0.2075,-0.1023,35.9589,-13.6305,0.0000,0.6148,0.6148,-0.1685,0.0000,0.0000,-0.0618,-0.0247
-0.1882,2.1816,2.0000,-0.2005,-0.0823,35.9198,-13.8383,0.0000,0.5337,0.5337,-0.1880,0.0000,0.0000,-0.0497,-0.0199
-0.1445,2.1007,2.0000,-0.1935,-0.0823,35.9260,-14.0289,0.0000,0.5013,0.5013,-0.2192,0.0000,0.0000,-0.0497,-0.0199
-0.1459,2.1285,2.0000,-0.1865,-0.0823,35.9026,-14.2304,0.0000,0.4375,0.4375,-0.2461,0.0000,0.0000,-0.0497,-0.0199
