u_a,v_real,v_ref,u_delta,delta_d,px,py,theta1,cte,cte_real,epsi,vx,vy,kappa,beta
0.2001,0.7514,1.0698,-0.0188,-0.0310,5.4259,0.5816,0.0000,-0.0022,-0.0022,-0.0326,0.7304,0.1764,-0.0187,-0.0075
0.1999,0.7714,1.0818,-0.0255,-0.0767,5.5009,0.5997,0.0000,-0.0044,-0.0044,-0.0187,0.7500,0.1805,-0.0463,-0.0185
0.1998,0.7914,1.0919,-0.0276,-0.0767,5.5779,0.6181,0.0000,-0.0060,-0.0060,-0.0199,0.7696,0.1842,-0.0463,-0.0185
0.2000,0.8114,1.1006,-0.0220,-0.0767,5.6568,0.6369,0.0000,-0.0077,-0.0077,-0.0213,0.7893,0.1878,-0.0463,-0.0185
0.2000,0.8313,1.1080,-0.0153,-0.0767,5.7377,0.6560,0.0000,-0.0096,-0.0096,-0.0224,0.8090,0.1916,-0.0463,-0.0185
0.2000,0.8513,1.1142,-0.0086,-0.0767,5.8206,0.6756,0.0000,-0.0116,-0.0116,-0.0232,0.8286,0.1955,-0.0463,-0.0185
0.2000,0.8713,1.1196,-0.0019,-0.0767,5.9054,0.6955,0.0000,-0.0136,-0.0136,-0.0236,0.8481,0.1997,-0.0463,-0.0185
0.2000,0.8913,1.1241,-0.0086,-0.0858,5.9921,0.7160,0.0000,-0.0152,-0.0152,-0.0079,0.8676,0.2042,-0.0518,-0.0207
0.2000,0.9113,1.1279,-0.0153,-0.0858,6.0809,0.7368,0.0000,-0.0160,-0.0160,-0.0083,0.8872,0.2084,-0.0518,-0.0207
0.2000,0.9313,1.1312,-0.0220,-0.0858,6.1716,0.7580,0.0000,-0.0169,-0.0169,-0.0092,0.9069,0.2122,-0.0518,-0.0207
0.2000,0.9513,1.1340,-0.0245,-0.0858,6.2642,0.7796,0.0000,-0.0179,-0.0179,-0.0105,0.9266,0.2156,-0.0518,-0.0207
0.2000,0.9713,1.1364,-0.0237,-0.0858,6.3589,0.8015,0.0000,-0.0190,-0.0190,-0.0119,0.9464,0.2188,-0.0518,-0.0207
0.2000,0.9914,1.1384,-0.0304,-0.0863,6.4555,0.8236,0.0000,-0.0202,-0.0202,0.0075,0.9662,0.2219,-0.0521,-0.0208
0.2000,1.0114,1.1401,-0.0371,-0.0863,6.5541,0.8461,0.0000,-0.0196,-0.0196,0.0056,0.9861,0.2245,-0.0521,-0.0208
0.1998,1.0314,1.1415,-0.0438,-0.0863,6.6547,0.8688,0.0000,-0.0192,-0.0192,0.0033,1.0061,0.2267,-0.0521,-0.0208
0.1878,1.0513,1.1427,-0.0450,-0.0863,6.7573,0.8916,0.0000,-0.0192,-0.0192,0.0005,1.0263,0.2282,-0.0521,-0.0208
0.1592,1.0701,1.1438,-0.0412,-0.0863,6.8619,0.9145,0.0000,-0.0194,-0.0194,-0.0024,1.0453,0.2292,-0.0521,-0.0208
0.1126,1.0860,1.1447,-0.0395,-0.0779,6.9680,0.9375,0.0000,-0.0189,-0.0189,0.0248,1.0615,0.2298,-0.0470,-0.0188
0.0903,1.0973,1.1454,-0.0462,-0.0779,7.0753,0.9604,0.0000,-0.0165,-0.0165,0.0221,1.0731,0.2294,-0.0470,-0.0188
0.0729,1.1063,1.1461,-0.0529,-0.0779,7.1836,0.9832,0.0000,-0.0144,-0.0144,0.0191,1.0826,0.2279,-0.0470,-0.0188
0.0608,1.1136,1.1466,-0.0596,-0.0779,7.2926,1.0058,0.0000,-0.0127,-0.0127,0.0155,1.0905,0.2255,-0.0470,-0.0188
0.0515,1.1197,1.1471,-0.0663,-0.0779,7.4024,1.0280,0.0000,-0.0114,-0.0114,0.0115,1.0974,0.2224,-0.0470,-0.0188
0.0431,1.1249,1.1475,-0.0596,-0.0568,7.5127,1.0498,0.0000,-0.0074,-0.0074,0.0412,1.1034,0.2184,-0.0343,-0.0137
0.0369,1.1292,1.1478,-0.0663,-0.0568,7.6236,1.0713,0.0000,-0.0032,-0.0032,0.0371,1.1085,0.2148,-0.0343,-0.0137
0.0314,1.1329,1.1481,-0.0730,-0.0568,7.7349,1.0924,0.0000,0.0005,0.0005,0.0326,1.1131,0.2104,-0.0343,-0.0137
0.0252,1.1360,1.1484,-0.0797,-0.0568,7.8466,1.1129,0.0000,0.0036,0.0036,0.0276,1.1173,0.2054,-0.0343,-0.0137
0.0000,1.1385,1.1884,-0.0730,-0.0375,7.9587,1.1329,0.0000,0.0075,0.0075,0.0505,1.1209,0.1997,-0.0226,-0.0090
0.2000,1.1385,1.2284,-0.0797,-0.0375,8.0709,1.1523,0.0000,0.0127,0.0127,0.0455,1.1218,0.1941,-0.0226,-0.0090
0.2000,1.1585,1.2684,-0.0864,-0.0375,8.1851,1.1714,0.0000,0.0173,0.0173,0.0399,1.1426,0.1912,-0.0226,-0.0090
0.1999,1.1785,1.3084,-0.0931,-0.0375,8.3015,1.1901,0.0000,0.0213,0.0213,0.0338,1.1635,0.1873,-0.0226,-0.0090
0.1999,1.1985,1.3484,-0.0867,-0.0243,8.4199,1.2084,0.0000,0.0248,0.0248,0.0437,1.1845,0.1825,-0.0147,-0.0059
0.1999,1.2185,1.3884,-0.0934,-0.0243,8.5405,1.2262,0.0000,0.0294,0.0294,0.0373,1.2054,0.1779,-0.0147,-0.0059
0.1999,1.2385,1.4284,-0.0977,-0.0243,8.6631,1.2434,0.0000,0.0331,0.0331,0.0303,1.2265,0.1722,-0.0147,-0.0059
0.1999,1.2585,1.4684,-0.0977,-0.0243,8.7879,1.2600,0.0000,0.0360,0.0360,0.0229,1.2475,0.1657,-0.0147,-0.0059
0.1999,1.2785,1.5084,-0.0910,-0.0173,8.9147,1.2759,0.0000,0.0381,0.0381,0.0235,1.2686,0.1588,-0.0104,-0.0042
0.1999,1.2985,1.5484,-0.0866,-0.0173,9.0437,1.2911,0.0000,0.0402,0.0402,0.0164,1.2895,0.1521,-0.0104,-0.0042
0.1999,1.3185,1.5884,-0.0800,-0.0173,9.1747,1.3056,0.0000,0.0415,0.0415,0.0095,1.3104,0.1454,-0.0104,-0.0042
0.1999,1.3384,1.6284,-0.0733,-0.0173,9.3078,1.3195,0.0000,0.0419,0.0419,0.0030,1.3312,0.1390,-0.0104,-0.0042
0.1999,1.3584,1.6684,-0.0698,-0.0205,9.4430,1.3328,0.0000,0.0414,0.0414,-0.0050,1.3519,0.1330,-0.0124,-0.0050
0.1999,1.3784,1.7084,-0.0631,-0.0205,9.5803,1.3455,0.0000,0.0399,0.0399,-0.0108,1.3726,0.1270,-0.0124,-0.0050
0.2000,1.3984,1.7484,-0.0564,-0.0205,9.7196,1.3576,0.0000,0.0377,0.0377,-0.0161,1.3931,0.1214,-0.0124,-0.0050
0.2000,1.4184,1.7884,-0.0497,-0.0205,9.8610,1.3693,0.0000,0.0347,0.0347,-0.0209,1.4136,0.1163,-0.0124,-0.0050
0.2000,1.4384,1.8284,-0.0479,-0.0254,10.0044,1.3804,0.0000,0.0316,0.0316,-0.0201,1.4341,0.1117,-0.0153,-0.0061
