u_a,v_real,v_ref,u_delta,delta_d,px,py,theta1,cte,cte_real,epsi,vx,vy,kappa,beta,steer
0.0374,1.9582,2.0000,0.0590,-0.0091,73.3391,144.1384,0.0000,-0.0630,-0.0630,-0.0157,0.0000,0.0000,-0.0055,-0.0022,0.0432
0.0453,1.9582,2.0000,0.0506,-0.0091,73.5376,144.1600,0.0000,-0.0495,-0.0495,-0.0060,0.0000,0.0000,-0.0055,-0.0022,0.0454
0.0433,1.9652,2.0000,0.0496,-0.0015,73.7316,144.1838,0.0000,-0.0321,-0.0321,0.0172,0.0000,0.0000,-0.0009,-0.0004,0.0488
0.0305,1.9819,2.0000,0.0412,-0.0015,73.9294,144.2136,0.0000,-0.0073,-0.0073,0.0286,0.0000,0.0000,-0.0009,-0.0004,0.0548
0.0604,1.9413,2.0000,0.0328,-0.0015,74.1290,144.2426,0.0000,0.0135,0.0135,0.0347,0.0000,0.0000,-0.0009,-0.0004,0.0537
0.0296,1.9873,2.0000,0.0244,-0.0041,74.3190,144.2680,0.0000,0.0319,0.0319,0.0384,0.0000,0.0000,-0.0025,-0.0010,0.0494
0.0086,2.0025,2.0000,0.0160,-0.0041,74.5030,144.2960,0.0000,0.0509,0.0509,0.0420,0.0000,0.0000,-0.0025,-0.0010,0.0456
0.0933,1.9027,2.0000,0.0076,-0.0041,74.6920,144.3385,0.0000,0.0804,0.0804,0.0430,0.0000,0.0000,-0.0025,-0.0010,0.0420
0.1708,1.8477,2.0000,-0.0001,-0.0034,74.8934,144.3597,0.0000,0.0880,0.0880,0.0478,0.0000,0.0000,-0.0021,-0.0008,0.0346
0.1192,1.9240,2.0000,-0.0085,-0.0034,75.0693,144.3880,0.0000,0.1073,0.1073,0.0479,0.0000,0.0000,-0.0021,-0.0008,0.0276
0.0229,2.0081,2.0000,-0.0137,-0.0002,75.2475,144.4117,0.0000,0.1184,0.1184,0.0393,0.0000,0.0000,-0.0001,-0.0001,0.0203
0.2000,1.7666,2.0000,-0.0221,-0.0002,75.4471,144.4411,0.0000,0.1268,0.1268,0.0342,0.0000,0.0000,-0.0001,-0.0001,0.0133
0.2000,1.7826,2.0000,-0.0305,-0.0002,75.6244,144.4742,0.0000,0.1451,0.1451,0.0301,0.0000,0.0000,-0.0001,-0.0001,0.0059
0.0510,2.0010,2.0000,-0.0303,0.0084,75.8227,144.4907,0.0000,0.1465,0.1465,0.0382,0.0000,0.0000,0.0050,0.0020,-0.0013
0.2000,1.7880,2.0000,-0.0387,0.0084,76.0100,144.5112,0.0000,0.1470,0.1470,0.0306,0.0000,0.0000,0.0050,0.0020,-0.0083
0.0800,1.9729,2.0000,-0.0471,0.0035,76.1981,144.5226,0.0000,0.1429,0.1429,0.0157,0.0000,0.0000,0.0021,0.0008,-0.0143
0.1533,1.8684,2.0000,-0.0555,0.0035,76.3726,144.5428,0.0000,0.1448,0.1448,0.0070,0.0000,0.0000,0.0021,0.0008,-0.0221
0.1511,1.8697,2.0000,-0.0497,0.0035,76.5684,144.5455,0.0000,0.1262,0.1262,-0.0039,0.0000,0.0000,0.0021,0.0008,-0.0260
0.2000,1.7410,2.0000,-0.0431,0.0035,76.7413,144.5528,0.0000,0.1162,0.1162,-0.0112,0.0000,0.0000,0.0021,0.0008,-0.0281
0.1083,1.9443,2.0000,-0.0347,0.0055,76.9446,144.5597,0.0000,0.0974,0.0974,-0.0294,0.0000,0.0000,0.0033,0.0013,-0.0355
0.2001,1.7175,2.0000,-0.0263,0.0055,77.1259,144.5738,0.0000,0.0929,0.0929,-0.0420,0.0000,0.0000,0.0033,0.0013,-0.0489
0.0356,2.0179,2.0000,-0.0179,0.0069,77.2911,144.6001,0.0000,0.0933,0.0933,-0.0545,0.0000,0.0000,0.0041,0.0017,-0.0533
0.1999,1.8019,2.0000,-0.0095,0.0069,77.4712,144.5942,0.0000,0.0775,0.0775,-0.0543,0.0000,0.0000,0.0041,0.0017,-0.0483
0.2000,1.6550,2.0000,-0.0011,0.0069,77.6447,144.5972,0.0000,0.0725,0.0725,-0.0505,0.0000,0.0000,0.0041,0.0017,-0.0369
0.2000,1.7892,2.0000,0.0073,0.0201,77.8269,144.6099,0.0000,0.0683,0.0683,-0.0570,0.0000,0.0000,0.0121,0.0048,-0.0285
0.2000,1.7210,2.0000,0.0156,0.0201,78.0016,144.6258,0.0000,0.0742,0.0742,-0.0545,0.0000,0.0000,0.0121,0.0048,-0.0209
0.2000,1.8100,2.0000,0.0240,0.0201,78.1744,144.6368,0.0000,0.0724,0.0724,-0.0511,0.0000,0.0000,0.0121,0.0048,-0.0130
0.2000,1.7394,2.0000,0.0304,0.0181,78.3510,144.6329,0.0000,0.0616,0.0616,-0.0411,0.0000,0.0000,0.0109,0.0044,-0.0046
