"u_a","v_real","v_ref","u_delta","delta_d","px","py","theta1","cte","cte_real","epsi","vx","vy","kappa","beta"
0.0136,0.8668,0.8468,0.092,0.0569,-6.8988,-68.2523,1.0932,-0.6633,-0.6633,-0.1902,0,0,0.0343,0.0137
0.1603,0.7216,0.8468,0.0987,0.0569,-6.8664,-68.175,1.0972,-0.6725,-0.6725,-0.1863,0,0,0.0343,0.0137
-0.015,0.9013,0.8468,0.1054,0.0569,-6.8344,-68.0905,1.1011,-0.6792,-0.6792,-0.1823,0,0,0.0343,0.0137
0.0025,0.8406,0.8468,0.0987,0.0386,-6.8011,-67.9969,1.1055,-0.6868,-0.6868,-0.2041,0,0,0.0233,0.0093
-0.0626,0.907,0.8468,0.1054,0.0386,-6.7727,-67.918,1.1105,-0.6939,-0.6939,-0.1991,0,0,0.0233,0.0093
-0.1723,0.9965,0.8468,0.1121,0.0386,-6.737,-67.8284,1.1152,-0.7053,-0.7053,-0.1944,0,0,0.0233,0.0093
-0.0416,0.843,0.8468,0.1188,0.0386,-6.704,-67.7524,1.12,-0.7175,-0.7175,-0.1895,0,0,0.0233,0.0093
-0.1647,0.9671,0.8468,0.1255,0.0386,-6.6736,-67.6714,1.1242,-0.7259,-0.7259,-0.1854,0,0,0.0233,0.0093
-0.0261,0.8304,0.8468,0.1253,0.0317,-6.6443,-67.5977,1.1303,-0.7355,-0.7355,-0.1931,0,0,0.0191,0.0076
-0.0286,0.8672,0.8468,0.132,0.0317,-6.6111,-67.5169,1.1349,-0.7479,-0.7479,-0.1886,0,0,0.0191,0.0076
0.047,0.7954,0.8468,0.1387,0.0317,-6.5885,-67.4258,1.1401,-0.7475,-0.7475,-0.1833,0,0,0.0191,0.0076
-0.0179,0.8752,0.8468,0.1454,0.0317,-6.5597,-67.3591,1.1467,-0.7592,-0.7592,-0.1768,0,0,0.0191,0.0076
-0.1936,0.9442,0.8468,0.1521,0.0317,-6.5299,-67.2782,1.1529,-0.7682,-0.7682,-0.1705,0,0,0.0191,0.0076
0.0064,0.7283,0.8468,0.1588,0.0317,-6.5143,-67.1903,1.1596,-0.7618,-0.7618,-0.1638,0,0,0.0191,0.0076
-0.0166,0.8647,0.8468,0.1576,0.0235,-6.4892,-67.1059,1.167,-0.7664,-0.7664,-0.176,0,0,0.0141,0.0057
-0.0613,0.902,0.8468,0.1643,0.0235,-6.4699,-67.0212,1.1747,-0.7661,-0.7661,-0.1684,0,0,0.0141,0.0057
-0.0572,0.8861,0.8468,0.171,0.0235,-6.4482,-66.9458,1.1836,-0.7702,-0.7702,-0.1595,0,0,0.0141,0.0057
-0.0465,0.8767,0.8468,0.1777,0.0235,-6.4214,-66.8684,1.1927,-0.7788,-0.7788,-0.1504,0,0,0.0141,0.0057
0.0469,0.7909,0.8468,0.1844,0.0235,-6.4056,-66.7974,1.2019,-0.7782,-0.7782,-0.1411,0,0,0.0141,0.0057
0.0298,0.8229,0.8468,0.1911,0.0235,-6.3908,-66.6674,1.2054,-0.7634,-0.7634,-0.1377,0,0,0.0141,0.0057
0.1704,0.7358,0.8468,0.1907,0.0164,-6.3703,-66.6244,1.2224,-0.775,-0.775,-0.1536,0,0,0.0099,0.0039
-0.0998,1.3129,0.8398,0.1974,0.0164,-6.35,-66.5036,1.226,-0.7715,-0.7715,-0.1499,0,0,0.0099,0.0039
0.1809,0.4761,0.8408,0.2041,0.0164,-6.3243,-66.4404,1.2437,-0.7845,-0.7845,-0.1323,0,0,0.0099,0.0039
-0.039,1.2275,0.8399,0.2108,0.0164,-6.3192,-66.3178,1.2474,-0.7658,-0.7658,-0.1286,0,0,0.0099,0.0039
0.1811,0.6838,0.8409,0.2175,0.0164,-6.2996,-66.255,1.2647,-0.7729,-0.7729,-0.1112,0,0,0.0099,0.0039
0,1.2319,0.8809,0.2108,0.0093,-6.2944,-66.1743,1.2751,-0.7624,-0.7624,-0.1156,0,0,0.0056,0.0022
0.2,0.6656,0.9209,0.2172,0.0093,-6.271,-66.079,1.2869,-0.7684,-0.7684,-0.1038,0,0,0.0056,0.0022
0.1999,0.8223,0.9609,0.2239,0.0093,-6.2635,-66.0082,1.2993,-0.7631,-0.7631,-0.0914,0,0,0.0056,0.0022
0.1999,0.9858,1.0009,0.2306,0.0093,-6.2555,-65.9145,1.311,-0.7542,-0.7542,-0.0797,0,0,0.0056,0.0022
0.2,0.7257,1.0409,0.2372,0.0093,-6.2498,-65.8303,1.3234,-0.7447,-0.7447,-0.0673,0,0,0.0056,0.0022
0.2,0.9526,1.0809,0.2439,0.0093,-6.2445,-65.7438,1.3361,-0.7344,-0.7344,-0.0546,0,0,0.0056,0.0022
0.1999,0.8576,1.1209,0.2436,0.0024,-6.242,-65.6474,1.3497,-0.7203,-0.7203,-0.0554,0,0,0.0015,0.0006
0.1999,0.881,1.1609,0.2491,0.0024,-6.2364,-65.5543,1.364,-0.7105,-0.7105,-0.0411,0,0,0.0015,0.0006
0.2,0.9804,1.2009,0.2424,0.0024,-6.2383,-65.4548,1.3795,-0.6922,-0.6922,-0.0255,0,0,0.0015,0.0006
0.2,0.9455,1.2409,0.2357,0.0024,-6.2374,-65.3493,1.3964,-0.6756,-0.6756,-0.0087,0,0,0.0015,0.0006
0.2,1.0156,1.2809,0.229,0.0024,-6.2505,-65.2511,1.414,-0.6465,-0.6465,0.0089,0,0,0.0015,0.0006
0.2,1.0725,1.3209,0.2223,-0.0043,-6.2602,-65.1426,1.4329,-0.6197,-0.6197,0.017,0,0,-0.0026,-0.001
0.2,1.0202,1.3609,0.2156,-0.0043,-6.2322,-65.0617,1.449,-0.6348,-0.6348,0.0331,0,0,-0.0026,-0.001
0.2,1.116,1.4009,0.2089,-0.0043,-6.2209,-64.9752,1.4585,-0.6327,-0.6327,0.0426,0,0,-0.0026,-0.001
0.2,0.8428,1.4409,0.2022,-0.0043,-6.2213,-64.9205,1.4646,-0.6239,-0.6239,0.0487,0,0,-0.0026,-0.001
0.2,0.8725,1.4809,0.1955,-0.0043,-6.2163,-64.8999,1.466,-0.6256,-0.6256,0.0501,0,0,-0.0026,-0.001
0.2,0.5509,1.5209,0.1888,-0.0043,-6.2046,-64.8962,1.4644,-0.6366,-0.6366,0.0485,0,0,-0.0026,-0.001
0.2,0.2111,1.5609,0.1821,-0.0043,-6.2003,-64.9116,1.4612,-0.6433,-0.6433,0.0453,0,0,-0.0026,-0.001
0.2,0.1301,1.6009,0.1754,-0.0043,-6.1939,-64.9394,1.46,-0.6538,-0.6538,0.0441,0,0,-0.0026,-0.001
0.2,0.167,1.6409,0.1687,-0.0043,-6.2076,-64.9605,1.4594,-0.6436,-0.6436,0.0435,0,0,-0.0026,-0.001
0.2,0.2873,1.6809,0.162,-0.0043,-6.2078,-64.939,1.4605,-0.6401,-0.6401,0.0446,0,0,-0.0026,-0.001
0.2,0.2505,1.7209,0.1553,-0.0043,-6.2098,-64.9355,1.4603,-0.6375,-0.6375,0.0444,0,0,-0.0026,-0.001
0.2,0.2163,1.7609,0.1486,-0.0043,-6.2053,-64.9373,1.4592,-0.6422,-0.6422,0.0433,0,0,-0.0026,-0.001
0.2,0,1.7962,0.1419,-0.0043,-6.2066,-64.9364,1.4591,-0.6408,-0.6408,0.0432,0,0,-0.0026,-0.001
0.2,0.0538,1.8263,0.1352,-0.0043,-6.2068,-64.9366,1.4594,-0.6406,-0.6406,0.0435,0,0,-0.0026,-0.001
0.2,0,1.8518,0.1285,-0.0043,-6.2037,-64.9343,1.4593,-0.6434,-0.6434,0.0434,0,0,-0.0026,-0.001
0.2,0,1.8735,0.1218,-0.0043,-6.2009,-64.9328,1.4588,-0.6459,-0.6459,0.0429,0,0,-0.0026,-0.001
0.2,0,1.8919,0.1151,-0.0043,-6.1984,-64.9384,1.4589,-0.6493,-0.6493,0.043,0,0,-0.0026,-0.001
0.2,0,1.9076,0.1084,-0.0043,-6.2065,-64.9392,1.4582,-0.6414,-0.6414,0.0423,0,0,-0.0026,-0.001
0.2,0.0614,1.9209,0.1017,-0.0043,-6.2112,-64.9436,1.4582,-0.6374,-0.6374,0.0423,0,0,-0.0026,-0.001
0.2,0.0775,1.9322,0.095,-0.0043,-6.2184,-64.9562,1.4574,-0.6322,-0.6322,0.0415,0,0,-0.0026,-0.001
0.2,0.0648,1.9418,0.0883,-0.0043,-6.2169,-64.9469,1.4571,-0.6323,-0.6323,0.0412,0,0,-0.0026,-0.001
0.2,0.1432,1.95,0.0853,-0.0043,-6.218,-64.9496,1.4568,-0.6317,-0.6317,0.0409,0,0,-0.0026,-0.001
0.2,0.0945,1.957,0.0851,-0.0043,-6.2164,-64.9484,1.4567,-0.6329,-0.6329,0.0408,0,0,-0.0026,-0.001
0.2,0,1.9629,0.0847,-0.0043,-6.2199,-64.9434,1.4563,-0.6287,-0.6287,0.0404,0,0,-0.0026,-0.001
0.2,0,1.9679,0.085,-0.0043,-6.2144,-64.9519,1.4566,-0.6355,-0.6355,0.0407,0,0,-0.0026,-0.001
0.2,0.0599,1.9722,0.0849,-0.0043,-6.2136,-64.947,1.4564,-0.6356,-0.6356,0.0405,0,0,-0.0026,-0.001
0.2,0.1012,1.9758,0.0851,-0.0043,-6.2189,-64.925,1.4543,-0.627,-0.627,0.0384,0,0,-0.0026,-0.001
0.2,0,1.9789,0.0843,-0.0043,-6.2136,-64.9446,1.457,-0.6352,-0.6352,0.0411,0,0,-0.0026,-0.001
0.2,0.2229,1.9815,0.0848,-0.0043,-6.2117,-64.9552,1.4563,-0.6387,-0.6387,0.0404,0,0,-0.0026,-0.001
0.2,0.1984,1.9837,0.085,-0.0043,-6.2159,-64.931,1.4545,-0.6308,-0.6308,0.0386,0,0,-0.0026,-0.001
0.2,0.1088,1.9856,0.0843,-0.0043,-6.2099,-64.9491,1.4572,-0.6395,-0.6395,0.0413,0,0,-0.0026,-0.001
0.2,0.2436,1.9872,0.085,-0.0043,-6.2167,-64.9326,1.4541,-0.6302,-0.6302,0.0382,0,0,-0.0026,-0.001
0.2,0.1855,1.9886,0.084,-0.0043,-6.215,-64.9412,1.4564,-0.6333,-0.6333,0.0405,0,0,-0.0026,-0.001
0.2,0.172,1.9898,0.0841,-0.0043,-6.2153,-64.9492,1.4563,-0.6342,-0.6342,0.0404,0,0,-0.0026,-0.001
0.2,0.085,1.9908,0.0844,-0.0043,-6.2197,-64.9295,1.4544,-0.6269,-0.6269,0.0385,0,0,-0.0026,-0.001
0.2,0.0803,1.9916,0.0839,-0.0043,-6.2151,-64.9565,1.4568,-0.6355,-0.6355,0.0409,0,0,-0.0026,-0.001
0.2,0.1985,1.9923,0.0847,-0.0043,-6.2156,-64.9333,1.4545,-0.6314,-0.6314,0.0386,0,0,-0.0026,-0.001
0.2,0.2702,1.9929,0.0838,-0.0043,-6.2131,-64.9511,1.4571,-0.6366,-0.6366,0.0412,0,0,-0.0026,-0.001
0.2,0.2306,1.9934,0.0847,-0.0043,-6.2185,-64.9328,1.454,-0.6285,-0.6285,0.0381,0,0,-0.0026,-0.001
0.2,0.1769,1.9939,0.0838,-0.0043,-6.2128,-64.9498,1.4571,-0.6368,-0.6368,0.0412,0,0,-0.0026,-0.001
0.2,0.1846,1.9943,0.0847,-0.0043,-6.2175,-64.9299,1.4541,-0.6291,-0.6291,0.0382,0,0,-0.0026,-0.001
0.2,0.1728,1.9946,0.084,-0.0043,-6.213,-64.9441,1.4565,-0.6357,-0.6357,0.0406,0,0,-0.0026,-0.001
0.2,0.2002,1.9948,0.0841,-0.0043,-6.2117,-64.9467,1.4564,-0.6373,-0.6373,0.0405,0,0,-0.0026,-0.001
0.2,0.1448,1.9951,0.0844,-0.0043,-6.2177,-64.9263,1.4544,-0.6283,-0.6283,0.0385,0,0,-0.0026,-0.001
0.2,0,1.9953,0.0837,-0.0043,-6.2141,-64.9513,1.4569,-0.6357,-0.6357,0.041,0,0,-0.0026,-0.001
0.2,0.2094,1.9954,0.0845,-0.0043,-6.2193,-64.931,1.4541,-0.6275,-0.6275,0.0382,0,0,-0.0026,-0.001
0.2,0.2503,1.9956,0.0836,-0.0043,-6.2133,-64.9468,1.4571,-0.6358,-0.6358,0.0412,0,0,-0.0026,-0.001
0.2,0.205,1.9957,0.0846,-0.0043,-6.2165,-64.9316,1.4542,-0.6303,-0.6303,0.0383,0,0,-0.0026,-0.001
0.2,0.1626,1.9958,0.0835,-0.0043,-6.2155,-64.9469,1.457,-0.6336,-0.6336,0.0411,0,0,-0.0026,-0.001
0.2,0.1514,1.9959,0.0845,-0.0043,-6.2179,-64.9295,1.4542,-0.6286,-0.6286,0.0383,0,0,-0.0026,-0.001
0.2,0.1509,1.996,0.0836,-0.0043,-6.215,-64.9389,1.4566,-0.633,-0.633,0.0407,0,0,-0.0026,-0.001
0.2,0.1724,1.996,0.0841,-0.0043,-6.2122,-64.9482,1.4563,-0.6371,-0.6371,0.0404,0,0,-0.0026,-0.001
0.2,0.0943,1.9961,0.0844,-0.0043,-6.2184,-64.9291,1.4542,-0.628,-0.628,0.0384,0,0,-0.0026,-0.001
0.2,0.0975,1.9961,0.0838,-0.0043,-6.2124,-64.9577,1.4571,-0.6384,-0.6384,0.0412,0,0,-0.0026,-0.001
0.2,0.1966,1.9962,0.0846,-0.0043,-6.2159,-64.9365,1.4544,-0.6317,-0.6317,0.0385,0,0,-0.0026,-0.001
0.2,0.2884,1.9962,0.0838,-0.0043,-6.2119,-64.9478,1.4569,-0.6374,-0.6374,0.041,0,0,-0.0026,-0.001
0.2,0.2118,1.9962,0.0846,-0.0043,-6.2153,-64.9334,1.4544,-0.6318,-0.6318,0.0385,0,0,-0.0026,-0.001
0.2,0.1148,1.9962,0.0838,-0.0043,-6.2143,-64.9482,1.4566,-0.635,-0.635,0.0407,0,0,-0.0026,-0.001
0.2,0.1441,1.9963,0.0843,-0.0043,-6.2104,-64.9552,1.4563,-0.64,-0.64,0.0404,0,0,-0.0026,-0.001
0.2,0.1462,1.9963,0.0845,-0.0043,-6.2155,-64.9355,1.4547,-0.6319,-0.6319,0.0388,0,0,-0.0026,-0.001
0.2,0.0816,1.9963,0.084,-0.0043,-6.2112,-64.9598,1.4569,-0.6399,-0.6399,0.041,0,0,-0.0026,-0.001
0.2,0.201,1.9963,0.0846,-0.0043,-6.2171,-64.9413,1.4543,-0.6312,-0.6312,0.0384,0,0,-0.0026,-0.001
0.2,0.244,1.9963,0.084,-0.0043,-6.211,-64.9536,1.4568,-0.6392,-0.6392,0.0409,0,0,-0.0026,-0.001
0.2,0.1892,1.9963,0.0844,-0.0043,-6.2195,-64.9411,1.4543,-0.6288,-0.6288,0.0384,0,0,-0.0026,-0.001
