u_a,v_real,v_ref,u_delta,delta_d,px,py,theta1,cte,cte_real,epsi,vx,vy,kappa,beta,steer
-0.2,2.1697,2,-0.1426,-0.1177,26.1096,-5.5128,0,0.3397,0.3397,0.0211,0,0,-0.0712,-0.0285,-0.0941
-0.2,2.1921,2,-0.1498,-0.1166,26.3251,-5.561,0,0.3371,0.3371,0.0779,0,0,-0.0706,-0.0282,-0.1022
-0.1495,2.0975,2,-0.1582,-0.1166,26.5376,-5.6144,0,0.3347,0.3347,0.0589,0,0,-0.0706,-0.0282,-0.1092
-0.2,2.1957,2,-0.1666,-0.131,26.7424,-5.6696,0,0.3286,0.3286,-0.0119,0,0,-0.0794,-0.0317,-0.1141
-0.2,2.181,2,-0.175,-0.131,26.9598,-5.7346,0,0.3053,0.3053,-0.0305,0,0,-0.0794,-0.0317,-0.1199
-0.2,2.1107,2,-0.1834,-0.131,27.1746,-5.7991,0,0.2818,0.2818,-0.0518,0,0,-0.0794,-0.0317,-0.1319
-0.2,2.2585,2,-0.1918,-0.1398,27.3927,-5.8668,0,0.2616,0.2616,0.0072,0,0,-0.0847,-0.0339,-0.1398
-0.2,2.231,2,-0.2002,-0.1398,27.5932,-5.9479,0,0.2352,0.2352,-0.0193,0,0,-0.0847,-0.0339,-0.1463
-0.2,2.2743,2,-0.1918,-0.1398,27.7858,-6.024,0,0.2116,0.2116,-0.0439,0,0,-0.0847,-0.0339,-0.153
-0.1983,2.1604,2,-0.2002,-0.1668,28.0014,-6.1122,0,0.1812,0.1812,-0.0809,0,0,-0.1014,-0.0406,-0.1602
-0.1196,2.0662,2,-0.1918,-0.1668,28.1907,-6.2085,0,0.1356,0.1356,-0.1091,0,0,-0.1014,-0.0406,-0.1677
-0.2,2.322,2,-0.1834,-0.1527,28.3801,-6.3098,0,0.0887,0.0887,-0.0467,0,0,-0.0927,-0.0371,-0.1741
-0.1718,2.1266,2,-0.175,-0.1527,28.5686,-6.4107,0,0.0581,0.0581,-0.0713,0,0,-0.0927,-0.0371,-0.1682
-0.1747,2.1476,2,-0.1666,-0.1527,28.7564,-6.5446,0,-0.0047,-0.0047,-0.0995,0,0,-0.0927,-0.0371,-0.1739
-0.1741,2.1358,2,-0.1636,-0.158,28.9139,-6.6391,0,-0.0273,-0.0273,-0.0389,0,0,-0.096,-0.0384,-0.1679
-0.2,2.3158,2,-0.1552,-0.158,29.086,-6.7536,0,-0.061,-0.061,-0.0636,0,0,-0.096,-0.0384,-0.1589
-0.0002,1.8332,2,-0.153,-0.1642,29.245,-6.8954,0,-0.119,-0.119,-0.0418,0,0,-0.0998,-0.0399,-0.1521
-0.057,2.0657,2,-0.1446,-0.1642,29.4156,-7.0198,0,-0.1536,-0.1536,-0.0638,0,0,-0.0998,-0.0399,-0.1455
-0.1458,2.1368,2,-0.1362,-0.1642,29.5657,-7.1332,0,-0.1879,-0.1879,-0.0854,0,0,-0.0998,-0.0399,-0.1417
-0.1481,2.1068,2,-0.1278,-0.1547,29.7337,-7.277,0,-0.2399,-0.2399,-0.1078,0,0,-0.094,-0.0376,-0.1351
0.052,1.8793,2,-0.1194,-0.1547,29.8776,-7.4059,0,-0.2878,-0.2878,-0.1247,0,0,-0.094,-0.0376,-0.1327
-0.148,2.207,2,-0.111,-0.1547,30.0299,-7.5396,0,-0.3424,-0.3424,-0.1409,0,0,-0.094,-0.0376,-0.1195
0.0365,1.9312,2,-0.1194,-0.208,30.1905,-7.6671,0,-0.3668,-0.3668,-0.0803,0,0,-0.1271,-0.0508,-0.1125
-0.0035,2.0195,2,-0.1111,-0.208,30.3422,-7.8116,0,-0.4128,-0.4128,-0.0955,0,0,-0.1271,-0.0508,-0.1048
-0.0367,2.0389,2,-0.1166,-0.2219,30.4819,-7.9457,0,-0.4553,-0.4553,-0.1171,0,0,-0.1359,-0.0543,-0.0961
-0.0941,2.0886,2,-0.1082,-0.2219,30.6371,-8.0877,0,-0.4995,-0.4995,-0.132,0,0,-0.1359,-0.0543,-0.0899
0.0564,1.9269,2,-0.0998,-0.2219,30.7964,-8.2342,0,-0.5421,-0.5421,-0.1446,0,0,-0.1359,-0.0543,-0.0963
-0.0845,2.0939,2,-0.0914,-0.1932,30.9509,-8.3713,0,-0.5728,-0.5728,-0.0475,0,0,-0.1179,-0.0471,-0.0902
-0.072,2.0516,2,-0.083,-0.1932,31.1528,-8.5324,0,-0.5814,-0.5814,-0.0693,0,0,-0.1179,-0.0471,-0.0937
-0.0698,2.0516,2,-0.0746,-0.1932,31.1897,-8.6115,0,-0.6242,-0.6242,-0.0825,0,0,-0.1179,-0.0471,-0.0868
-0.2,2.5586,2,-0.0662,-0.1864,31.3752,-8.8046,0,-0.6542,-0.6542,-0.0177,0,0,-0.1136,-0.0454,-0.0788
0,0.8958,2,-0.0597,-0.1864,31.5248,-8.9315,0,-0.649,-0.649,-0.0226,0,0,-0.1136,-0.0454,-0.0714
-0.2,2.6552,2,-0.0562,-0.1746,31.6639,-9.087,0,-0.6752,-0.6752,0.0259,0,0,-0.1063,-0.0425,-0.0641
-0.0002,1.9443,2,-0.0632,-0.1746,31.8087,-9.2472,0,-0.6896,-0.6896,0.0178,0,0,-0.1063,-0.0425,-0.0562
-0.0646,2.0732,2,-0.0581,-0.1746,31.9506,-9.3908,0,-0.6923,-0.6923,0.007,0,0,-0.1063,-0.0425,-0.0485
-0.1482,2.1463,2,-0.0557,-0.1638,32.0945,-9.5376,0,-0.6851,-0.6851,0.111,0,0,-0.0995,-0.0398,-0.0424
-0.0466,2.0031,2,-0.0641,-0.1638,32.2297,-9.7011,0,-0.6847,-0.6847,0.1005,0,0,-0.0995,-0.0398,-0.0387
-0.0476,2.0392,2,-0.0725,-0.1638,32.3572,-9.834,0,-0.6689,-0.6689,0.0911,0,0,-0.0995,-0.0398,-0.0442
-0.108,2.1097,2,-0.0641,-0.1455,32.5307,-10.0419,0,-0.6517,-0.6517,0.134,0,0,-0.0883,-0.0353,-0.0405
0.092,1.8272,2,-0.0725,-0.1455,32.5786,-10.1074,0,-0.6551,-0.6551,0.1278,0,0,-0.0883,-0.0353,-0.0381
-0.1079,2.6912,2,-0.0809,-0.18,32.7465,-10.3113,0,-0.6265,-0.6265,0.0909,0,0,-0.1097,-0.0438,-0.0439
0.0921,0.8094,2,-0.0893,-0.18,32.862,-10.4715,0,-0.6487,-0.6487,0.0865,0,0,-0.1097,-0.0438,-0.0507
-0.1079,2.6194,2,-0.0976,-0.18,32.9998,-10.6416,0,-0.6273,-0.6273,0.0747,0,0,-0.1097,-0.0438,-0.0497
0.0177,1.9628,2,-0.0892,-0.1087,33.1158,-10.8045,0,-0.6172,-0.6172,0.2899,0,0,-0.0657,-0.0263,-0.0507
-0.149,2.1732,2,-0.0976,-0.1087,33.2407,-10.9674,0,-0.566,-0.566,0.2761,0,0,-0.0657,-0.0263,-0.0578
-0.0344,1.9894,2,-0.106,-0.1138,33.3545,-11.133,0,-0.5369,-0.5369,0.2928,0,0,-0.0688,-0.0275,-0.0653
-0.0396,2.0397,2,-0.1144,-0.1138,33.4654,-11.2824,0,-0.4921,-0.4921,0.2794,0,0,-0.0688,-0.0275,-0.0734
-0.0146,1.9986,2,-0.1228,-0.1138,33.5839,-11.4363,0,-0.4444,-0.4444,0.2676,0,0,-0.0688,-0.0275,-0.0701
0.1404,1.8479,2,-0.1312,-0.1138,33.7081,-11.5773,0,-0.3897,-0.3897,0.2534,0,0,-0.0688,-0.0275,-0.0741
0.1063,1.9285,2,-0.1396,-0.115,33.8149,-11.7345,0,-0.3467,-0.3467,0.2652,0,0,-0.0696,-0.0278,-0.0786
0.1584,1.8598,2,-0.148,-0.115,33.9217,-11.8837,0,-0.3055,-0.3055,0.2453,0,0,-0.0696,-0.0278,-0.0888
0.1451,1.8884,2,-0.1564,-0.115,34.0323,-12.0475,0,-0.2639,-0.2639,0.2232,0,0,-0.0696,-0.0278,-0.0961
0.1967,1.8216,2,-0.1532,-0.1033,34.1292,-12.2212,0,-0.2336,-0.2336,0.2503,0,0,-0.0625,-0.025,-0.1045
0.0932,1.9643,2,-0.1616,-0.1033,34.2229,-12.3497,0,-0.1858,-0.1858,0.2248,0,0,-0.0625,-0.025,-0.1101
0.0453,1.982,2,-0.17,-0.1033,34.2995,-12.5289,0,-0.1728,-0.1728,0.2034,0,0,-0.0625,-0.025,-0.1202
0.2,1.574,2,-0.1784,-0.1045,34.3747,-12.6782,0,-0.1575,-0.1575,0.2141,0,0,-0.0632,-0.0253,-0.1322
0.1039,1.9485,2,-0.1868,-0.1045,34.4664,-12.8476,0,-0.1151,-0.1151,0.1846,0,0,-0.0632,-0.0253,-0.1319
0.2,1.6667,2,-0.1952,-0.1045,34.5503,-13.0024,0,-0.0884,-0.0884,0.1611,0,0,-0.0632,-0.0253,-0.137
0.1372,1.9147,2,-0.1868,-0.0663,34.6287,-13.1747,0,-0.06,-0.06,0.2112,0,0,-0.04,-0.016,-0.1436
0.2,1.7482,2,-0.1951,-0.0663,34.7057,-13.3406,0,-0.0279,-0.0279,0.1834,0,0,-0.04,-0.016,-0.1481
0.1628,1.8848,2,-0.2035,-0.0663,34.7785,-13.5125,0,0.0047,0.0047,0.154,0,0,-0.04,-0.016,-0.1543
0.1999,1.8166,2,-0.2119,-0.0735,34.8293,-13.7074,0,0.0084,0.0084,0.1377,0,0,-0.0444,-0.0177,-0.1642
0.1867,1.856,2,-0.2036,-0.0735,34.8677,-13.8871,0,0.0052,0.0052,0.1105,0,0,-0.0444,-0.0177,-0.1605
