u_a,v_real,v_ref,u_delta,delta_d,px,py,theta1,cte,cte_real,epsi,vx,vy,kappa,beta,steer
0.2000,0.7289,1.2201,-0.0036,0.0007,35.5529,-7.5097,0.0000,0.0535,0.0535,-0.0573,0.0000,0.0000,0.0004,0.0002,-0.0301
0.2000,0.8163,1.2401,0.0047,0.0007,35.6361,-7.5285,0.0000,0.0527,0.0527,-0.0582,0.0000,0.0000,0.0004,0.0002,-0.0249
0.2000,0.7705,1.2601,0.0131,0.0007,35.7165,-7.5490,0.0000,0.0535,0.0535,-0.0579,0.0000,0.0000,0.0004,0.0002,-0.0193
0.2000,0.8458,1.2801,0.0215,0.0007,35.8022,-7.5635,0.0000,0.0602,0.0602,-0.0523,0.0000,0.0000,0.0004,0.0002,-0.0101
0.2000,0.8216,1.3001,0.0299,0.0007,35.8784,-7.5795,0.0000,0.0631,0.0631,-0.0527,0.0000,0.0000,0.0004,0.0002,-0.0008
0.2000,0.8651,1.3201,0.0383,0.0007,35.9632,-7.6038,0.0000,0.0592,0.0592,-0.0514,0.0000,0.0000,0.0004,0.0002,0.0070
0.2000,0.7708,1.3401,0.0334,0.0007,36.0593,-7.6248,0.0000,0.0676,0.0676,-0.0430,0.0000,0.0000,0.0004,0.0002,0.0144
0.2000,0.8739,1.3601,0.0250,-0.0160,36.1465,-7.6416,0.0000,0.0695,0.0695,-0.0479,0.0000,0.0000,-0.0096,-0.0038,0.0217
0.1999,0.9793,1.3801,0.0166,-0.0160,36.2443,-7.6673,0.0000,0.0691,0.0691,-0.0383,0.0000,0.0000,-0.0096,-0.0038,0.0293
0.2000,0.8794,1.4001,0.0102,-0.0160,36.3401,-7.6896,0.0000,0.0720,0.0720,-0.0387,0.0000,0.0000,-0.0096,-0.0038,0.0362
0.2000,1.0039,1.4201,0.0035,-0.0160,36.4479,-7.7175,0.0000,0.0702,0.0702,-0.0340,0.0000,0.0000,-0.0096,-0.0038,0.0323
0.2000,0.9758,1.4401,0.0019,-0.0160,36.5472,-7.7326,0.0000,0.0780,0.0780,-0.0387,0.0000,0.0000,-0.0096,-0.0038,0.0244
0.2000,1.1048,1.4601,-0.0065,-0.0250,36.6474,-7.7586,0.0000,0.0735,0.0735,-0.0308,0.0000,0.0000,-0.0151,-0.0060,0.0177
0.2000,0.9941,1.4801,-0.0149,-0.0250,36.7516,-7.7778,0.0000,0.0843,0.0843,-0.0285,0.0000,0.0000,-0.0151,-0.0060,0.0110
0.2000,1.0264,1.5001,-0.0187,-0.0250,36.8617,-7.8024,0.0000,0.0869,0.0869,-0.0303,0.0000,0.0000,-0.0151,-0.0060,0.0048
0.2000,1.0533,1.5201,-0.0204,-0.0250,36.9606,-7.8164,0.0000,0.0957,0.0957,-0.0335,0.0000,0.0000,-0.0151,-0.0060,0.0035
0.2000,1.1186,1.5401,-0.0223,-0.0250,37.0739,-7.8391,0.0000,0.1012,0.1012,-0.0335,0.0000,0.0000,-0.0151,-0.0060,-0.0033
0.2000,0.9881,1.5601,-0.0210,-0.0250,37.1851,-7.8651,0.0000,0.1044,0.1044,-0.0374,0.0000,0.0000,-0.0151,-0.0060,-0.0120
0.2000,1.1470,1.5801,-0.0153,-0.0250,37.2916,-7.8834,0.0000,0.1063,0.1063,-0.0452,0.0000,0.0000,-0.0151,-0.0060,-0.0156
0.2000,1.1313,1.6001,-0.0237,-0.0261,37.3944,-7.9034,0.0000,0.1129,0.1129,-0.0304,0.0000,0.0000,-0.0157,-0.0063,-0.0173
0.2000,1.0687,1.6201,-0.0280,-0.0261,37.5034,-7.9249,0.0000,0.1208,0.1208,-0.0322,0.0000,0.0000,-0.0157,-0.0063,-0.0185
0.1999,1.0376,1.6381,-0.0299,-0.0261,37.6116,-7.9489,0.0000,0.1260,0.1260,-0.0333,0.0000,0.0000,-0.0157,-0.0063,-0.0174
0.1999,1.1007,1.6543,-0.0312,-0.0261,37.7259,-7.9772,0.0000,0.1276,0.1276,-0.0334,0.0000,0.0000,-0.0157,-0.0063,-0.0126
0.1999,1.0979,1.6688,-0.0293,-0.0261,37.8496,-8.0176,0.0000,0.1209,0.1209,-0.0353,0.0000,0.0000,-0.0157,-0.0063,-0.0204
0.2000,1.1673,1.6820,-0.0214,-0.0261,37.9653,-8.0585,0.0000,0.1072,0.1072,-0.0427,0.0000,0.0000,-0.0157,-0.0063,-0.0245
0.0173,1.2898,1.6568,-0.0276,-0.0240,38.0878,-8.0944,0.0000,0.1040,0.1040,-0.0267,0.0000,0.0000,-0.0144,-0.0058,-0.0261
0.2005,1.2180,1.6700,-0.0360,-0.0240,38.2190,-8.1215,0.0000,0.1144,0.1144,-0.0293,0.0000,0.0000,-0.0144,-0.0058,-0.0276
0.2000,1.2654,1.6639,-0.0380,-0.0240,38.3468,-8.1500,0.0000,0.1209,0.1209,-0.0321,0.0000,0.0000,-0.0144,-0.0058,-0.0252
-0.2000,1.3274,1.6239,-0.0464,-0.0240,38.4791,-8.1678,0.0000,0.1421,0.1421,-0.0286,0.0000,0.0000,-0.0144,-0.0058,-0.0183
0.1437,1.2969,1.5983,-0.0516,-0.0208,38.5915,-8.1941,0.0000,0.1448,0.1448,-0.0390,0.0000,0.0000,-0.0125,-0.0050,-0.0240
-0.2000,1.3242,1.5583,-0.0432,-0.0208,38.7100,-8.2305,0.0000,0.1381,0.1381,-0.0476,0.0000,0.0000,-0.0125,-0.0050,-0.0312
0.2000,1.1434,1.5783,-0.0353,-0.0208,38.8297,-8.2730,0.0000,0.1317,0.1317,-0.0523,0.0000,0.0000,-0.0125,-0.0050,-0.0336
0.2000,1.2285,1.5973,-0.0269,-0.0208,38.9595,-8.3113,0.0000,0.1263,0.1263,-0.0602,0.0000,0.0000,-0.0125,-0.0050,-0.0452
0.2000,1.2606,1.6013,-0.0185,-0.0208,39.0762,-8.3441,0.0000,0.1214,0.1214,-0.0701,0.0000,0.0000,-0.0125,-0.0050,-0.0514
-0.2000,1.3411,1.5613,-0.0101,-0.0208,39.2051,-8.3831,0.0000,0.1161,0.1161,-0.0707,0.0000,0.0000,-0.0125,-0.0050,-0.0386
0.2000,1.1997,1.5813,-0.0096,-0.0287,39.3321,-8.4276,0.0000,0.1116,0.1116,-0.1058,0.0000,0.0000,-0.0173,-0.0069,-0.0313
-0.2000,1.3346,1.5413,-0.0012,-0.0287,39.4578,-8.4716,0.0000,0.0927,0.0927,-0.1056,0.0000,0.0000,-0.0173,-0.0069,-0.0235
-0.2000,1.3343,1.5013,0.0072,-0.0287,39.5771,-8.5086,0.0000,0.0863,0.0863,-0.1041,0.0000,0.0000,-0.0173,-0.0069,-0.0154
-0.2000,1.3205,1.4635,0.0156,-0.0287,39.6972,-8.5441,0.0000,0.0824,0.0824,-0.1022,0.0000,0.0000,-0.0173,-0.0069,-0.0083
0.2001,1.2377,1.4835,0.0240,-0.0287,39.8241,-8.5781,0.0000,0.0845,0.0845,-0.1024,0.0000,0.0000,-0.0173,-0.0069,-0.0073
0.2000,1.2421,1.5035,0.0324,-0.0287,39.9418,-8.6160,0.0000,0.0779,0.0779,-0.0988,0.0000,0.0000,-0.0173,-0.0069,0.0004
0.0173,1.3019,1.4853,0.0240,-0.0552,40.0616,-8.6510,0.0000,0.0789,0.0789,-0.0505,0.0000,0.0000,-0.0333,-0.0133,0.0081
0.2000,1.2264,1.5053,0.0156,-0.0552,40.1876,-8.6858,0.0000,0.0856,0.0856,-0.0463,0.0000,0.0000,-0.0333,-0.0133,0.0155
0.2000,1.2381,1.5253,0.0072,-0.0552,40.3048,-8.7188,0.0000,0.0902,0.0902,-0.0406,0.0000,0.0000,-0.0333,-0.0133,0.0235
0.0490,1.2962,1.5101,-0.0012,-0.0552,40.4223,-8.7499,0.0000,0.0954,0.0954,-0.0354,0.0000,0.0000,-0.0333,-0.0133,0.0307
0.2001,1.2082,1.5301,-0.0096,-0.0552,40.5362,-8.7726,0.0000,0.1109,0.1109,-0.0326,0.0000,0.0000,-0.0333,-0.0133,0.0244
0.2000,1.2053,1.5501,-0.0180,-0.0552,40.6417,-8.8045,0.0000,0.1084,0.1084,-0.0380,0.0000,0.0000,-0.0333,-0.0133,0.0170
0.2000,1.1563,1.5701,-0.0154,-0.0441,40.7534,-8.8414,0.0000,0.1083,0.1083,-0.0004,0.0000,0.0000,-0.0266,-0.0106,0.0097
0.2000,1.0921,1.5901,-0.0237,-0.0441,40.8645,-8.8748,0.0000,0.1119,0.1119,-0.0044,0.0000,0.0000,-0.0266,-0.0106,0.0020
0.2000,1.1666,1.6101,-0.0320,-0.0441,40.9637,-8.9008,0.0000,0.1205,0.1205,-0.0044,0.0000,0.0000,-0.0266,-0.0106,-0.0065
0.2000,1.1501,1.6291,-0.0404,-0.0441,41.0664,-8.9269,0.0000,0.1259,0.1259,-0.0120,0.0000,0.0000,-0.0266,-0.0106,-0.0141
0.2000,1.0180,1.6462,-0.0488,-0.0441,41.1525,-8.9540,0.0000,0.1295,0.1295,-0.0108,0.0000,0.0000,-0.0266,-0.0106,-0.0125
0.2000,1.0488,1.6616,-0.0572,-0.0441,41.2623,-8.9819,0.0000,0.1357,0.1357,-0.0182,0.0000,0.0000,-0.0266,-0.0106,-0.0187
0.2000,0.8951,1.6754,-0.0656,-0.0441,41.3740,-9.0114,0.0000,0.1436,0.1436,-0.0234,0.0000,0.0000,-0.0266,-0.0106,-0.0266
0.2000,1.1208,1.6879,-0.0572,-0.0323,41.4960,-9.0427,0.0000,0.1443,0.1443,-0.0576,0.0000,0.0000,-0.0195,-0.0078,-0.0343
0.2000,1.1436,1.6991,-0.0489,-0.0323,41.6125,-9.0767,0.0000,0.1429,0.1429,-0.0662,0.0000,0.0000,-0.0195,-0.0078,-0.0449
0.2000,1.2460,1.7001,-0.0405,-0.0323,41.7264,-9.1223,0.0000,0.1286,0.1286,-0.0731,0.0000,0.0000,-0.0195,-0.0078,-0.0545
0.1999,1.2022,1.7101,-0.0321,-0.0323,41.8516,-9.1642,0.0000,0.1237,0.1237,-0.0818,0.0000,0.0000,-0.0195,-0.0078,-0.0622
0.2000,1.2169,1.7182,-0.0237,-0.0323,41.9606,-9.2097,0.0000,0.1102,0.1102,-0.0862,0.0000,0.0000,-0.0195,-0.0078,-0.0588
-0.0904,1.3077,1.6782,-0.0321,-0.0528,42.0866,-9.2593,0.0000,0.1039,0.1039,-0.0369,0.0000,0.0000,-0.0318,-0.0127,-0.0515
-0.0904,1.1718,1.6903,-0.0405,-0.0528,42.2086,-9.3125,0.0000,0.0989,0.0989,-0.0338,0.0000,0.0000,-0.0318,-0.0127,-0.0384
-0.0904,1.3427,1.6503,-0.0489,-0.0528,42.3231,-9.3564,0.0000,0.0948,0.0948,-0.0353,0.0000,0.0000,-0.0318,-0.0127,-0.0304
-0.2000,1.3205,1.6103,-0.0498,-0.0528,42.4429,-9.3943,0.0000,0.1006,0.1006,-0.0359,0.0000,0.0000,-0.0318,-0.0127,-0.0228
0.2002,1.2158,1.6285,-0.0517,-0.0528,42.5684,-9.4316,0.0000,0.1087,0.1087,-0.0412,0.0000,0.0000,-0.0318,-0.0127,-0.0263
0.2000,1.2440,1.6374,-0.0433,-0.0356,42.6937,-9.4673,0.0000,0.1154,0.1154,-0.0531,0.0000,0.0000,-0.0214,-0.0086,-0.0325
0.0474,1.2963,1.6110,-0.0349,-0.0356,42.8133,-9.5216,0.0000,0.1006,0.1006,-0.0624,0.0000,0.0000,-0.0214,-0.0086,-0.0434
0.2000,1.2895,1.5932,-0.0265,-0.0356,42.9333,-9.5685,0.0000,0.0956,0.0956,-0.0685,0.0000,0.0000,-0.0214,-0.0086,-0.0499
0.0905,1.3027,1.5652,-0.0181,-0.0356,43.0426,-9.6249,0.0000,0.0770,0.0770,-0.0743,0.0000,0.0000,-0.0214,-0.0086,-0.0517
0.2000,1.2775,1.5614,-0.0097,-0.0356,43.1633,-9.6724,0.0000,0.0748,0.0748,-0.0735,0.0000,0.0000,-0.0214,-0.0086,-0.0431
0.2000,1.2211,1.5814,-0.0096,-0.0356,43.2820,-9.7154,0.0000,0.0765,0.0765,-0.0734,0.0000,0.0000,-0.0214,-0.0086,-0.0332
0.0823,1.2858,1.5697,-0.0180,-0.0450,43.4015,-9.7643,0.0000,0.0735,0.0735,-0.0470,0.0000,0.0000,-0.0272,-0.0109,-0.0251
0.1999,1.2498,1.5820,-0.0210,-0.0450,43.5270,-9.8089,0.0000,0.0797,0.0797,-0.0452,0.0000,0.0000,-0.0272,-0.0109,-0.0163
0.2000,1.2797,1.5750,-0.0288,-0.0450,43.6461,-9.8580,0.0000,0.0782,0.0782,-0.0435,0.0000,0.0000,-0.0272,-0.0109,-0.0083
-0.2000,1.3205,1.5350,-0.0204,-0.0450,43.7547,-9.9099,0.0000,0.0687,0.0687,-0.0448,0.0000,0.0000,-0.0272,-0.0109,-0.0066
0.2000,1.1940,1.5550,-0.0204,-0.0450,43.8695,-9.9544,0.0000,0.0734,0.0734,-0.0449,0.0000,0.0000,-0.0272,-0.0109,-0.0107
0.2000,1.1940,1.5750,-0.0236,-0.0399,43.9900,-10.0082,0.0000,0.0671,0.0671,-0.0210,0.0000,0.0000,-0.0241,-0.0096,-0.0167
0.2000,1.2210,1.5950,-0.0274,-0.0399,44.1070,-10.0604,0.0000,0.0624,0.0624,-0.0275,0.0000,0.0000,-0.0241,-0.0096,-0.0214
-0.1518,1.3084,1.5610,-0.0274,-0.0399,44.2216,-10.1107,0.0000,0.0597,0.0597,-0.0298,0.0000,0.0000,-0.0241,-0.0096,-0.0203
0.2000,1.2695,1.5632,-0.0284,-0.0399,44.3347,-10.1581,0.0000,0.0609,0.0609,-0.0309,0.0000,0.0000,-0.0241,-0.0096,-0.0177
0.2000,1.2409,1.5799,-0.0287,-0.0399,44.4479,-10.2019,0.0000,0.0652,0.0652,-0.0331,0.0000,0.0000,-0.0241,-0.0096,-0.0191
0.2000,1.2162,1.5999,-0.0227,-0.0399,44.5613,-10.2492,0.0000,0.0654,0.0654,-0.0373,0.0000,0.0000,-0.0241,-0.0096,-0.0226
0.2000,1.2018,1.6199,-0.0143,-0.0337,44.6746,-10.2939,0.0000,0.0681,0.0681,-0.0420,0.0000,0.0000,-0.0203,-0.0081,-0.0236
0.1999,1.2177,1.6368,-0.0095,-0.0337,44.7853,-10.3330,0.0000,0.0743,0.0743,-0.0451,0.0000,0.0000,-0.0203,-0.0081,-0.0246
0.2000,1.2072,1.6531,-0.0016,-0.0337,44.8943,-10.3873,0.0000,0.0661,0.0661,-0.0487,0.0000,0.0000,-0.0203,-0.0081,-0.0259
0.1999,1.1625,1.6678,-0.0020,-0.0337,45.0031,-10.4302,0.0000,0.0709,0.0709,-0.0483,0.0000,0.0000,-0.0203,-0.0081,-0.0220
0.1999,1.2082,1.6809,-0.0020,-0.0337,45.1131,-10.4803,0.0000,0.0681,0.0681,-0.0468,0.0000,0.0000,-0.0203,-0.0081,-0.0158
0.1999,1.1591,1.6928,-0.0041,-0.0337,45.2258,-10.5311,0.0000,0.0680,0.0680,-0.0445,0.0000,0.0000,-0.0203,-0.0081,-0.0082
0.2000,1.1977,1.7035,-0.0125,-0.0431,45.3401,-10.5776,0.0000,0.0722,0.0722,-0.0241,0.0000,0.0000,-0.0260,-0.0104,-0.0030
0.2000,1.2261,1.7105,-0.0209,-0.0431,45.4499,-10.6209,0.0000,0.0778,0.0778,-0.0242,0.0000,0.0000,-0.0260,-0.0104,0.0003
0.1999,1.2228,1.7175,-0.0293,-0.0431,45.5696,-10.6737,0.0000,0.0797,0.0797,-0.0241,0.0000,0.0000,-0.0260,-0.0104,0.0005
0.2000,1.1699,1.7258,-0.0377,-0.0431,45.6909,-10.7243,0.0000,0.0837,0.0837,-0.0263,0.0000,0.0000,-0.0260,-0.0104,-0.0014
-0.0424,1.2971,1.6898,-0.0461,-0.0431,45.8050,-10.7823,0.0000,0.0745,0.0745,-0.0307,0.0000,0.0000,-0.0260,-0.0104,-0.0064
0.2000,1.3030,1.6734,-0.0535,-0.0421,45.9202,-10.8284,0.0000,0.0810,0.0810,0.0082,0.0000,0.0000,-0.0254,-0.0102,-0.0141
0.2000,1.2693,1.6779,-0.0535,-0.0421,46.0391,-10.8773,0.0000,0.0889,0.0889,0.0024,0.0000,0.0000,-0.0254,-0.0102,-0.0221
0.1999,1.2292,1.6901,-0.0619,-0.0421,46.1569,-10.9288,0.0000,0.0930,0.0930,-0.0050,0.0000,0.0000,-0.0254,-0.0102,-0.0300
0.2000,1.2730,1.6913,-0.0636,-0.0421,46.2766,-10.9854,0.0000,0.0930,0.0930,-0.0139,0.0000,0.0000,-0.0254,-0.0102,-0.0388
0.2000,1.2743,1.6918,-0.0580,-0.0421,46.3944,-11.0512,0.0000,0.0837,0.0837,-0.0234,0.0000,0.0000,-0.0254,-0.0102,-0.0508
0.1589,1.3121,1.6682,-0.0508,-0.0265,46.5053,-11.1187,0.0000,0.0696,0.0696,-0.0215,0.0000,0.0000,-0.0160,-0.0064,-0.0536
-0.2000,1.3382,1.6282,-0.0424,-0.0265,46.6243,-11.1762,0.0000,0.0697,0.0697,-0.0293,0.0000,0.0000,-0.0160,-0.0064,-0.0584
0.2000,1.2902,1.6266,-0.0340,-0.0265,46.7451,-11.2321,0.0000,0.0734,0.0734,-0.0352,0.0000,0.0000,-0.0160,-0.0064,-0.0624
0.2000,1.3095,1.6116,-0.0262,-0.0265,46.8641,-11.2953,0.0000,0.0699,0.0699,-0.0392,0.0000,0.0000,-0.0160,-0.0064,-0.0606
