u_a,v_real,v_ref,u_delta,delta_d,px,py,theta1,cte,cte_real,epsi,vx,vy,kappa,beta,steer
0.2000,0.5251,0.9107,-0.0094,-0.0148,72.4745,144.0584,0.0000,-0.0392,-0.0392,0.0135,0.0000,0.0000,-0.0089,-0.0036,-0.0005
0.2000,0.5340,0.9307,-0.0089,-0.0148,72.5321,144.0643,0.0000,-0.0387,-0.0387,0.0133,0.0000,0.0000,-0.0089,-0.0036,-0.0018
0.2000,0.5149,0.9507,-0.0074,-0.0148,72.5950,144.0693,0.0000,-0.0400,-0.0400,0.0120,0.0000,0.0000,-0.0089,-0.0036,-0.0031
0.2000,0.5739,0.9707,-0.0073,-0.0148,72.6503,144.0769,0.0000,-0.0371,-0.0371,0.0118,0.0000,0.0000,-0.0089,-0.0036,-0.0059
0.2000,0.6260,0.9907,-0.0068,-0.0148,72.7158,144.0830,0.0000,-0.0370,-0.0370,0.0109,0.0000,0.0000,-0.0089,-0.0036,-0.0081
0.2000,0.5536,1.0107,-0.0071,-0.0148,72.7818,144.0912,0.0000,-0.0355,-0.0355,0.0106,0.0000,0.0000,-0.0089,-0.0036,-0.0078
0.2000,0.6514,1.0307,-0.0012,-0.0006,72.8423,144.1005,0.0000,-0.0311,-0.0311,0.0395,0.0000,0.0000,-0.0003,-0.0001,-0.0065
0.2000,0.6593,1.0507,-0.0096,-0.0006,72.9051,144.1064,0.0000,-0.0290,-0.0290,0.0395,0.0000,0.0000,-0.0003,-0.0001,-0.0059
0.2000,0.6070,1.0707,-0.0180,-0.0006,72.9774,144.1142,0.0000,-0.0270,-0.0270,0.0391,0.0000,0.0000,-0.0003,-0.0001,-0.0058
0.2000,0.6258,1.0907,-0.0263,-0.0006,73.0540,144.1239,0.0000,-0.0218,-0.0218,0.0394,0.0000,0.0000,-0.0003,-0.0001,-0.0055
0.2000,0.7209,1.1107,-0.0347,-0.0006,73.1265,144.1314,0.0000,-0.0173,-0.0173,0.0387,0.0000,0.0000,-0.0003,-0.0001,-0.0021
0.2000,0.7653,1.1307,-0.0431,-0.0006,73.2037,144.1393,0.0000,-0.0144,-0.0144,0.0360,0.0000,0.0000,-0.0003,-0.0001,-0.0059
0.2000,0.7224,1.1507,-0.0434,-0.0006,73.2822,144.1493,0.0000,-0.0113,-0.0113,0.0321,0.0000,0.0000,-0.0003,-0.0001,-0.0144
0.2000,0.7697,1.1707,-0.0460,-0.0116,73.3606,144.1529,0.0000,-0.0159,-0.0159,-0.0021,0.0000,0.0000,-0.0070,-0.0028,-0.0218
0.2000,0.7840,1.1907,-0.0376,-0.0116,73.4496,144.1565,0.0000,-0.0225,-0.0225,-0.0078,0.0000,0.0000,-0.0070,-0.0028,-0.0293
