%time,field.header.seq,field.header.stamp,field.header.frame_id,field.GPS_INS_Time,field.GPS_IMU_Time,field.GPS_mSOW.data,field.LLH.x,field.LLH.y,field.LLH.z,field.YPR.x,field.YPR.y,field.YPR.z,field.OriQuat.x,field.OriQuat.y,field.OriQuat.z,field.OriQuat.w,field.Vel_ENU.x,field.Vel_ENU.y,field.Vel_ENU.z,field.Solution_Status.data,field.Pos_STD.x,field.Pos_STD.y,field.Pos_STD.z,field.Heading_STD,field.USW
1778036277808285062,1372,1778036277807793999,F2008915,0.0,0.0,269895785,24.789451709,120.995956519,100.728,256.52,-0.32,-1.42,0.0,0.0,0.0,0.0,-0.01,-0.01,0.0,0,0.0,0.0,0.0,0.0,0
1778036277808372205,1373,1778036277807888228,F2008915,0.0,0.0,269895795,24.789451709,120.995956522,100.728,256.52,-0.32,-1.42,0.0,0.0,0.0,0.0,-0.01,-0.01,0.0,0,0.0,0.0,0.0,0.0,0
1778036277808403316,1374,1778036277807993134,F2008915,0.0,0.0,269895805,24.789451709,120.995956522,100.728,256.52,-0.32,-1.43,0.0,0.0,0.0,0.0,-0.01,-0.01,0.0,0,0.0,0.0,0.0,0.0,0
1778036277846162537,1375,1778036277845559466,F2008915,0.0,0.0,269895815,24.78945171,120.995956523,100.728,256.52,-0.32,-1.42,0.0,0.0,0.0,0.0,-0.01,-0.01,0.0,0,0.0,0.0,0.0,0.0,0
1778036277846178088,1376,1778036277845649820,F2008915,0.0,0.0,269895825,24.78945171,120.995956523,100.728,256.52,-0.32,-1.42,0.0,0.0,0.0,0.0,-0.01,-0.01,0.0,0,0.0,0.0,0.0,0.0,0
1778036277846189609,1377,1778036277845707850,F2008915,0.0,0.0,269895835,24.789451711,120.995956524,100.728,256.52,-0.32,-1.42,0.0,0.0,0.0,0.0,-0.01,-0.01,0.0,0,0.0,0.0,0.0,0.0,0
1778036277846243568,1378,1778036277845764127,F2008915,0.0,0.0,269895845,24.78945171,120.995956527,100.728,256.52,-0.32,-1.42,0.0,0.0,0.0,0.0,-0.01,-0.01,0.0,0,0.0,0.0,0.0,0.0,0
1778036277883792855,1379,1778036277883370267,F2008915,0.0,0.0,269895855,24.789451711,120.995956528,100.727,256.52,-0.32,-1.42,0.0,0.0,0.0,0.0,-0.01,-0.01,0.0,0,0.0,0.0,0.0,0.0,0
1778036277884009845,1380,1778036277883527605,F2008915,0.0,0.0,269895865,24.789451711,120.995956528,100.727,256.52,-0.31,-1.42,0.0,0.0,0.0,0.0,-0.01,0.0,0.0,0,0.0,0.0,0.0,0.0,0
1778036277884041301,1382,1778036277883695818,F2008915,0.0,0.0,269895885,24.789451712,120.99595653,100.727,256.52,-0.32,-1.41,0.0,0.0,0.0,0.0,-0.01,-0.01,0.0,0,0.0,0.0,0.0,0.0,0
1778036277917341527,1383,1778036277916961036,F2008915,0.0,0.0,269895895,24.789451711,120.995956532,100.727,256.52,-0.32,-1.41,0.0,0.0,0.0,0.0,-0.01,0.0,0.0,0,0.0,0.0,0.0,0.0,0
1778036277917350217,1384,1778036277917025577,F2008915,0.0,0.0,269895905,24.789451711,120.995956532,100.727,256.52,-0.32,-1.42,0.0,0.0,0.0,0.0,-0.01,-0.01,0.0,0,0.0,0.0,0.0,0.0,0
1778036277917363806,1385,1778036277917059268,F2008915,0.0,0.0,269895915,24.789451711,120.995956532,100.727,256.52,-0.32,-1.41,0.0,0.0,0.0,0.0,-0.01,-0.01,0.0,0,0.0,0.0,0.0,0.0,0
1778036277955201994,1386,1778036277954723299,F2008915,0.0,0.0,269895925,24.789451711,120.995956532,100.727,256.52,-0.32,-1.41,0.0,0.0,0.0,0.0,-0.01,0.0,0.0,0,0.0,0.0,0.0,0.0,0
1778036277955242963,1387,1778036277954808382,F2008915,0.0,0.0,269895935,24.78945171,120.995956531,100.727,256.52,-0.32,-1.41,0.0,0.0,0.0,0.0,-0.01,-0.01,0.0,0,0.0,0.0,0.0,0.0,0
1778036277955514510,1388,1778036277954871666,F2008915,0.0,0.0,269895945,24.78945171,120.995956531,100.727,256.52,-0.32,-1.41,0.0,0.0,0.0,0.0,-0.01,-0.01,0.0,0,0.0,0.0,0.0,0.0,0
1778036277955628167,1389,1778036277954926548,F2008915,0.0,0.0,269895955,24.789451708,120.995956534,100.727,256.52,-0.32,-1.41,0.0,0.0,0.0,0.0,-0.01,-0.01,0.0,0,0.0,0.0,0.0,0.0,0
1778036277992963498,1390,1778036277992500578,F2008915,0.0,0.0,269895965,24.789451707,120.995956533,100.727,256.52,-0.32,-1.41,0.0,0.0,0.0,0.0,-0.01,-0.01,0.0,0,0.0,0.0,0.0,0.0,0
1778036277993058189,1391,1778036277992597911,F2008915,0.0,0.0,269895975,24.789451707,120.995956533,100.727,256.52,-0.32,-1.41,0.0,0.0,0.0,0.0,-0.01,-0.01,0.0,0,0.0,0.0,0.0,0.0,0
1778036277993083126,1392,1778036277992651616,F2008915,0.0,0.0,269895985,24.789451707,120.995956533,100.727,256.52,-0.32,-1.4,0.0,0.0,0.0,0.0,-0.01,-0.01,0.0,0,0.0,0.0,0.0,0.0,0
1778036277993088703,1393,1778036277992740545,F2008915,0.0,0.0,269895995,24.789451706,120.995956532,100.727,256.52,-0.32,-1.4,0.0,0.0,0.0,0.0,-0.01,-0.01,0.0,0,0.0,0.0,0.0,0.0,0
1778036278026486882,1394,1778036278026107819,F2008915,0.0,0.0,269896005,24.789451705,120.995956531,100.727,256.5,-0.32,-1.41,0.0,0.0,0.0,0.0,-0.01,-0.01,0.0,0,0.0,0.0,0.0,0.0,0
1778036278026510211,1395,1778036278026179725,F2008915,0.0,0.0,269896015,24.789451706,120.995956534,100.727,256.5,-0.32,-1.4,0.0,0.0,0.0,0.0,-0.01,-0.01,0.0,0,0.0,0.0,0.0,0.0,0
1778036278026532288,1396,1778036278026243550,F2008915,0.0,0.0,269896025,24.789451705,120.995956533,100.727,256.5,-0.32,-1.4,0.0,0.0,0.0,0.0,-0.01,-0.01,0.0,0,0.0,0.0,0.0,0.0,0
1778036278064422653,1397,1778036278064006989,F2008915,0.0,0.0,269896035,24.789451703,120.995956532,100.727,256.5,-0.32,-1.41,0.0,0.0,0.0,0.0,-0.01,-0.01,0.0,0,0.0,0.0,0.0,0.0,0
1778036278064440772,1398,1778036278064139107,F2008915,0.0,0.0,269896045,24.789451702,120.99595653,100.727,256.5,-0.32,-1.4,0.0,0.0,0.0,0.0,-0.01,-0.01,0.0,0,0.0,0.0,0.0,0.0,0
1778036278064651080,1399,1778036278064227521,F2008915,0.0,0.0,269896055,24.789451699,120.995956535,100.727,256.5,-0.32,-1.4,0.0,0.0,0.0,0.0,-0.01,-0.01,0.0,0,0.0,0.0,0.0,0.0,0
1778036278064861177,1400,1778036278064309662,F2008915,0.0,0.0,269896065,24.789451698,120.995956534,100.727,256.5,-0.32,-1.4,0.0,0.0,0.0,0.0,-0.01,-0.01,0.0,0,0.0,0.0,0.0,0.0,0
1778036278098131184,1401,1778036278097607278,F2008915,0.0,0.0,269896075,24.789451698,120.995956533,100.727,256.5,-0.32,-1.4,0.0,0.0,0.0,0.0,-0.01,-0.01,0.0,0,0.0,0.0,0.0,0.0,0
1778036278098158173,1402,1778036278097699934,F2008915,0.0,0.0,269896085,24.789451696,120.995956532,100.727,256.5,-0.32,-1.4,0.0,0.0,0.0,0.0,-0.01,-0.01,0.0,0,0.0,0.0,0.0,0.0,0
1778036278098179706,1403,1778036278097755134,F2008915,0.0,0.0,269896095,24.789451694,120.995956534,100.727,256.5,-0.32,-1.4,0.0,0.0,0.0,0.0,-0.01,-0.01,0.0,0,0.0,0.0,0.0,0.0,0
1778036278136179840,1404,1778036278135315476,F2008915,0.0,0.0,269896105,24.789451692,120.995956535,100.727,256.5,-0.32,-1.4,0.0,0.0,0.0,0.0,-0.01,-0.01,0.0,0,0.0,0.0,0.0,0.0,0
1778036278136216011,1405,1778036278135378449,F2008915,0.0,0.0,269896115,24.789451691,120.995956534,100.727,256.5,-0.32,-1.39,0.0,0.0,0.0,0.0,-0.01,-0.01,0.0,0,0.0,0.0,0.0,0.0,0
1778036278136232284,1406,1778036278135429709,F2008915,0.0,0.0,269896125,24.78945169,120.995956532,100.727,256.5,-0.32,-1.4,0.0,0.0,0.0,0.0,-0.01,-0.01,0.0,0,0.0,0.0,0.0,0.0,0
1778036278136558460,1407,1778036278135586659,F2008915,0.0,0.0,269896135,24.789451688,120.995956531,100.727,256.5,-0.32,-1.4,0.0,0.0,0.0,0.0,-0.01,-0.01,0.0,0,0.0,0.0,0.0,0.0,0
1778036278173908773,1408,1778036278173135226,F2008915,0.0,0.0,269896145,24.789451689,120.995956532,100.727,256.5,-0.32,-1.39,0.0,0.0,0.0,0.0,-0.01,-0.01,0.0,0,0.0,0.0,0.0,0.0,0
1778036278173924075,1411,1778036278173428162,F2008915,0.0,0.0,269896175,24.789451688,120.995956534,100.728,256.5,-0.32,-1.39,0.0,0.0,0.0,0.0,-0.01,-0.01,0.0,0,0.0,0.0,0.0,0.0,0
1778036278206873679,1412,1778036278206701190,F2008915,0.0,0.0,269896185,24.789451687,120.995956534,100.728,256.5,-0.32,-1.39,0.0,0.0,0.0,0.0,-0.01,-0.01,0.0,0,0.0,0.0,0.0,0.0,0
1778036278206879755,1413,1778036278206733266,F2008915,0.0,0.0,269896195,24.789451685,120.995956535,100.728,256.5,-0.32,-1.4,0.0,0.0,0.0,0.0,-0.01,-0.01,0.0,0,0.0,0.0,0.0,0.0,0
1778036278206882920,1414,1778036278206759494,F2008915,0.0,0.0,269896205,24.789451685,120.995956535,100.728,256.5,-0.32,-1.39,0.0,0.0,0.0,0.0,-0.01,-0.01,0.0,0,0.0,0.0,0.0,0.0,0
1778036278245014461,1415,1778036278244508278,F2008915,0.0,0.0,269896215,24.789451684,120.995956534,100.728,256.5,-0.32,-1.39,0.0,0.0,0.0,0.0,-0.01,-0.01,0.0,0,0.0,0.0,0.0,0.0,0
1778036278245038921,1416,1778036278244586070,F2008915,0.0,0.0,269896225,24.789451683,120.995956533,100.728,256.5,-0.32,-1.39,0.0,0.0,0.0,0.0,-0.01,-0.01,0.0,0,0.0,0.0,0.0,0.0,0
1778036278245066883,1417,1778036278244642349,F2008915,0.0,0.0,269896235,24.789451682,120.995956533,100.728,256.5,-0.32,-1.4,0.0,0.0,0.0,0.0,-0.01,-0.01,0.0,0,0.0,0.0,0.0,0.0,0
1778036278245105235,1418,1778036278244705393,F2008915,0.0,0.0,269896245,24.789451682,120.995956536,100.728,256.5,-0.32,-1.39,0.0,0.0,0.0,0.0,-0.01,-0.01,0.0,0,0.0,0.0,0.0,0.0,0
1778036278282617576,1419,1778036278282366766,F2008915,0.0,0.0,269896255,24.789451683,120.995956536,100.727,256.51,-0.32,-1.39,0.0,0.0,0.0,0.0,-0.01,-0.01,0.0,0,0.0,0.0,0.0,0.0,0
1778036278282623288,1420,1778036278282420596,F2008915,0.0,0.0,269896265,24.789451683,120.995956536,100.727,256.5,-0.32,-1.39,0.0,0.0,0.0,0.0,-0.01,-0.01,0.0,0,0.0,0.0,0.0,0.0,0
1778036278282632574,1422,1778036278282470942,F2008915,0.0,0.0,269896285,24.789451682,120.995956535,100.727,256.5,-0.32,-1.39,0.0,0.0,0.0,0.0,-0.01,-0.01,0.0,0,0.0,0.0,0.0,0.0,0
1778036278316658139,1423,1778036278316040163,F2008915,0.0,0.0,269896295,24.789451681,120.995956534,100.727,256.5,-0.32,-1.39,0.0,0.0,0.0,0.0,-0.01,-0.01,0.0,0,0.0,0.0,0.0,0.0,0
1778036278316676871,1424,1778036278316136357,F2008915,0.0,0.0,269896305,24.789451681,120.995956538,100.727,256.5,-0.32,-1.39,0.0,0.0,0.0,0.0,-0.01,-0.01,0.0,0,0.0,0.0,0.0,0.0,0
1778036278316685724,1425,1778036278316193028,F2008915,0.0,0.0,269896315,24.789451681,120.995956537,100.727,256.5,-0.32,-1.38,0.0,0.0,0.0,0.0,-0.01,-0.01,0.0,0,0.0,0.0,0.0,0.0,0
1778036278354306952,1426,1778036278353718791,F2008915,0.0,0.0,269896325,24.78945168,120.995956536,100.727,256.5,-0.32,-1.38,0.0,0.0,0.0,0.0,-0.01,-0.01,0.0,0,0.0,0.0,0.0,0.0,0
1778036278354359307,1427,1778036278353774979,F2008915,0.0,0.0,269896335,24.789451679,120.995956535,100.727,256.5,-0.32,-1.38,0.0,0.0,0.0,0.0,-0.01,-0.01,0.0,0,0.0,0.0,0.0,0.0,0
1778036278354378549,1428,1778036278353854635,F2008915,0.0,0.0,269896345,24.789451678,120.995956533,100.727,256.5,-0.32,-1.38,0.0,0.0,0.0,0.0,-0.01,-0.01,0.0,0,0.0,0.0,0.0,0.0,0
1778036278354483914,1429,1778036278353907662,F2008915,0.0,0.0,269896355,24.789451673,120.995956537,100.727,256.5,-0.32,-1.38,0.0,0.0,0.0,0.0,-0.01,-0.01,0.0,0,0.0,0.0,0.0,0.0,0
1778036278387731042,1430,1778036278387335478,F2008915,0.0,0.0,269896365,24.789451672,120.995956536,100.727,256.5,-0.32,-1.38,0.0,0.0,0.0,0.0,-0.01,-0.01,0.0,0,0.0,0.0,0.0,0.0,0
1778036278387736880,1431,1778036278387384226,F2008915,0.0,0.0,269896375,24.789451671,120.995956534,100.727,256.5,-0.32,-1.37,0.0,0.0,0.0,0.0,-0.01,-0.01,0.0,0,0.0,0.0,0.0,0.0,0
1778036278387751667,1432,1778036278387420087,F2008915,0.0,0.0,269896385,24.789451669,120.995956533,100.727,256.5,-0.32,-1.37,0.0,0.0,0.0,0.0,-0.01,-0.01,0.0,0,0.0,0.0,0.0,0.0,0
1778036278425709740,1433,1778036278425103013,F2008915,0.0,0.0,269896395,24.789451667,120.995956535,100.727,256.5,-0.32,-1.38,0.0,0.0,0.0,0.0,-0.01,-0.01,0.0,0,0.0,0.0,0.0,0.0,0
1778036278425745858,1434,1778036278425163025,F2008915,0.0,0.0,269896405,24.789451668,120.995956535,100.728,256.5,-0.32,-1.38,0.0,0.0,0.0,0.0,-0.01,-0.01,0.0,0,0.0,0.0,0.0,0.0,0
1778036278425787731,1435,1778036278425238478,F2008915,0.0,0.0,269896415,24.789451666,120.995956534,100.728,256.5,-0.32,-1.38,0.0,0.0,0.0,0.0,0.0,-0.01,0.0,0,0.0,0.0,0.0,0.0,0
1778036278425814913,1436,1778036278425285580,F2008915,0.0,0.0,269896425,24.789451665,120.995956533,100.728,256.5,-0.31,-1.38,0.0,0.0,0.0,0.0,-0.01,-0.01,0.0,0,0.0,0.0,0.0,0.0,0
1778036278463754945,1437,1778036278462918515,F2008915,0.0,0.0,269896435,24.789451666,120.995956534,100.728,256.5,-0.31,-1.38,0.0,0.0,0.0,0.0,-0.01,-0.01,0.0,0,0.0,0.0,0.0,0.0,0
1778036278463847833,1438,1778036278463053506,F2008915,0.0,0.0,269896445,24.789451665,120.995956532,100.727,256.5,-0.31,-1.37,0.0,0.0,0.0,0.0,0.0,-0.01,0.0,0,0.0,0.0,0.0,0.0,0
1778036278463895260,1439,1778036278463137445,F2008915,0.0,0.0,269896455,24.789451662,120.995956535,100.727,256.5,-0.31,-1.38,0.0,0.0,0.0,0.0,0.0,-0.01,0.0,0,0.0,0.0,0.0,0.0,0
1778036278463908756,1440,1778036278463218317,F2008915,0.0,0.0,269896465,24.789451661,120.995956534,100.727,256.5,-0.31,-1.38,0.0,0.0,0.0,0.0,-0.01,-0.01,0.0,0,0.0,0.0,0.0,0.0,0
1778036278497197909,1441,1778036278496621705,F2008915,0.0,0.0,269896475,24.78945166,120.995956532,100.727,256.5,-0.31,-1.38,0.0,0.0,0.0,0.0,0.0,-0.01,0.0,0,0.0,0.0,0.0,0.0,0
1778036278497245416,1442,1778036278496709750,F2008915,0.0,0.0,269896485,24.789451658,120.995956532,100.727,256.5,-0.31,-1.38,0.0,0.0,0.0,0.0,-0.01,-0.01,0.0,0,0.0,0.0,0.0,0.0,0
1778036278497278141,1443,1778036278496782179,F2008915,0.0,0.0,269896495,24.789451657,120.99595653,100.727,256.5,-0.31,-1.38,0.0,0.0,0.0,0.0,-0.01,-0.01,0.0,0,0.0,0.0,0.0,0.0,0
1778036278534854416,1444,1778036278534353871,F2008915,0.0,0.0,269896505,24.789451656,120.995956534,100.728,256.5,-0.31,-1.37,0.0,0.0,0.0,0.0,-0.01,-0.01,0.0,0,0.0,0.0,0.0,0.0,0
1778036278534866085,1445,1778036278534451056,F2008915,0.0,0.0,269896515,24.789451655,120.995956533,100.728,256.5,-0.3,-1.37,0.0,0.0,0.0,0.0,0.0,-0.01,0.0,0,0.0,0.0,0.0,0.0,0
1778036278534876082,1446,1778036278534515460,F2008915,0.0,0.0,269896525,24.789451653,120.995956532,100.728,256.5,-0.3,-1.38,0.0,0.0,0.0,0.0,-0.01,-0.01,0.0,0,0.0,0.0,0.0,0.0,0
1778036278534927991,1447,1778036278534568335,F2008915,0.0,0.0,269896535,24.789451652,120.995956531,100.728,256.5,-0.3,-1.38,0.0,0.0,0.0,0.0,-0.01,-0.01,0.0,0,0.0,0.0,0.0,0.0,0
1778036278568404243,1448,1778036278568041148,F2008915,0.0,0.0,269896545,24.78945165,120.99595653,100.728,256.5,-0.3,-1.37,0.0,0.0,0.0,0.0,-0.01,-0.01,0.0,0,0.0,0.0,0.0,0.0,0
1778036278568731087,1449,1778036278568179638,F2008915,0.0,0.0,269896555,24.789451651,120.99595653,100.727,256.5,-0.3,-1.38,0.0,0.0,0.0,0.0,-0.01,-0.01,0.0,0,0.0,0.0,0.0,0.0,0
1778036278568742581,1450,1778036278568265043,F2008915,0.0,0.0,269896565,24.78945165,120.995956529,100.727,256.51,-0.3,-1.38,0.0,0.0,0.0,0.0,-0.01,-0.01,0.0,0,0.0,0.0,0.0,0.0,0
1778036278568781870,1451,1778036278568349538,F2008915,0.0,0.0,269896575,24.789451648,120.995956528,100.727,256.51,-0.3,-1.37,0.0,0.0,0.0,0.0,-0.01,-0.01,0.0,0,0.0,0.0,0.0,0.0,0
1778036278606389894,1452,1778036278605841613,F2008915,0.0,0.0,269896585,24.789451646,120.995956526,100.727,256.51,-0.3,-1.38,0.0,0.0,0.0,0.0,-0.01,-0.01,0.0,0,0.0,0.0,0.0,0.0,0
1778036278606410039,1453,1778036278605938044,F2008915,0.0,0.0,269896595,24.789451644,120.995956528,100.727,256.51,-0.3,-1.38,0.0,0.0,0.0,0.0,-0.01,-0.01,0.0,0,0.0,0.0,0.0,0.0,0
1778036278606444911,1454,1778036278606034046,F2008915,0.0,0.0,269896605,24.789451643,120.995956528,100.727,256.5,-0.3,-1.38,0.0,0.0,0.0,0.0,-0.01,-0.01,0.0,0,0.0,0.0,0.0,0.0,0
1778036278644263541,1455,1778036278643666823,F2008915,0.0,0.0,269896615,24.789451643,120.995956528,100.727,256.5,-0.3,-1.38,0.0,0.0,0.0,0.0,-0.01,-0.01,0.0,0,0.0,0.0,0.0,0.0,0
1778036278644298246,1456,1778036278643758799,F2008915,0.0,0.0,269896625,24.789451644,120.995956529,100.727,256.5,-0.3,-1.38,0.0,0.0,0.0,0.0,-0.01,-0.01,0.0,0,0.0,0.0,0.0,0.0,0
1778036278644332461,1457,1778036278643823386,F2008915,0.0,0.0,269896635,24.789451642,120.995956528,100.727,256.5,-0.3,-1.38,0.0,0.0,0.0,0.0,-0.01,-0.01,0.0,0,0.0,0.0,0.0,0.0,0
1778036278644383519,1458,1778036278643875388,F2008915,0.0,0.0,269896645,24.789451643,120.995956529,100.727,256.5,-0.3,-1.38,0.0,0.0,0.0,0.0,-0.01,-0.01,0.0,0,0.0,0.0,0.0,0.0,0
1778036278678010404,1459,1778036278677250956,F2008915,0.0,0.0,269896655,24.789451643,120.995956534,100.728,256.5,-0.3,-1.39,0.0,0.0,0.0,0.0,-0.01,-0.01,0.0,0,0.0,0.0,0.0,0.0,0
1778036278678027074,1461,1778036278677467919,F2008915,0.0,0.0,269896675,24.789451641,120.995956532,100.728,256.5,-0.3,-1.38,0.0,0.0,0.0,0.0,-0.01,-0.01,0.0,0,0.0,0.0,0.0,0.0,0
1778036278715457703,1462,1778036278714911330,F2008915,0.0,0.0,269896685,24.789451642,120.995956533,100.728,256.5,-0.3,-1.39,0.0,0.0,0.0,0.0,-0.01,-0.01,0.0,0,0.0,0.0,0.0,0.0,0
1778036278715506732,1463,1778036278714968608,F2008915,0.0,0.0,269896695,24.789451641,120.995956536,100.728,256.5,-0.3,-1.39,0.0,0.0,0.0,0.0,-0.01,-0.01,0.0,0,0.0,0.0,0.0,0.0,0
1778036278715653667,1465,1778036278715054087,F2008915,0.0,0.0,269896715,24.789451643,120.995956538,100.728,256.51,-0.3,-1.39,0.0,0.0,0.0,0.0,-0.01,-0.01,0.0,0,0.0,0.0,0.0,0.0,0
1778036278753207331,1466,1778036278752729574,F2008915,0.0,0.0,269896725,24.789451643,120.995956537,100.728,256.51,-0.3,-1.39,0.0,0.0,0.0,0.0,-0.01,-0.01,0.0,0,0.0,0.0,0.0,0.0,0
1778036278753228710,1467,1778036278752823462,F2008915,0.0,0.0,269896735,24.789451643,120.995956537,100.728,256.51,-0.3,-1.38,0.0,0.0,0.0,0.0,-0.01,-0.01,0.0,0,0.0,0.0,0.0,0.0,0
1778036278753237334,1468,1778036278752878526,F2008915,0.0,0.0,269896745,24.789451644,120.995956538,100.728,256.51,-0.3,-1.38,0.0,0.0,0.0,0.0,-0.01,-0.01,0.0,0,0.0,0.0,0.0,0.0,0
1778036278753279777,1469,1778036278752943374,F2008915,0.0,0.0,269896755,24.789451644,120.995956542,100.728,256.51,-0.3,-1.39,0.0,0.0,0.0,0.0,-0.01,-0.01,0.0,0,0.0,0.0,0.0,0.0,0
1778036278786880267,1470,1778036278786387988,F2008915,0.0,0.0,269896765,24.789451645,120.995956543,100.728,256.51,-0.3,-1.38,0.0,0.0,0.0,0.0,-0.01,-0.01,0.0,0,0.0,0.0,0.0,0.0,0
1778036278786895463,1471,1778036278786450883,F2008915,0.0,0.0,269896775,24.789451646,120.995956544,100.728,256.51,-0.3,-1.38,0.0,0.0,0.0,0.0,-0.01,-0.01,0.0,0,0.0,0.0,0.0,0.0,0
1778036278786912790,1472,1778036278786500449,F2008915,0.0,0.0,269896785,24.789451646,120.995956545,100.728,256.51,-0.3,-1.39,0.0,0.0,0.0,0.0,-0.01,-0.01,0.0,0,0.0,0.0,0.0,0.0,0
1778036278824700347,1473,1778036278824144697,F2008915,0.0,0.0,269896795,24.789451646,120.995956549,100.728,256.51,-0.3,-1.39,0.0,0.0,0.0,0.0,-0.01,-0.01,0.0,0,0.0,0.0,0.0,0.0,0
1778036278824733597,1474,1778036278824239190,F2008915,0.0,0.0,269896805,24.789451647,120.99595655,100.728,256.51,-0.3,-1.38,0.0,0.0,0.0,0.0,-0.01,-0.01,0.0,0,0.0,0.0,0.0,0.0,0
1778036278824749089,1475,1778036278824298183,F2008915,0.0,0.0,269896815,24.789451648,120.995956551,100.728,256.51,-0.3,-1.39,0.0,0.0,0.0,0.0,-0.01,-0.01,0.0,0,0.0,0.0,0.0,0.0,0
1778036278824760967,1476,1778036278824351774,F2008915,0.0,0.0,269896825,24.789451649,120.995956551,100.728,256.51,-0.3,-1.39,0.0,0.0,0.0,0.0,-0.01,-0.01,0.0,0,0.0,0.0,0.0,0.0,0
1778036278858194548,1477,1778036278857734393,F2008915,0.0,0.0,269896835,24.78945165,120.995956552,100.728,256.51,-0.3,-1.39,0.0,0.0,0.0,0.0,-0.01,-0.01,0.0,0,0.0,0.0,0.0,0.0,0
1778036278858212610,1478,1778036278857793713,F2008915,0.0,0.0,269896845,24.789451651,120.995956553,100.728,256.51,-0.3,-1.39,0.0,0.0,0.0,0.0,-0.01,-0.01,0.0,0,0.0,0.0,0.0,0.0,0
1778036278858228553,1479,1778036278857860041,F2008915,0.0,0.0,269896855,24.78945165,120.995956558,100.728,256.51,-0.3,-1.39,0.0,0.0,0.0,0.0,-0.01,-0.01,0.0,0,0.0,0.0,0.0,0.0,0
1778036278896100349,1480,1778036278895652773,F2008915,0.0,0.0,269896865,24.789451648,120.995956556,100.728,256.51,-0.3,-1.39,0.0,0.0,0.0,0.0,-0.01,-0.01,0.0,0,0.0,0.0,0.0,0.0,0
1778036278896108666,1481,1778036278895709484,F2008915,0.0,0.0,269896875,24.789451649,120.995956557,100.728,256.51,-0.3,-1.39,0.0,0.0,0.0,0.0,-0.01,-0.01,0.0,0,0.0,0.0,0.0,0.0,0
1778036278896131520,1482,1778036278895766237,F2008915,0.0,0.0,269896885,24.78945165,120.995956558,100.728,256.51,-0.3,-1.39,0.0,0.0,0.0,0.0,-0.01,-0.01,0.0,0,0.0,0.0,0.0,0.0,0
1778036278896159872,1483,1778036278895797152,F2008915,0.0,0.0,269896895,24.789451649,120.995956561,100.728,256.51,-0.3,-1.39,0.0,0.0,0.0,0.0,-0.01,-0.01,0.0,0,0.0,0.0,0.0,0.0,0
1778036278934076746,1484,1778036278933341443,F2008915,0.0,0.0,269896905,24.78945165,120.995956562,100.728,256.51,-0.3,-1.39,0.0,0.0,0.0,0.0,-0.01,-0.01,0.0,0,0.0,0.0,0.0,0.0,0
1778036278934130172,1485,1778036278933437719,F2008915,0.0,0.0,269896915,24.789451651,120.995956563,100.728,256.51,-0.3,-1.39,0.0,0.0,0.0,0.0,-0.01,-0.01,0.0,0,0.0,0.0,0.0,0.0,0
1778036278934146380,1486,1778036278933496401,F2008915,0.0,0.0,269896925,24.789451652,120.995956563,100.728,256.51,-0.3,-1.39,0.0,0.0,0.0,0.0,-0.01,-0.01,0.0,0,0.0,0.0,0.0,0.0,0
1778036278934175810,1487,1778036278933547086,F2008915,0.0,0.0,269896935,24.789451653,120.995956564,100.728,256.51,-0.3,-1.39,0.0,0.0,0.0,0.0,-0.01,-0.01,0.0,0,0.0,0.0,0.0,0.0,0
1778036278967492269,1488,1778036278967028441,F2008915,0.0,0.0,269896945,24.789451653,120.995956568,100.728,256.51,-0.3,-1.39,0.0,0.0,0.0,0.0,-0.01,-0.01,0.0,0,0.0,0.0,0.0,0.0,0
1778036278967510527,1489,1778036278967121412,F2008915,0.0,0.0,269896955,24.789451654,120.995956569,100.728,256.51,-0.3,-1.39,0.0,0.0,0.0,0.0,-0.01,-0.01,0.0,0,0.0,0.0,0.0,0.0,0
1778036278967536921,1490,1778036278967171885,F2008915,0.0,0.0,269896965,24.789451655,120.99595657,100.728,256.51,-0.3,-1.38,0.0,0.0,0.0,0.0,-0.01,-0.01,0.0,0,0.0,0.0,0.0,0.0,0
1778036279004943700,1491,1778036279004707361,F2008915,0.0,0.0,269896975,24.789451656,120.995956571,100.728,256.51,-0.3,-1.39,0.0,0.0,0.0,0.0,-0.01,-0.01,0.0,0,0.0,0.0,0.0,0.0,0
1778036279004950927,1492,1778036279004735987,F2008915,0.0,0.0,269896985,24.789451656,120.995956572,100.728,256.51,-0.3,-1.39,0.0,0.0,0.0,0.0,-0.01,-0.01,0.0,0,0.0,0.0,0.0,0.0,0
1778036279004954244,1493,1778036279004763658,F2008915,0.0,0.0,269896995,24.789451657,120.995956573,100.728,256.51,-0.3,-1.39,0.0,0.0,0.0,0.0,-0.01,-0.01,0.0,0,0.0,0.0,0.0,0.0,0
1778036279004956836,1494,1778036279004775253,F2008915,0.0,0.0,269897005,24.789451658,120.995956574,100.728,256.5,-0.3,-1.38,0.0,0.0,0.0,0.0,-0.01,-0.01,0.0,0,0.0,0.0,0.0,0.0,0
1778036279043042752,1495,1778036279042539470,F2008915,0.0,0.0,269897015,24.789451658,120.995956578,100.728,256.5,-0.3,-1.39,0.0,0.0,0.0,0.0,-0.01,-0.01,0.0,0,0.0,0.0,0.0,0.0,0
