"x","y"
31.7097238339327,-6.624149070007
32.3898064879567,-6.78966168091655
33.0728763058246,-6.94206358817807
33.7506788782388,-7.11685104062719
34.4264958938611,-7.29742539939255
35.1086865101974,-7.45350773376551
35.7823488745124,-7.64273775326183
36.461077655439,-7.81308662093037
37.1408537069727,-7.9796800864126
37.8190251600648,-8.15281231535332
38.494148839293,-8.33765808287356
39.1652994461582,-8.53630545991362
39.8368588705192,-8.73301606605255
40.5152082167605,-8.90547527909225
41.18538148777,-9.10735127950028
41.8466081650838,-9.33694672994182
42.5130734541063,-9.55050750321659
43.1676036304614,-9.79824033576123
43.8233425158305,-10.0425181801175
44.4726313856057,-10.3038495828652
45.1140933566729,-10.5838731853046
45.7560617280077,-10.8628641107268
46.3924650067517,-11.154051283492
47.015042369883,-11.4739573223641
47.6343946798944,-11.8001169850861
48.2545804554954,-12.1246963257434
48.8686861051265,-12.4602739338281
49.4862576747646,-12.7891951985821
50.093599650396,-13.1365282022249
50.6884556674577,-13.5052995570069
51.2767238159736,-13.8844991760058
51.8608487600553,-14.2699934958319
52.4429430737527,-14.6585025408197
53.0106234801977,-15.0679186023628
53.5595222933846,-15.5022143086952
54.1188644369455,-15.9229549815164
54.667933851739,-16.3570178657735
55.2137086604224,-16.7952945340526
55.7653527713649,-17.2261234129976
56.3106279967403,-17.6646987791072
56.8560195661211,-18.1032084865862
57.402744109712,-18.54017261201
57.9504828518878,-18.9759063906667
58.4823878442766,-19.430898290762
59.0260937315519,-19.8716424625431
59.5660085257287,-20.3168111607093
60.1136298308164,-20.7526774876761
60.6559579062472,-21.1949461895381
61.2044531198008,-21.6296951289651
61.7528036314628,-22.064033921888
62.3127051917651,-22.4827040912763
62.8576311839659,-22.9217872464347
63.4030046187105,-23.3604233464995
63.9521024366378,-23.7941048376871
64.4972261267706,-24.2331750360299
65.0412613570709,-24.6734643351155
65.5975884737518,-25.0974455298349
66.1660466327923,-25.5048296623315
66.7357209691596,-25.9102157730698
67.312668389659,-26.3045613179583
67.9002162490481,-26.6848752271848
68.4861952097329,-27.0658874762751
69.0856805514027,-27.4265264492641
69.6917994765354,-27.7727531831131
70.305764423595,-28.1061501727002
70.9346653743852,-28.4119699793867
71.569954779001,-28.7007033879181
72.2162655650437,-28.9693643075452
72.8639452032822,-29.2290878047903
73.5232917097305,-29.4560788292739
74.1874234531524,-29.6691820821677
74.8610381534212,-29.8589575310091
75.5329815038238,-30.0513037151307
76.2082468876444,-30.2297760902938
76.8922753199018,-30.3775377054543
77.5764304706494,-30.5186134072351
78.2668516083293,-30.6314815383821
78.9611584322359,-30.7125798305637
79.6562519205601,-30.7916640346794
80.3556521879847,-30.8204806679608
81.0535573010606,-30.799367798897
81.7529477867568,-30.778665828155
82.4481952667081,-30.7073076097577
83.1455551392572,-30.6498787599806
83.8386791879123,-30.5528053577909
84.5315555948782,-30.455990954844
85.2229715715193,-30.3476924846099
85.9129988819706,-30.230184796037
86.5969561937157,-30.082094009205
87.276258541068,-29.9136653613543
87.9551951282337,-29.7434816146158
88.6335940258714,-29.5711662590631
89.3055055551961,-29.3755447726347
89.9664165256855,-29.1460034726164
90.6246114667629,-28.9081112275219
91.275825701183,-28.651645703084
91.9192913918326,-28.3775768831365
92.5546133558279,-28.0841657594638
93.1900126758375,-27.7907661668315
93.8067961129186,-27.4601239926133
94.4154731234192,-27.115092964383
95.0329857081699,-26.7856505189922
95.6432341447083,-26.4428885042238
96.2602311384968,-26.1131066649075
96.8655795275969,-25.7616765684028
97.4827010884281,-25.4314432628813
98.0980292074268,-25.0977964829554
98.7176966752662,-24.7724419935636
99.3338270715522,-24.4403191848663
99.9575119120541,-24.1229505224409
100.576028897348,-23.7952164461537
101.200963224214,-23.4818478688886
101.829651734782,-23.1770831037166
102.439825987667,-22.8340742208714
103.065208727044,-22.5198038072386
103.696290275978,-22.2171429615737
104.318938918743,-21.897307918758
104.937319682836,-21.5693336728947
105.554441255768,-21.2390432411442
106.170588596802,-20.9071441703044
106.794120311994,-20.5894526347347
107.420836354236,-20.2777553152335
108.040359072728,-19.9521321198224
108.657976877736,-19.6228741781519
109.260479466571,-19.2666092297046
109.873319279083,-18.9284696547724
110.48911364777,-18.595624536088
111.097545038523,-18.2497288433813
111.701171269915,-17.8956735080136
112.318593195864,-17.5659645956299
112.931951298223,-17.2288383075627
113.545408658667,-16.8918257604188
114.154276421116,-16.5464854157227
114.763496838519,-16.2017837149517
115.374682593382,-15.8608279126546
115.997351316025,-15.5411416344645
116.614907412289,-15.2116651194007
117.228527815141,-14.8748400150541
117.842091951625,-14.5378966599653
118.460852031885,-14.2106202221132
119.08138244108,-13.8869814992805
119.70516806175,-13.5694216864633
120.332865469682,-13.2607620389928
120.959392900918,-12.948916534679
121.585180068582,-12.6353713543649
122.213416637713,-12.3266993081817
122.838149215414,-12.011222529138
123.478106289969,-11.7280644767229
124.125173743805,-11.4613728994503
124.772913861458,-11.1963176481923
125.426793469817,-10.9468259381988
126.088065568985,-10.717261065259
126.752642856787,-10.4974662678156
127.419042176085,-10.2838488634282
128.089916098151,-10.0843983795407
128.758695155669,-9.87775407887764
129.435740541988,-9.70118811525211
130.11764336295,-9.54441427869883
130.800767954134,-9.39193444803722
131.48980907295,-9.26881953713846
132.179117123674,-9.1471246680842
132.87434225834,-9.06554298636137
133.569140905511,-8.98128850652901
134.266932731482,-8.92631774664723
134.963924484728,-8.86222656082912
135.66226922438,-8.81854267907378
136.361478712373,-8.79165639322851
137.060824365055,-8.76148849120687
137.760656154529,-8.75330160063959
138.45988504033,-8.7730110970611
139.157217474884,-8.83362980384089
139.853419729911,-8.90364631515794
140.549931296062,-8.96853141904754
141.24418602373,-9.05731177438124
141.937025052345,-9.15586626877811
142.62869251652,-9.2635061045274
143.313734190854,-9.40736785590185
143.997020328664,-9.55888703525291
144.674895334864,-9.73271331029306
145.347915633294,-9.92486172105428
146.01707936204,-10.1301571568744
146.680966565845,-10.3518026950866
147.337029157637,-10.5956719938119
147.987855927273,-10.8530854783709
148.626097107819,-11.1387979173998
149.262760683958,-11.4293779165606
149.901275570794,-11.7158981486673
150.523657525195,-12.0362182639252
151.143027565137,-12.361991143103
151.753488445716,-12.7033975759726
152.339195059191,-13.0867287142549
152.931301258111,-13.4592267173491
153.495907973507,-13.8728602574721
154.056008347146,-14.2919279707022
154.60593531251,-14.7238957388715
155.153538368488,-15.1597157544103
155.699524398661,-15.5972566258486
156.211516570688,-16.0740415948557
156.725312535592,-16.5487019220662
157.24258092128,-17.0201011408656
157.745168123936,-17.5072900924949
158.248523094083,-17.9936622124203
158.750576463758,-18.4813171205323
159.239980874351,-18.9817672377128
159.747668669078,-19.4631303202281
160.25698878619,-19.9433138005149
160.774585492479,-20.4142285530813
161.296841318568,-20.8800469937686
161.825086566045,-21.3385624704284
162.364207470593,-21.7847840057255
162.915005974154,-22.2157083451727
163.473559821795,-22.6374066855602
164.046999408076,-23.0384378953732
164.631832878322,-23.423089722466
165.246395628161,-23.7578518545994
165.863901840752,-24.0872654654929
166.499198276993,-24.3804900733933
167.15141283361,-24.6340883656401
167.812236591139,-24.8648318941831
168.489583082018,-25.0399174054836
169.172984444493,-25.1894740456687
169.861273766591,-25.3148651643221
170.553061899077,-25.4201298821587
171.246571120369,-25.5114213942322
171.943198676052,-25.5788120799927
172.640807534277,-25.6319568860343
173.340491722744,-25.6525709747856
174.040289041477,-25.6644213071683
174.740249269279,-25.6662546394079
175.43982070497,-25.6862317744732
176.139580759696,-25.6707483485923
176.838434000984,-25.6328664191581
177.537883392815,-25.6102430883262
178.235731200759,-25.5567239590548
178.932320306065,-25.4890063123025
179.627620256755,-25.408129254537
180.320575286117,-25.3093185762357
181.007628975303,-25.1769899202189
181.687807966572,-25.0137453713027
182.361369687969,-24.8266514765195
183.011421700366,-24.5676601649355
183.647173913176,-24.2758529144983
184.250520578323,-23.9211754906293
184.831680800752,-23.5317026995959
185.384637250734,-23.1038949340524
185.906489806485,-22.6386660878275
186.384939374302,-22.128356603141
186.847699906611,-21.6047093838571
187.246921124468,-21.0307288103968
187.598070575819,-20.4257706221384
187.918231546508,-19.80497296883
188.203456077246,-19.1668060410215
188.417168224834,-18.500670179149
188.600688427441,-17.8256628425586
188.773115128757,-17.1475399563388
188.944579007196,-16.4696076481406
189.099523572283,-15.7873920732192
189.250449310968,-15.1047035441398
189.410966629364,-14.4239899121604
189.622343476466,-13.7587315984032
189.841054672548,-13.0943687094365
190.070973947823,-12.4335248922114
190.314864311234,-11.7783672942663
190.557051923393,-11.1218098861385
190.828377449203,-10.4769010664275
191.108439485252,-9.8354945726305
191.417038697536,-9.2080131940845
191.730865351783,-8.58258951392776
192.077093848527,-7.97441787399717
192.430794966169,-7.37153815313961
192.82738393093,-6.79542519927582
193.22103181591,-6.21687782045007
193.632648598814,-5.65078398940068
194.046796644235,-5.08679451950649
194.472619162463,-4.53152504825052
194.914868282943,-3.98910881235195
195.349710904473,-3.44072196821419
195.798260037737,-2.9035539793333
196.244535997474,-2.3643974368508
196.685360233046,-1.82126413161167
197.129915433108,-1.28082153244218
197.571486927315,-0.737819409417438
198.013174458422,-0.194799897457141
198.453880074354,0.349033345365037
198.855440124587,0.922212140824598
199.227787995524,1.51426220336157
199.577367641495,2.12067222087764
199.900163471947,2.74116592425782
200.153833500604,3.39260159182118
200.306632303189,4.07414968856951
200.365448194938,4.77069779499229
200.335642685568,5.46748306099679
200.198126190339,6.15296718728264
199.986101946596,6.81969321199868
199.690875780545,7.45386517639562
199.327730682967,8.05175980683673
198.926868238463,8.62471195795288
198.455702328347,9.14215245407389
197.975161772161,9.65107597729116
197.481347032014,10.147083685682
196.971032032515,10.6260713230045
196.454889555425,11.0988997144337
195.935155567837,11.5678077786038
195.411376633485,12.032172332399
194.891112933933,12.5004427885711
194.369157769023,12.9668006908096
193.846148978412,13.4317788900912
193.327919840546,13.902219574868
192.800586776323,14.3624803014656
192.286791477936,14.8376914099224
191.774508481813,15.3139451620875
191.258953971095,15.7872758511231
190.751051458906,16.2689130879589
190.238109502717,16.7442892647565
189.727823334515,17.2232242267266
189.22377572596,17.708802870019
188.704300826974,18.1778590057173
188.18113563585,18.6428518743169
187.67008844747,19.1212023583422
187.157210804341,19.5975514666693
186.644429110279,20.0738022940765
186.137781289029,20.5567744743404
185.63714344823,21.0453762592587
185.143097267668,21.5412413984027
184.627630440621,22.01432782895
184.110018501504,22.4855684527349
183.610095922386,22.9752794493168
183.101281668514,23.4559885479628
182.593867267278,23.9379505725213
182.094625034097,24.4285368023002
181.595260633995,24.9190557962314
181.088895350639,25.4022384456041
180.597952750267,25.901170058687
180.090871783977,26.383209360493
179.572453889408,26.853449823818
179.069510426988,27.3401787141211
178.545684241773,27.8042900782245
178.034006860782,28.2819043217611
177.53279675623,28.7703399002799
