u_a,v_real,v_ref,u_delta,delta_d,px,py,theta1,cte,cte_real,epsi,vx,vy,kappa,beta,steer
0.2000,1.0160,1.2001,-0.0015,0.0022,-5.8763,98.5540,0.0000,0.0261,0.0261,-0.0310,0.0000,0.0000,0.0013,0.0005,0.0000
0.2000,0.8552,1.2201,0.0069,0.0022,-5.8766,98.6651,0.0000,0.0206,0.0206,-0.0326,0.0000,0.0000,0.0013,0.0005,0.0000
0.2000,1.0552,1.2401,0.0153,0.0126,-5.8798,98.7677,0.0000,0.0140,0.0140,-0.0109,0.0000,0.0000,0.0076,0.0030,0.0000
0.2000,1.1018,1.2601,0.0173,0.0126,-5.8898,98.8787,0.0000,0.0186,0.0186,-0.0111,0.0000,0.0000,0.0076,0.0030,0.0000
0.2000,1.0180,1.2801,0.0157,0.0126,-5.9024,98.9983,0.0000,0.0262,0.0262,-0.0109,0.0000,0.0000,0.0076,0.0030,0.0000
0.2000,1.1051,1.3001,0.0109,0.0126,-5.9147,99.1009,0.0000,0.0342,0.0342,-0.0094,0.0000,0.0000,0.0076,0.0030,0.0000
0.2000,1.1918,1.3201,0.0128,0.0214,-5.9283,99.2169,0.0000,0.0429,0.0429,-0.0081,0.0000,0.0000,0.0129,0.0052,0.0000
0.2000,1.0252,1.3401,0.0107,0.0214,-5.9326,99.3274,0.0000,0.0435,0.0435,-0.0068,0.0000,0.0000,0.0129,0.0052,0.0000
0.2000,1.1586,1.3601,0.0089,0.0214,-5.9376,99.4481,0.0000,0.0428,0.0428,-0.0063,0.0000,0.0000,0.0129,0.0052,0.0000
0.2000,1.0967,1.3801,0.0056,0.0214,-5.9496,99.5663,0.0000,0.0504,0.0504,-0.0049,0.0000,0.0000,0.0129,0.0052,0.0000
0.2000,1.1973,1.4001,-0.0028,0.0027,-5.9506,99.6950,0.0000,0.0399,0.0399,-0.0467,0.0000,0.0000,0.0016,0.0006,0.0000
0.2000,1.1789,1.4201,0.0055,0.0027,-5.9537,99.8261,0.0000,0.0327,0.0327,-0.0455,0.0000,0.0000,0.0016,0.0006,0.0000
0.2000,1.2751,1.4401,0.0139,0.0027,-5.9595,99.9433,0.0000,0.0270,0.0270,-0.0441,0.0000,0.0000,0.0016,0.0006,0.0000
0.2000,1.3006,1.4601,0.0223,0.0093,-5.9762,100.0823,0.0000,0.0304,0.0304,-0.0448,0.0000,0.0000,0.0056,0.0022,0.0000
0.2000,1.1633,1.4801,0.0307,0.0093,-5.9835,100.2140,0.0000,0.0293,0.0293,-0.0447,0.0000,0.0000,0.0056,0.0022,0.0000
0.2000,1.3880,1.5000,0.0391,0.0093,-6.0052,100.3360,0.0000,0.0365,0.0365,-0.0429,0.0000,0.0000,0.0056,0.0022,0.0000
0.2001,1.3079,1.5000,0.0462,0.0080,-6.0217,100.4589,0.0000,0.0449,0.0449,-0.0460,0.0000,0.0000,0.0048,0.0019,0.0000
0.2000,1.2291,1.5000,0.0471,0.0080,-6.0335,100.5951,0.0000,0.0476,0.0476,-0.0433,0.0000,0.0000,0.0048,0.0019,0.0000
0.2000,1.2306,1.5000,0.0435,0.0080,-6.0465,100.7278,0.0000,0.0503,0.0503,-0.0402,0.0000,0.0000,0.0048,0.0019,0.0000
0.1998,1.3558,1.5000,0.0354,0.0080,-6.0556,100.8650,0.0000,0.0467,0.0467,-0.0365,0.0000,0.0000,0.0048,0.0019,0.0000
0.2000,1.3222,1.5000,0.0310,0.0080,-6.0714,101.0110,0.0000,0.0519,0.0519,-0.0329,0.0000,0.0000,0.0048,0.0019,0.0000
0.1997,1.3642,1.5000,0.0226,0.0080,-6.0928,101.1410,0.0000,0.0630,0.0630,-0.0295,0.0000,0.0000,0.0048,0.0019,0.0000
0.0967,1.4561,1.5000,0.0142,0.0073,-6.1216,101.2970,0.0000,0.0788,0.0788,-0.0206,0.0000,0.0000,0.0044,0.0018,0.0000
0.2000,1.3083,1.5000,0.0059,0.0073,-6.1381,101.4253,0.0000,0.0880,0.0880,-0.0171,0.0000,0.0000,0.0044,0.0018,0.0000
-0.0003,1.5754,1.5000,-0.0025,0.0073,-6.1528,101.5747,0.0000,0.0890,0.0890,-0.0150,0.0000,0.0000,0.0044,0.0018,0.0000
0.1997,1.2832,1.5000,-0.0109,0.0073,-6.1678,101.7143,0.0000,0.0954,0.0954,-0.0130,0.0000,0.0000,0.0044,0.0018,0.0000
0.0810,1.4888,1.5000,-0.0193,0.0073,-6.1775,101.8671,0.0000,0.0905,0.0905,-0.0131,0.0000,0.0000,0.0044,0.0018,0.0000
0.1998,1.3925,1.5000,-0.0276,0.0073,-6.1927,102.0154,0.0000,0.0937,0.0937,-0.0126,0.0000,0.0000,0.0044,0.0018,0.0000
0.0370,1.5173,1.5000,-0.0360,-0.0058,-6.1984,102.1708,0.0000,0.0856,0.0856,-0.0008,0.0000,0.0000,-0.0035,-0.0014,0.0000
0.0499,1.4781,1.5000,-0.0442,-0.0058,-6.2079,102.3299,0.0000,0.0816,0.0816,-0.0033,0.0000,0.0000,-0.0035,-0.0014,0.0000
-0.0542,1.5421,1.5000,-0.0526,-0.0058,-6.2218,102.4756,0.0000,0.0821,0.0821,-0.0064,0.0000,0.0000,-0.0035,-0.0014,0.0000
-0.1356,1.5807,1.5000,-0.0610,-0.0058,-6.2357,102.6262,0.0000,0.0817,0.0817,-0.0103,0.0000,0.0000,-0.0035,-0.0014,0.0000
0.0177,1.4503,1.5000,-0.0563,-0.0058,-6.2450,102.7722,0.0000,0.0774,0.0774,-0.0153,0.0000,0.0000,-0.0035,-0.0014,0.0000
0.0068,1.4992,1.5000,-0.0479,-0.0058,-6.2466,102.9312,0.0000,0.0618,0.0618,-0.0221,0.0000,0.0000,-0.0035,-0.0014,0.0000
0.0478,1.4508,1.5000,-0.0438,-0.0101,-6.2706,103.0695,0.0000,0.0719,0.0719,-0.0463,0.0000,0.0000,-0.0061,-0.0024,0.0000
-0.0642,1.5780,1.5000,-0.0355,-0.0101,-6.2757,103.2410,0.0000,0.0521,0.0521,-0.0538,0.0000,0.0000,-0.0061,-0.0024,0.0000
0.0955,1.3890,1.5000,-0.0271,-0.0101,-6.2936,103.3909,0.0000,0.0591,0.0591,-0.0569,0.0000,0.0000,-0.0061,-0.0024,0.0000
-0.1045,1.7014,1.5000,-0.0187,-0.0101,-6.2994,103.5407,0.0000,0.0370,0.0370,-0.0627,0.0000,0.0000,-0.0061,-0.0024,0.0000
-0.0232,1.4956,1.5000,-0.0103,-0.0101,-6.3049,103.6936,0.0000,0.0305,0.0305,-0.0686,0.0000,0.0000,-0.0061,-0.0024,0.0000
0.0029,1.4869,1.5000,-0.0019,-0.0101,-6.3184,103.8595,0.0000,0.0266,0.0266,-0.0715,0.0000,0.0000,-0.0061,-0.0024,0.0000
-0.0127,1.5162,1.5000,0.0065,-0.0075,-6.3298,104.0083,0.0000,0.0211,0.0211,-0.0864,0.0000,0.0000,-0.0045,-0.0018,0.0000
-0.1411,1.6495,1.5000,0.0149,-0.0075,-6.3387,104.1498,0.0000,0.0075,0.0075,-0.0883,0.0000,0.0000,-0.0045,-0.0018,0.0000
-0.0149,1.4794,1.5000,0.0233,-0.0075,-6.3491,104.3054,0.0000,0.0085,0.0085,-0.0885,0.0000,0.0000,-0.0045,-0.0018,0.0000
0.0956,1.4060,1.5000,0.0317,-0.0075,-6.3502,104.4713,0.0000,-0.0047,-0.0047,-0.0883,0.0000,0.0000,-0.0045,-0.0018,0.0000
-0.0244,1.5457,1.5000,0.0400,-0.0075,-6.3578,104.6252,0.0000,-0.0184,-0.0184,-0.0863,0.0000,0.0000,-0.0045,-0.0018,0.0000
-0.1884,1.6445,1.5000,0.0408,-0.0152,-6.3704,104.7857,0.0000,-0.0255,-0.0255,-0.0794,0.0000,0.0000,-0.0092,-0.0037,0.0000
-0.0800,1.5277,1.5000,0.0491,-0.0152,-6.3822,104.9436,0.0000,-0.0232,-0.0232,-0.0765,0.0000,0.0000,-0.0092,-0.0037,0.0000
-0.1995,1.5973,1.5000,0.0575,-0.0152,-6.3924,105.0971,0.0000,-0.0297,-0.0297,-0.0746,0.0000,0.0000,-0.0092,-0.0037,0.0000
-0.1297,1.5702,1.5000,0.0659,-0.0152,-6.4167,105.2657,0.0000,-0.0183,-0.0183,-0.0701,0.0000,0.0000,-0.0092,-0.0037,0.0000
-0.0602,1.5261,1.5000,0.0743,-0.0152,-6.4366,105.4209,0.0000,-0.0095,-0.0095,-0.0658,0.0000,0.0000,-0.0092,-0.0037,0.0000
-0.2000,1.6907,1.5000,0.0827,-0.0152,-6.4486,105.5720,0.0000,-0.0153,-0.0153,-0.0621,0.0000,0.0000,-0.0092,-0.0037,0.0000
-0.1064,1.5541,1.5000,0.0911,0.0032,-6.4667,105.7235,0.0000,-0.0039,-0.0039,-0.0155,0.0000,0.0000,0.0019,0.0008,0.0000
-0.0312,1.5028,1.5000,0.0827,0.0032,-6.4784,105.8733,0.0000,0.0043,0.0043,-0.0083,0.0000,0.0000,0.0019,0.0008,0.0000
-0.0232,1.5153,1.5000,0.0745,0.0032,-6.4888,106.0165,0.0000,0.0096,0.0096,-0.0033,0.0000,0.0000,0.0019,0.0008,0.0000
0.0012,1.4918,1.5000,0.0661,0.0032,-6.5051,106.1747,0.0000,0.0217,0.0217,0.0040,0.0000,0.0000,0.0019,0.0008,0.0000
0.0769,1.4233,1.5000,0.0577,0.0032,-6.5221,106.3195,0.0000,0.0345,0.0345,0.0108,0.0000,0.0000,0.0019,0.0008,0.0000
-0.0689,1.5793,1.5000,0.0493,0.0032,-6.5399,106.4658,0.0000,0.0492,0.0492,0.0172,0.0000,0.0000,0.0019,0.0008,0.0000
0.0345,1.4474,1.5000,0.0409,0.0032,-6.5555,106.6064,0.0000,0.0594,0.0594,0.0233,0.0000,0.0000,0.0019,0.0008,0.0000
0.0434,1.4626,1.5000,0.0325,0.0026,-6.5816,106.7575,0.0000,0.0790,0.0790,0.0190,0.0000,0.0000,0.0016,0.0006,0.0000
0.1022,1.4038,1.5000,0.0241,0.0026,-6.5958,106.8973,0.0000,0.0857,0.0857,0.0233,0.0000,0.0000,0.0016,0.0006,0.0000
0.0018,1.5230,1.5000,0.0157,0.0026,-6.6209,107.0406,0.0000,0.1047,0.1047,0.0270,0.0000,0.0000,0.0016,0.0006,0.0000
0.0981,1.3935,1.5000,0.0073,0.0023,-6.6463,107.1812,0.0000,0.1208,0.1208,0.0307,0.0000,0.0000,0.0014,0.0005,0.0000
0.0829,1.4430,1.5000,-0.0011,0.0023,-6.6760,107.3224,0.0000,0.1430,0.1430,0.0331,0.0000,0.0000,0.0014,0.0005,0.0000
0.1049,1.4181,1.5000,-0.0095,0.0023,-6.7019,107.4639,0.0000,0.1579,0.1579,0.0324,0.0000,0.0000,0.0014,0.0005,0.0000
0.0966,1.4324,1.5000,-0.0179,-0.0069,-6.7259,107.6199,0.0000,0.1712,0.1712,0.0149,0.0000,0.0000,-0.0042,-0.0017,0.0000
0.1045,1.4260,1.5000,-0.0263,-0.0069,-6.7423,107.7633,0.0000,0.1745,0.1745,0.0150,0.0000,0.0000,-0.0042,-0.0017,0.0000
-0.0455,1.5654,1.5000,-0.0347,-0.0069,-6.7615,107.9076,0.0000,0.1807,0.1807,0.0140,0.0000,0.0000,-0.0042,-0.0017,0.0000
0.0625,1.4308,1.5000,-0.0431,-0.0069,-6.7899,108.0425,0.0000,0.1946,0.1946,0.0124,0.0000,0.0000,-0.0042,-0.0017,0.0000
0.0947,1.4428,1.5000,-0.0515,-0.0069,-6.8109,108.1993,0.0000,0.1979,0.1979,0.0075,0.0000,0.0000,-0.0042,-0.0017,0.0000
0.1966,1.3665,1.5000,-0.0599,-0.0069,-6.8269,108.3235,0.0000,0.2003,0.2003,0.0047,0.0000,0.0000,-0.0042,-0.0017,0.0000
-0.0033,1.5677,1.5000,-0.0683,-0.0566,-6.8409,108.4711,0.0000,0.1993,0.1993,0.0211,0.0000,0.0000,-0.0341,-0.0137,0.0000
0.1967,1.2408,1.5000,-0.0767,-0.0566,-6.8604,108.5973,0.0000,0.2041,0.2041,0.0171,0.0000,0.0000,-0.0341,-0.0137,0.0000
0.0822,1.4700,1.5000,-0.0849,-0.0566,-6.8720,108.7535,0.0000,0.2012,0.2012,0.0094,0.0000,0.0000,-0.0341,-0.0137,0.0000
0.2000,1.2651,1.5000,-0.0933,-0.0566,-6.8803,108.8992,0.0000,0.1941,0.1941,0.0024,0.0000,0.0000,-0.0341,-0.0137,0.0000
0.0011,1.5538,1.5000,-0.1017,-0.0566,-6.8868,109.0305,0.0000,0.1862,0.1862,-0.0048,0.0000,0.0000,-0.0341,-0.0137,0.0000
0.0485,1.4471,1.5000,-0.1101,-0.0566,-6.9007,109.1722,0.0000,0.1853,0.1853,-0.0121,0.0000,0.0000,-0.0341,-0.0137,0.0000
0.2000,1.3051,1.5000,-0.1185,-0.0566,-6.9002,109.3072,0.0000,0.1711,0.1711,-0.0202,0.0000,0.0000,-0.0341,-0.0137,0.0000
0.1946,1.4107,1.5000,-0.1265,-0.0560,-6.9104,109.4406,0.0000,0.1650,0.1650,-0.0277,0.0000,0.0000,-0.0338,-0.0135,0.0000
0.1969,1.3415,1.5000,-0.1181,-0.0560,-6.9077,109.5750,0.0000,0.1476,0.1476,-0.0374,0.0000,0.0000,-0.0338,-0.0135,0.0000
0.2000,1.3250,1.5000,-0.1098,-0.0560,-6.9034,109.7292,0.0000,0.1267,0.1267,-0.0473,0.0000,0.0000,-0.0338,-0.0135,0.0000
0.2000,1.3365,1.5000,-0.1014,-0.0495,-6.9046,109.8731,0.0000,0.1108,0.1108,-0.0579,0.0000,0.0000,-0.0298,-0.0119,0.0000
0.0183,1.5328,1.5000,-0.0930,-0.0495,-6.9008,110.0243,0.0000,0.0835,0.0835,-0.0678,0.0000,0.0000,-0.0298,-0.0119,0.0000
0.0751,1.4283,1.5000,-0.0847,-0.0495,-6.9040,110.1748,0.0000,0.0732,0.0732,-0.0774,0.0000,0.0000,-0.0298,-0.0119,0.0000
0.0199,1.5005,1.5000,-0.0802,-0.0535,-6.8945,110.3208,0.0000,0.0432,0.0432,-0.1000,0.0000,0.0000,-0.0322,-0.0129,0.0000
0.0121,1.4932,1.5000,-0.0718,-0.0535,-6.8824,110.4574,0.0000,0.0143,0.0143,-0.1082,0.0000,0.0000,-0.0322,-0.0129,0.0000
0.0460,1.4531,1.5000,-0.0634,-0.0535,-6.8791,110.5982,0.0000,-0.0035,-0.0035,-0.1154,0.0000,0.0000,-0.0322,-0.0129,0.0000
0.1451,1.3634,1.5000,-0.0550,-0.0535,-6.8705,110.7356,0.0000,-0.0228,-0.0228,-0.1224,0.0000,0.0000,-0.0322,-0.0129,0.0000
0.1348,1.3956,1.5000,-0.0466,-0.0535,-6.8542,110.8748,0.0000,-0.0576,-0.0576,-0.1301,0.0000,0.0000,-0.0322,-0.0129,0.0000
0.1665,1.3665,1.5000,-0.0383,-0.0535,-6.8443,111.0204,0.0000,-0.0818,-0.0818,-0.1367,0.0000,0.0000,-0.0322,-0.0129,0.0000
0.1471,1.3926,1.5000,-0.0417,-0.0653,-6.8425,111.1587,0.0000,-0.1005,-0.1005,-0.1410,0.0000,0.0000,-0.0394,-0.0157,0.0000
0.0899,1.4484,1.5000,-0.0334,-0.0653,-6.8393,111.3091,0.0000,-0.1234,-0.1234,-0.1463,0.0000,0.0000,-0.0394,-0.0157,0.0000
0.1480,1.3698,1.5000,-0.0250,-0.0653,-6.8263,111.4508,0.0000,-0.1449,-0.1449,-0.1506,0.0000,0.0000,-0.0394,-0.0157,0.0000
0.0488,1.4902,1.5000,-0.0166,-0.0641,-6.8144,111.6045,0.0000,-0.1816,-0.1816,-0.1554,0.0000,0.0000,-0.0387,-0.0155,0.0000
0.0970,1.4119,1.5000,-0.0082,-0.0641,-6.8096,111.7434,0.0000,-0.1941,-0.1941,-0.1594,0.0000,0.0000,-0.0387,-0.0155,0.0000
-0.0043,1.5289,1.5000,0.0002,-0.0045,-6.7869,111.8849,0.0000,-0.2305,-0.2305,-0.1003,0.0000,0.0000,-0.0027,-0.0011,0.0000
0.1241,1.3768,1.5000,0.0086,0.0181,-6.7689,112.0274,0.0000,-0.2446,-0.2446,-0.1020,0.0000,0.0000,0.0109,0.0044,0.0000
0.1068,1.4219,1.5000,0.0170,0.0181,-6.7523,112.1788,0.0000,-0.2676,-0.2676,-0.1038,0.0000,0.0000,0.0109,0.0044,0.0000
0.0981,1.4242,1.5000,0.0254,0.0181,-6.7448,112.3159,0.0000,-0.2770,-0.2770,-0.1028,0.0000,0.0000,0.0109,0.0044,0.0000
0.0170,1.5103,1.5000,0.0272,0.0115,-6.7344,112.4613,0.0000,-0.2952,-0.2952,-0.1134,0.0000,0.0000,0.0069,0.0028,0.0000
0.1447,1.3619,1.5000,0.0356,0.0115,-6.7298,112.5992,0.0000,-0.2946,-0.2946,-0.1121,0.0000,0.0000,0.0069,0.0028,0.0000
0.0929,1.4448,1.5000,0.0440,0.0115,-6.7191,112.7436,0.0000,-0.3124,-0.3124,-0.1096,0.0000,0.0000,0.0069,0.0028,0.0000
0.0869,1.4361,1.5000,0.0356,-0.0734,-6.7111,112.8990,0.0000,-0.3233,-0.3233,-0.1079,0.0000,0.0000,-0.0443,-0.0177,0.0000
0.0888,1.4361,1.5000,0.0438,-0.0734,-6.7078,113.0414,0.0000,-0.3278,-0.3278,-0.1038,0.0000,0.0000,-0.0443,-0.0177,0.0000
-0.0245,1.5430,1.5000,0.0522,-0.0613,-6.7059,113.1823,0.0000,-0.3368,-0.3368,-0.0758,0.0000,0.0000,-0.0370,-0.0148,0.0000
0.0754,1.4134,1.5000,0.0606,-0.0613,-6.6961,113.3299,0.0000,-0.3396,-0.3396,-0.0716,0.0000,0.0000,-0.0370,-0.0148,0.0000
