"x","y"
223.885,-67.003
224.437,-66.944
224.992,-66.899
225.54,-66.855
226.095,-66.801
226.646,-66.76
227.185,-66.729
227.725,-66.69
228.265,-66.645
228.816,-66.613
229.362,-66.573
229.91,-66.542
230.458,-66.514
231.003,-66.478
231.534,-66.446
232.064,-66.399
232.612,-66.37
233.144,-66.337
233.7,-66.304
234.238,-66.28
234.774,-66.239
235.288,-66.206
235.885,-66.17
236.466,-66.13
236.976,-66.107
237.514,-66.076
238.037,-66.028
238.563,-66.009
239.071,-65.976
239.581,-65.933
240.111,-65.889
240.642,-65.847
241.169,-65.787
241.689,-65.75
242.207,-65.709
242.739,-65.646
243.28,-65.592
243.816,-65.545
244.35,-65.464
244.9,-65.411
245.421,-65.369
245.949,-65.295
246.516,-65.246
247.084,-65.232
247.608,-65.195
248.144,-65.134
248.694,-65.107
249.251,-65.047
249.8,-65.009
250.352,-64.961
250.92,-64.915
251.476,-64.88
252.027,-64.819
252.558,-64.79
253.111,-64.727
253.663,-64.678
254.207,-64.623
254.757,-64.57
255.314,-64.506
255.852,-64.452
256.415,-64.387
256.959,-64.33
257.525,-64.259
258.086,-64.189
258.635,-64.135
259.194,-64.075
259.746,-64.025
260.303,-63.976
260.858,-63.938
261.418,-63.879
261.985,-63.838
262.532,-63.812
263.069,-63.766
263.59,-63.727
264.111,-63.687
264.633,-63.64
265.167,-63.605
265.713,-63.559
266.242,-63.528
266.778,-63.511
267.312,-63.444
267.857,-63.392
268.406,-63.34
268.942,-63.292
269.492,-63.222
270.026,-63.161
270.564,-63.104
271.1,-63.026
271.637,-62.955
272.161,-62.863
272.688,-62.778
273.225,-62.665
273.755,-62.542
274.284,-62.403
274.784,-62.26
275.289,-62.095
275.764,-61.916
276.253,-61.737
276.747,-61.535
277.203,-61.318
277.745,-61.042
278.209,-60.827
278.746,-60.542
279.256,-60.243
279.745,-59.948
280.215,-59.611
280.653,-59.32
281.122,-59.009
281.521,-58.693
281.975,-58.32
282.477,-58.016
282.928,-57.647
283.386,-57.251
283.843,-56.874
284.285,-56.491
284.723,-56.118
285.173,-55.746
285.623,-55.351
286.065,-54.968
286.51,-54.578
286.943,-54.195
287.412,-53.81
287.858,-53.407
288.299,-52.988
288.766,-52.621
289.196,-52.223
289.649,-51.828
290.094,-51.425
290.503,-51.046
290.927,-50.694
291.363,-50.305
291.797,-49.9
292.238,-49.501
292.692,-49.105
293.137,-48.721
293.575,-48.342
294.016,-47.938
294.475,-47.567
294.875,-47.216
295.254,-46.875
295.642,-46.559
296.093,-46.175
296.518,-45.829
296.952,-45.47
297.393,-45.11
297.827,-44.744
298.233,-44.397
298.628,-44.047
299.053,-43.68
299.492,-43.328
299.912,-42.975
300.297,-42.656
300.711,-42.287
301.149,-41.909
301.595,-41.525
302.031,-41.15
302.456,-40.77
302.891,-40.386
303.339,-39.985
303.796,-39.562
304.173,-39.226
304.635,-38.823
305.094,-38.401
305.553,-37.981
306.021,-37.583
306.48,-37.172
306.862,-36.846
307.244,-36.506
307.713,-36.118
308.114,-35.806
308.578,-35.395
308.957,-35.064
309.42,-34.67
309.856,-34.259
310.316,-33.864
310.765,-33.488
311.196,-33.11
311.638,-32.762
312.099,-32.365
312.552,-31.964
313.013,-31.567
313.479,-31.171
313.867,-30.838
314.333,-30.456
314.788,-30.049
315.269,-29.657
315.714,-29.261
316.17,-28.868
316.619,-28.467
317.082,-28.065
317.536,-27.676
317.996,-27.267
318.458,-26.872
318.848,-26.539
319.285,-26.132
319.737,-25.735
320.197,-25.323
320.643,-24.928
321.099,-24.531
321.539,-24.133
321.978,-23.722
322.431,-23.324
322.894,-22.921
323.349,-22.501
323.805,-22.107
324.268,-21.701
324.71,-21.304
325.161,-20.903
325.624,-20.505
326.075,-20.109
326.535,-19.717
326.99,-19.314
327.432,-18.964
327.828,-18.611
328.273,-18.238
328.721,-17.871
329.149,-17.487
329.63,-17.087
330.104,-16.706
330.492,-16.372
330.978,-15.989
331.389,-15.646
331.796,-15.271
332.225,-14.915
332.687,-14.523
333.106,-14.152
333.508,-13.781
333.918,-13.447
334.298,-13.117
334.655,-12.764
335.08,-12.399
335.51,-11.995
335.973,-11.599
336.354,-11.264
336.737,-10.908
337.134,-10.557
337.533,-10.236
337.91,-9.899
338.309,-9.566
338.728,-9.211
339.17,-8.858
339.603,-8.48
340.087,-8.082
340.571,-7.69
341.031,-7.292
341.513,-6.923
341.942,-6.546
342.374,-6.187
342.795,-5.829
343.183,-5.491
343.608,-5.158
343.981,-4.802
344.36,-4.471
344.769,-4.134
345.172,-3.768
345.619,-3.409
346.04,-3.007
346.48,-2.614
346.938,-2.223
347.373,-1.825
347.815,-1.445
348.26,-1.048
348.703,-0.667
349.148,-0.276
349.586,0.1
350.039,0.49
350.506,0.86
350.962,1.255
351.416,1.631
351.867,1.997
352.305,2.378
352.761,2.742
353.198,3.101
353.652,3.47
354.092,3.836
354.542,4.176
354.972,4.542
355.408,4.912
355.876,5.231
356.273,5.644
356.698,6.008
357.078,6.358
357.441,6.708
357.892,7.098
358.342,7.541
358.723,7.908
359.127,8.275
359.522,8.6
359.878,8.991
360.282,9.338
360.668,9.691
361.063,10.054
361.432,10.4
361.831,10.76
362.222,11.112
362.597,11.45
362.98,11.806
363.384,12.16
363.76,12.496
364.147,12.845
364.572,13.22
364.987,13.581
365.392,13.94
365.814,14.324
366.242,14.709
366.71,15.104
367.132,15.489
367.578,15.869
368.018,16.241
368.468,16.621
368.909,16.966
369.325,17.339
369.756,17.714
370.168,18.047
370.598,18.43
371.072,18.785
371.54,19.165
372.005,19.549
372.488,19.92
372.957,20.311
373.443,20.689
373.928,21.071
374.403,21.462
374.883,21.851
375.354,22.23
375.858,22.624
376.335,23.001
376.805,23.359
377.296,23.745
377.76,24.125
378.263,24.511
378.728,24.9
379.206,25.296
379.703,25.689
380.205,26.069
380.693,26.464
381.163,26.884
381.644,27.288
382.118,27.689
382.571,28.093
383.05,28.496
383.503,28.91
383.974,29.333
384.441,29.733
384.872,30.141
385.301,30.558
385.799,30.99
386.247,31.406
386.696,31.812
387.17,32.249
387.553,32.582
388.032,33.024
388.518,33.463
388.894,33.792
389.335,34.235
389.789,34.667
390.16,35.006
390.622,35.437
391.064,35.865
391.546,36.284
391.974,36.701
392.454,37.115
392.877,37.542
393.333,37.964
393.788,38.398
394.24,38.838
394.638,39.177
395.092,39.621
395.588,40.067
395.954,40.42
396.397,40.843
396.777,41.205
397.253,41.629
397.718,42.069
398.174,42.483
398.616,42.931
399.085,43.364
399.524,43.797
399.98,44.239
400.469,44.69
400.928,45.129
401.325,45.549
401.768,46.007
402.112,46.37
402.58,46.834
403.021,47.288
403.423,47.746
403.847,48.201
404.288,48.68
404.644,49.15
405.007,49.542
405.342,49.938
405.747,50.419
406.175,50.925
406.538,51.391
406.888,51.914
407.216,52.387
407.58,52.895
407.88,53.394
408.253,53.906
408.602,54.407
408.893,54.913
409.214,55.429
409.561,55.93
409.857,56.461
410.095,57
410.378,57.485
410.677,57.992
410.938,58.46
411.184,58.956
411.418,59.442
411.641,59.896
411.857,60.381
412.057,60.857
412.302,61.427
412.489,61.903
412.717,62.48
412.907,63.055
413.085,63.54
413.272,64.057
413.434,64.54
413.596,65.072
413.774,65.595
413.922,66.104
414.065,66.6
414.212,67.123
414.357,67.672
414.484,68.212
414.605,68.726
414.707,69.252
414.81,69.786
414.913,70.313
415.01,70.856
415.092,71.373
415.175,71.936
415.24,72.463
415.287,73.04
415.315,73.54
415.327,74.107
415.349,74.675
415.361,75.231
415.347,75.763
415.33,76.284
415.289,76.83
415.238,77.385
415.179,77.914
415.112,78.468
415.033,79.023
414.933,79.572
414.826,80.138
414.691,80.669
414.537,81.23
414.355,81.751
414.14,82.299
413.876,82.811
413.619,83.285
413.314,83.77
412.978,84.258
412.623,84.716
412.233,85.175
